timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1622104627695,0.0,0.0,0.0,0.0,0.0,0.0
1622104627704,-0.1400000005960464,2.938999891281128,-6.590000152587891,-0.6280000209808348,-9.755000114440918,0.4309999942779541
1622104627714,0.1400000005960464,3.5920000076293945,-7.469999790191651,-0.6280000209808348,-9.715999603271484,0.4379999935626983
1622104627724,0.2800000011920929,3.8589999675750737,-7.777999877929688,-0.6669999957084655,-9.715999603271484,0.4379999935626983
1622104627734,0.0700000002980232,4.743000030517578,-7.551000118255616,-0.6280000209808348,-9.755000114440918,0.4309999942779541
1622104627744,0.0,4.901000022888184,-7.238999843597413,-0.5879999995231628,-9.734999656677246,0.3149999976158142
1622104627754,0.209999993443489,5.107999801635742,-7.202000141143799,-0.5879999995231628,-9.741000175476074,0.3540000021457672
1622104627764,-0.1400000005960464,5.388000011444092,-7.579999923706055,-0.5879999995231628,-9.786999702453612,0.3849999904632568
1622104627774,-0.3499999940395355,5.984000205993652,-7.331999778747559,-0.5879999995231628,-9.786999702453612,0.3849999904632568
1622104627784,-0.4900000095367431,5.9679999351501465,-6.8379998207092285,-0.5099999904632568,-9.819000244140623,0.3400000035762786
1622104627794,-0.9800000190734864,6.130000114440918,-6.951000213623047,-0.5490000247955322,-9.786999702453612,0.3849999904632568
1622104627804,-1.3300000429153442,5.88700008392334,-6.781000137329102,-0.5099999904632568,-9.826000213623049,0.3790000081062316
1622104627814,-1.5399999618530271,5.922999858856201,-6.98799991607666,-0.5099999904632568,-9.786999702453612,0.3849999904632568
1622104627824,-1.9600000381469729,5.395999908447266,-7.223000049591064,-0.5099999904632568,-9.786999702453612,0.3849999904632568
1622104627834,-2.1700000762939453,4.946000099182129,-7.089000225067139,-0.5099999904632568,-9.786999702453612,0.3849999904632568
1622104627844,-2.0999999046325684,4.901000022888184,-7.238999843597413,-0.5099999904632568,-9.748000144958496,0.3919999897480011
1622104627854,-1.9600000381469729,4.552999973297119,-6.874000072479248,-0.5099999904632568,-9.70300006866455,0.3600000143051147
1622104627864,-1.5399999618530271,4.633999824523926,-6.931000232696533,-0.5099999904632568,-9.663999557495115,0.367000013589859
1622104627874,-1.6799999475479126,4.515999794006348,-6.666999816894531,-0.5490000247955322,-9.663999557495115,0.367000013589859
1622104627884,-1.3300000429153442,5.140999794006348,-6.982999801635742,-0.5490000247955322,-9.678000450134276,0.4440000057220459
1622104627894,-1.2599999904632568,5.138999938964844,-6.770500183105469,-0.5490000247955322,-9.67099952697754,0.4059999883174896
1622104627904,-1.190000057220459,5.13700008392334,-6.558000087738037,-0.5490000247955322,-9.67099952697754,0.4059999883174896
1622104627914,-0.9100000262260436,5.656000137329102,-6.678999900817871,-0.5490000247955322,-9.663999557495115,0.367000013589859
1622104627924,-0.9100000262260436,5.809999942779541,-5.940999984741211,-0.5099999904632568,-9.663999557495115,0.367000013589859
1622104627934,-0.8399999737739563,5.704999923706055,-5.747000217437744,-0.5490000247955322,-9.663999557495115,0.367000013589859
1622104627944,-0.9100000262260436,5.486000061035156,-5.714000225067139,-0.5490000247955322,-9.741000175476074,0.3540000021457672
1622104627954,-0.699999988079071,5.591000080108643,-5.908999919891357,-0.5879999995231628,-9.70300006866455,0.3600000143051147
1622104627964,-0.9800000190734864,5.2220001220703125,-5.831999778747559,-0.5490000247955322,-9.741000175476074,0.3540000021457672
1622104627974,-1.190000057220459,4.888999938964844,-5.961999893188477,-0.5879999995231628,-9.741000175476074,0.3540000021457672
1622104627984,-1.2599999904632568,4.86899995803833,-6.249000072479248,-0.5490000247955322,-9.741000175476074,0.3540000021457672
1622104627994,-1.190000057220459,4.560999870300293,-6.517000198364258,-0.5490000247955322,-9.741000175476074,0.3540000021457672
1622104628004,-1.1200000047683716,4.434999942779541,-6.610000133514404,-0.5879999995231628,-9.727999687194824,0.2759999930858612
