start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621841985727,1621841985747,20,1,89,-1.0,-959,182
1621841985997,1621841986017,20,0,35,1581.21254090342,-1,135
1621841986027,1621841986107,80,14,331,18898.7823517546,-9068,295
1621841986127,1621841986197,70,1,445,30504.827613885,-38021,259
1621841986427,1621841986497,70,18,449,20114.3418458151,-16713,116
1621841986637,1621841986647,10,-1,50,3962.84759370314,-1,-1
1621841986657,1621841986807,150,5,1281,100965.427368201,-114520,39
1621841986817,1621841986867,50,3,117,6157.18298904237,-5459,270
1621841986897,1621841986917,20,0,48,4003.0299783975,-1618,300
1621841987097,1621841987147,50,8,292,15143.5638145806,-8636,293
1621841987167,1621841987187,20,1,61,1849.2810936725,-1,323
1621841987516,1621841987526,10,-1,66,6182.22919217471,-1,-1
1621841987536,1621841987546,10,-1,63,5062.58801429361,-1,-1
1621841987796,1621841987856,60,7,211,8244.23917706459,-13515,136
1621841987936,1621841987946,10,-1,41,2597.06250012003,-1,-1
1621841987956,1621841988236,280,19,484,23958.9178851498,-23664,145
1621841988256,1621841988496,240,15,164,8153.36191046324,-6510,334
1621841988516,1621841988566,50,2,126,7389.44486221483,-9092,68
1621841988586,1621841988606,20,0,39,1846.79818240298,-781,23
1621841988626,1621841988636,10,-1,35,1431.33470887663,-1,-1
1621841988726,1621841988796,70,21,561,23836.1589474885,-24616,20
1621841988806,1621841988965,159,9,583,28879.6863638924,-37421,349
1621841989055,1621841989215,160,22,265,11851.5369984258,-8756,218
1621841989235,1621841989375,140,2,138,13083.3718439868,-6088,142
1621841989385,1621841989405,20,15,1409,73406.3667183573,-1,149
1621841989495,1621841989815,320,18,491,32529.5007297878,-24748,311
1621841989825,1621841989855,30,1,53,3815.2377725393,-88,8
1621841989875,1621841989895,20,0,43,2094.35448399885,-1216,293
1621841989935,1621841989975,40,1,177,11032.6479793068,-1,5
1621841989985,1621841990015,30,1,82,6977.15580551454,-3158,45
1621841990055,1621841990095,40,3,144,10075.7238107867,-10612,77
1621841990105,1621841990115,10,-1,30,189.738187373921,-1,-1
1621841990125,1621841990145,20,0,42,1282.97431168488,-698,84
1621841990175,1621841990345,170,13,532,35158.7522153505,-26364,216
1621841990355,1621841990435,80,2,57,1718.69862240892,-1229,329
1621841990445,1621841990455,10,-1,84,7116.25143169319,-1,-1
1621841990465,1621841990485,20,0,48,1908.11011940727,-1,76
1621841990495,1621841990554,59,1,191,8088.84295037448,-3318,352
1621841990564,1621841990754,190,20,412,15358.6732723846,-26163,19
1621841990764,1621841990974,210,12,648,54448.2470364667,-56462,216
1621841990984,1621841990994,10,-1,30,2287.62840918715,-1,-1
1621841991144,1621841991184,40,4,183,9920.70852451041,-8244,116
1621841991204,1621841991224,20,0,66,4621.56809777996,-1047,283
1621841991234,1621841991264,30,4,251,23911.2211136534,-13297,272
1621841991274,1621841991284,10,-1,54,2670.29941905818,-1,-1
1621841991304,1621841991544,240,33,1301,120093.561234414,-113511,154
1621841991714,1621841991734,20,26,1251,124453.835118755,-1283,272
1621841991744,1621841991834,90,19,703,41183.876627426,-28373,357
1621841992084,1621841992133,49,5,135,1693.98359580869,-58,182
1621841992243,1621841992293,50,6,589,32436.2914357361,-14339,339
1621841992393,1621841992443,50,7,211,12520.0887639674,-4285,0
1621841992463,1621841992533,70,11,185,10426.3975880948,-4525,171
1621841992543,1621841992603,60,0,84,6413.10784905391,-2793,75
1621841992623,1621841992653,30,1,56,2752.81857029747,-1220,201
1621841993173,1621841993193,20,4,420,-1.0,-17836,184
1621841993203,1621841993453,250,15,462,23943.2926912692,-40977,8
1621841993483,1621841993533,50,2,85,3991.23416961401,-2592,331
1621841993623,1621841993633,10,-1,44,3731.30680777709,-1,-1
1621841993653,1621841993962,309,7,429,36006.3693093091,-21433,63
1621841994102,1621841994132,30,0,118,7939.84635751034,-1,79
1621841994232,1621841994282,50,5,673,-1.0,-37920,250
1621841994752,1621841994782,30,0,45,1633.22307915888,-1494,157
1621841995082,1621841995092,10,-1,30,3070.8092518062,-1,-1
1621841995401,1621841995411,10,-1,48,2336.11455592956,-1,-1
1621841995531,1621841995581,50,4,191,10911.1920215783,-7314,84
1621841995731,1621841995781,50,4,136,7645.84788186017,-5302,273
1621841996021,1621841996031,10,-1,40,2235.54114076839,-1,-1
1621841996771,1621841996911,140,0,614,32234.4074000461,-39193,180
1621841996921,1621841996931,10,-1,37,797.596376829833,-1,-1
1621841997380,1621841997430,50,4,136,9019.85407171065,-6983,68
1621841997590,1621841997610,20,0,43,1449.29099004969,-1,270
1621841997680,1621841997700,20,0,39,2014.97722742188,-1,84
1621841997840,1621841997850,10,-1,35,1099.84709824999,-1,-1
1621841997940,1621841998080,140,15,1694,106463.381963839,-95900,207
1621841998130,1621841998140,10,-1,32,662.58079449801,-1,-1
1621841998330,1621841998350,20,0,53,2630.62229501297,-2009,85
1621841998370,1621841998380,10,-1,31,2627.07897723986,-1,-1
1621841998689,1621841998699,10,-1,34,1939.11165899914,-1,-1
1621841998849,1621841998859,10,-1,33,1344.21562272106,-1,-1
1621841998869,1621841998899,30,2,306,17719.8343379186,-1,3
1621841998909,1621841999069,160,17,790,44902.0323872794,-42078,8
1621841999079,1621841999119,40,1,127,7194.74234398187,-8597,213
1621841999159,1621841999179,20,1,151,9815.55177570617,-1,9
1621841999189,1621841999199,10,-1,110,10079.4359166666,-1,-1
1621841999219,1621841999239,20,1,78,5439.72441088351,-270,237
1621841999319,1621841999359,40,1,116,5201.99406424552,-584,234
1621841999379,1621841999399,20,0,42,1367.12360780891,-1,217
1621841999589,1621841999599,10,-1,122,11927.8521449936,-1,-1
1621841999609,1621841999629,20,1,204,18746.401638162,-16621,96
1621841999649,1621841999679,30,0,109,6537.67988827827,-1757,236
1621841999689,1621841999699,10,-1,42,2099.03926455219,-1,-1
1621841999709,1621841999719,10,-1,40,2781.11871828633,-1,-1
1621841999729,1621841999739,10,-1,32,1174.78107703394,-1,-1
1621841999749,1621841999989,240,14,723,32097.8934052701,-26047,205
