start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621844311406,1621844311436,30,2,116,7229.38769235388,-6776,152
1621844312415,1621844312435,20,2,260,12115.9210232533,-1,73
1621844312525,1621844312545,20,1,165,-1.0,-7017,261
1621844313075,1621844313085,10,-1,30,412.723816518999,-1,-1
1621844313165,1621844313235,70,2,37,702.284809745031,-714,39
1621844313285,1621844313315,30,0,47,1319.63451836713,-1557,36
1621844313345,1621844313355,10,-1,32,827.224449663915,-1,-1
1621844313415,1621844313445,30,0,48,1775.76654507779,-897,38
1621844313485,1621844313525,40,4,182,11469.8400693967,-10548,170
1621844313825,1621844313835,10,-1,30,671.111382249275,-1,-1
1621844313974,1621844314014,40,4,224,13045.5047867729,-11852,1
1621844314054,1621844314074,20,5,691,42189.9313577999,-1,135
1621844314224,1621844314464,240,6,503,20705.3861486676,-38571,39
1621844314474,1621844314494,20,1,261,20332.34751387,-1,270
1621844314504,1621844314754,250,10,754,41985.556875905,-36216,23
1621844314804,1621844314894,90,5,252,20269.5202882074,-13838,235
1621844314904,1621844314974,70,3,537,48340.6557762219,-1,352
1621844315124,1621844315164,40,10,984,-1.0,-58413,237
1621844315174,1621844315244,70,3,73,2980.25523201064,-3114,60
1621844315304,1621844315334,30,1,75,3575.98186728725,-3817,51
1621844315374,1621844315444,70,6,125,5736.25216016357,-1927,64
1621844315454,1621844315484,30,3,160,13074.2016255457,-12134,263
1621844315523,1621844315633,109,12,479,22239.9446722377,-6660,195
1621844315803,1621844316103,300,40,371,19533.9032163773,-27350,19
1621844316203,1621844316283,80,0,734,68705.1096131451,-25722,194
1621844316313,1621844316323,10,-1,74,4617.35709149302,-1,-1
1621844316343,1621844316403,60,7,259,11551.3295555928,-8040,343
1621844316603,1621844316633,30,2,138,6216.65545875151,-9735,250
1621844316743,1621844316863,120,26,367,11679.1359117035,-18132,186
1621844317063,1621844317103,40,3,110,5934.61423714153,-3987,187
1621844317202,1621844317222,20,0,35,1235.14244015997,-1,326
1621844317232,1621844317242,10,-1,48,3886.98807349664,-1,-1
1621844317252,1621844317332,80,7,115,4271.58916349597,-6133,21
1621844317372,1621844317412,40,3,176,10103.0301477684,-12334,206
1621844317502,1621844317642,140,14,404,28218.124646807,-28383,212
1621844317652,1621844317692,40,2,398,37209.918803069,-34407,19
1621844317732,1621844317782,50,2,53,2452.50229011638,-464,341
1621844317802,1621844317812,10,-1,45,2718.05506705694,-1,-1
1621844317822,1621844317882,60,4,131,9877.62746606057,-7311,40
1621844317892,1621844317962,70,1,316,25964.5500933142,-9212,25
1621844318022,1621844318052,30,2,97,5684.74160243927,-5389,328
1621844318152,1621844318162,10,-1,36,1963.4411656814,-1,-1
1621844318512,1621844318672,160,20,1034,64180.3195225292,-74496,47
1621844318891,1621844318911,20,0,42,1387.22219714055,-1,97
