start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622106928581,1622106928611,30,2,130,6591.2951312227,-5928,83
1622106928791,1622106928861,70,3,60,3107.78276309888,-2507,261
1622106929880,1622106929900,20,1,198,12015.8281735435,-1,145
1622106929990,1622106930350,360,26,888,32458.5292909136,-31026,282
1622106930360,1622106930620,260,3,301,20872.4565546726,-21893,327
1622106930740,1622106930750,10,-1,32,1127.44540358929,-1,-1
1622106931160,1622106931249,89,12,458,16135.0063382254,-26116,83
1622106931289,1622106931499,210,14,871,55259.2713561187,-39054,39
1622106931519,1622106931649,130,19,504,23722.1915001878,-38206,240
1622106931739,1622106931759,20,0,43,2238.24858987224,-611,78
1622106931859,1622106931919,60,6,194,8049.28760024453,-8078,200
1622106931969,1622106931989,20,0,43,2239.59050585131,-1,41
1622106932029,1622106932099,70,1,87,7100.70158040902,-1909,6
1622106932109,1622106932149,40,4,161,8231.40379187397,-3346,222
1622106932669,1622106932749,80,13,1039,79082.4442470845,-73665,65
1622106932759,1622106932768,9,-1,64,3994.81199549111,-1,-1
1622106933248,1622106933318,70,0,194,10145.2210071425,-9,45
1622106933388,1622106933398,10,-1,32,1730.72947013155,-1,-1
1622106933458,1622106933518,60,0,579,27620.9292303039,-51951,315
1622106933528,1622106933588,60,1,160,10980.065440406,0,91
1622106933598,1622106933608,10,-1,31,1803.30808160583,-1,-1
1622106933678,1622106933778,100,13,436,17300.478828103,-18063,251
1622106933868,1622106933898,30,2,107,5880.61743886583,-5818,57
1622106933938,1622106933968,30,3,164,9430.45501269923,-12565,94
1622106933978,1622106934008,30,0,46,1508.73057218094,-1527,0
1622106934268,1622106934507,239,5,399,23998.133993838,-28814,93
1622106934577,1622106934607,30,2,112,5211.35618000605,-4512,277
1622106934837,1622106934847,10,-1,38,-1.0,-1,-1
1622106934857,1622106934937,80,8,233,15771.8182195195,-10002,249
1622106934947,1622106934957,10,-1,54,4665.01107563707,-1,-1
1622106935047,1622106935097,50,0,159,5310.54479499581,-34,94
1622106935117,1622106935127,10,-1,30,667.481660664573,-1,-1
1622106935257,1622106935297,40,3,155,8680.89531538407,-6589,299
1622106935397,1622106935437,40,2,101,5677.43073184866,-5324,283
1622106935547,1622106935577,30,0,46,910.127231600537,-1,153
1622106935707,1622106935747,40,2,86,4303.36571783396,-5097,20
1622106936436,1622106936456,20,0,48,3234.17425913575,-1,102
1622106937276,1622106937296,20,0,40,2557.25777861508,-70,180
1622106937466,1622106937526,60,3,237,10709.3414020756,-442,107
1622106937636,1622106937645,9,-1,84,-1.0,-1,-1
1622106937655,1622106937775,120,6,257,19911.7789860754,-15414,293
1622106937805,1622106937925,120,14,323,11271.2338399657,-16691,178
1622106937935,1622106938095,160,16,1162,99080.9617276357,-73232,335
1622106938115,1622106938145,30,1,79,4241.67188637679,-3409,294
1622106938245,1622106938325,80,11,215,13777.7672013075,-4783,188
1622106938375,1622106938445,70,4,722,64048.5502489804,-16899,6
1622106938455,1622106938495,40,5,1770,152083.508077346,-1,161
1622106938595,1622106938725,130,20,729,66668.6620422492,-62838,352
1622106938745,1622106938775,30,1,48,1900.84311372208,-1176,8
1622106938795,1622106938855,60,1,46,1719.05273626426,-874,342
1622106938885,1622106938915,30,1,66,4255.51668321837,-3138,33
1622106939005,1622106939045,40,0,94,7823.38213478077,-3490,53
1622106939125,1622106939135,10,-1,70,4407.19874720852,-1,-1
1622106939165,1622106939195,30,0,38,2790.81360059772,-1,285
1622106939205,1622106939215,10,-1,31,2067.47633057898,-1,-1
1622106939354,1622106939364,10,-1,40,2759.86760805766,-1,-1
1622106939474,1622106939484,10,-1,46,1708.32307124202,-1,-1
1622106939584,1622106939604,20,0,31,2184.34058149069,-36,234
1622106939624,1622106939664,40,2,82,3226.1587783353,-1097,268
1622106939684,1622106939764,80,5,96,4667.91408183371,-4384,281
1622106939794,1622106939814,20,0,48,1912.37535424016,-1,354
1622106939854,1622106939864,10,-1,56,2647.26041025075,-1,-1
1622106939874,1622106939974,100,5,110,4695.86758074901,-6751,83
1622106940024,1622106940164,140,4,154,12261.6445598806,-8190,289
1622106940194,1622106940214,20,0,49,2227.77508761247,-1,107
1622106940254,1622106940284,30,1,60,1674.74409162587,-1,70
1622106940294,1622106940384,90,4,82,3404.68487054296,-2009,74
1622106940394,1622106940474,80,19,447,17561.2096956366,-17941,193
1622106940494,1622106940514,20,1,91,7481.9491124123,-1077,3
1622106940534,1622106940574,40,2,197,16687.3392986036,-12701,75
1622106940584,1622106940604,20,0,37,935.782990315597,-1,26
1622106940634,1622106940664,30,2,105,8287.74530912727,-6640,262
1622106940694,1622106940744,50,4,167,6382.50842392549,-12533,8
1622106940784,1622106940854,70,5,217,7206.22378655943,-11538,293
1622106941003,1622106941013,10,-1,50,3574.488735836,-1,-1
1622106941053,1622106941063,10,-1,37,1593.04067671575,-1,-1
1622106941103,1622106941333,230,6,372,23787.9369881612,-23651,210
1622106941343,1622106941373,30,3,192,18281.0985052217,-10665,205
1622106941553,1622106941853,300,3,306,14841.9541178745,-16285,108
1622106941883,1622106941893,10,-1,35,2648.67635501605,-1,-1
1622106941923,1622106942243,320,12,851,58898.5374701695,-56657,30
1622106942303,1622106942323,20,9,481,46409.0040559482,-1,27
1622106942642,1622106942662,20,0,31,506.551893610051,-1,189
1622106943272,1622106943332,60,3,126,6161.90069435836,-5672,131
1622106943372,1622106943592,220,35,457,18273.2438753912,-14794,5
1622106943632,1622106943722,90,10,356,23823.5342058186,-24047,157
1622106943812,1622106944661,849,13,955,26127.6029491406,-46627,205
1622106944781,1622106944901,120,9,391,21046.4347358877,-16598,249
1622106944951,1622106944971,20,1,79,5346.83914219444,-2357,77
1622106945011,1622106945071,60,2,139,9531.27000703485,-2570,48
