start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621586519919,1621586519929,10,-1,32,549.632134170851,-1,-1
1621586520988,1621586521038,50,15,2971,210024.019248335,-46685,108
1621586521128,1621586521208,80,15,950,11491.3746931418,-48826,300
1621586521218,1621586521228,10,-1,33,1379.76251172295,-1,-1
1621586523247,1621586523277,30,4,280,15187.9320118493,-1,82
1621586523407,1621586523457,50,5,181,2895.34787618727,-9466,270
1621586523477,1621586523507,30,1,50,2712.77916844575,-2024,177
1621586524147,1621586524266,119,34,495,11227.522682991,-22148,136
1621586524276,1621586524636,360,19,573,18749.4367287479,-42333,124
1621586524656,1621586524946,290,23,309,19110.5333302934,-18718,355
1621586524956,1621586524966,10,-1,38,2223.91235515189,-1,-1
1621586524976,1621586525016,40,1,115,10420.0834327487,-4266,324
1621586525036,1621586525056,20,1,64,3891.49408568896,-2108,313
1621586525146,1621586525156,10,-1,43,3814.08795577741,-1,-1
1621586525236,1621586525256,20,2,127,10591.7869456719,-499,10
1621586525266,1621586525336,70,16,505,21687.4676256762,-9293,221
1621586525436,1621586525506,70,9,294,698.768526882324,-12996,248
1621586525526,1621586525546,20,1,61,3426.54056900696,-1,177
1621586525556,1621586525576,20,0,45,2687.22711715085,-1,239
1621586525606,1621586525666,60,5,96,5121.74362399614,-3929,37
1621586525696,1621586525706,10,-1,42,1570.9323962737,-1,-1
1621586525726,1621586525856,130,44,705,18593.8250082879,-17690,55
1621586525866,1621586526035,169,10,328,20885.4577752137,-26197,19
1621586526055,1621586526145,90,15,792,55382.1206232947,-36259,328
1621586526505,1621586526695,190,6,432,26192.5664771071,-29026,270
1621586526805,1621586526895,90,14,596,23149.3358014196,-43129,235
1621586526905,1621586526975,70,3,86,2706.651141221,-1917,147
1621586526985,1621586527025,40,1,84,6904.01908658788,-2504,315
1621586527035,1621586527095,60,2,53,3351.3515400485,-1622,107
1621586527105,1621586527175,70,2,73,3134.65639455157,-2568,159
1621586527185,1621586527215,30,1,70,3649.16190751744,-3657,3
1621586527295,1621586527305,10,-1,32,2276.15892569178,-1,-1
1621586527505,1621586527525,20,0,108,8322.34736461585,-6313,153
1621586527565,1621586527624,59,2,284,14532.3061881246,-18402,59
1621586527664,1621586527684,20,2,305,20748.632927891,-1,195
1621586527814,1621586527894,80,9,514,4338.71085895379,-32444,352
1621586527914,1621586528064,150,39,621,14894.371066581,-19132,147
1621586528154,1621586528274,120,10,513,24399.0802338213,-29269,23
1621586528414,1621586528454,40,4,156,9683.54549156161,-8643,344
1621586528684,1621586528764,80,26,447,20507.7269042418,-8576,1
1621586529843,1621586529953,110,45,825,22290.5507382807,-50127,222
1621586529973,1621586529993,20,0,34,2278.08558897304,-1,0
1621586530003,1621586530023,20,0,33,585.308517660179,-274,56
1621586530063,1621586530073,10,-1,30,1763.51438266262,-1,-1
1621586530283,1621586530313,30,2,113,6296.88993938451,-5046,155
1621586530393,1621586530513,120,15,316,12890.7816207808,-16075,83
1621586530893,1621586531062,169,23,506,23820.6492456638,-33118,334
1621586531172,1621586531262,90,22,1124,36115.3521436276,-93988,194
1621586531362,1621586531372,10,-1,52,2529.57149978354,-1,-1
1621586531482,1621586531562,80,5,103,3235.01431099346,-1825,274
1621586531842,1621586532092,250,17,523,20210.1791497458,-16212,39
1621586532112,1621586532282,170,7,63,1725.52036698962,-1482,242
1621586532322,1621586532342,20,0,37,1010.54565572742,-444,215
1621586532352,1621586532422,70,2,42,564.903223967841,-246,207
1621586532701,1621586532781,80,7,160,7720.55436503369,-6274,292
1621586532841,1621586532861,20,0,32,1335.14869145413,-10,50
1621586532881,1621586532921,40,1,68,3354.53181491956,-1459,300
1621586533001,1621586533031,30,1,70,4257.69194753016,-2894,49
1621586533081,1621586533091,10,-1,33,1861.82477457382,-1,-1
1621586533101,1621586533171,70,7,273,13339.3578273957,-11465,93
1621586534021,1621586534111,90,10,263,13585.7810738132,-8172,269
1621586534370,1621586534390,20,0,38,1706.73943239414,-727,323
1621586534430,1621586534490,60,10,314,14990.3261550184,-14493,86
1621586534720,1621586534760,40,3,136,7195.75642265789,-4281,357
1621586534770,1621586534790,20,0,75,5064.05000770721,-2546,26
1621586534820,1621586534950,130,6,109,4360.60839277741,-2561,64
1621586535040,1621586535070,30,2,495,-1.0,-35319,135
1621586535300,1621586535330,30,2,104,7264.87494831783,-5481,159
1621586535490,1621586535510,20,0,47,2052.75708183521,-1,284
1621586535580,1621586535620,40,0,325,23915.1206881455,-3450,58
1621586535630,1621586535650,20,0,230,20532.0775612911,-18044,227
1621586535959,1621586536089,130,36,623,29715.2591388075,-23905,340
1621586536099,1621586536139,40,1,87,6901.35688224756,-2214,53
1621586536339,1621586536449,110,28,430,11674.7586802155,-13503,153
1621586536619,1621586536689,70,11,250,13775.419089723,-9005,185
1621586537399,1621586537548,149,38,472,19357.2476290046,-17492,330
1621586537608,1621586537678,70,2,143,10879.6650100666,-7398,278
1621586537948,1621586538018,70,21,593,30594.8350659972,-50133,135
1621586538128,1621586538208,80,19,430,14874.5666629684,-13042,153
1621586538348,1621586538388,40,3,119,5690.91952815925,-5786,180
1621586538588,1621586538598,10,-1,31,2372.48698294398,-1,-1
1621586538788,1621586538808,20,1,266,17078.7872528219,-1,86
1621586538978,1621586539038,60,3,162,6138.41993676522,-6595,272
1621586539567,1621586539617,50,6,254,12328.280804552,-9560,98
1621586539887,1621586539927,40,3,132,6636.00234791481,-7142,270
1621586540267,1621586540367,100,20,337,14130.3494883909,-11363,1
1621586540377,1621586540407,30,2,97,3713.83766109439,-3355,110
1621586540427,1621586540437,10,-1,40,1124.62639273525,-1,-1
1621586540447,1621586540457,10,-1,32,1733.61281305641,-1,-1
1621586540567,1621586540597,30,0,92,4259.57718111915,-1,141
