start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621843596579,1621843596649,70,3,87,4994.18436287314,-2945,102
1621843596739,1621843596759,20,0,47,1881.46780124947,-1,263
1621843596769,1621843596789,20,1,82,5073.29126278466,-1,277
1621843596799,1621843596819,20,0,39,2447.3526992609,-623,289
1621843596949,1621843597089,140,3,605,16898.6687921004,-14818,345
1621843597139,1621843597179,40,3,188,7751.6480877988,-14104,63
1621843597189,1621843597269,80,2,186,13452.9987365199,-8112,239
1621843597289,1621843597309,20,0,69,3585.17810234017,-1,61
1621843597389,1621843597409,20,0,37,1757.49135255557,-1,90
1621843597509,1621843597589,80,3,245,15208.1613628098,-11163,247
1621843597609,1621843597619,10,-1,627,62423.975814496,-1,-1
1621843597629,1621843597639,10,-1,584,55523.5858839602,-1,-1
1621843597759,1621843597769,10,-1,65,5175.7725220861,-1,-1
1621843597779,1621843597789,10,-1,34,1890.16311222361,-1,-1
1621843598049,1621843598059,10,-1,61,5761.9094879792,-1,-1
1621843598069,1621843598079,10,-1,37,2524.72404826254,-1,-1
1621843598129,1621843598248,119,0,686,60848.829406782,-64313,210
1621843599018,1621843599148,130,0,661,32969.7546552826,-43561,96
1621843599178,1621843599188,10,-1,85,7608.70089011205,-1,-1
1621843599298,1621843599308,10,-1,37,1554.52979353126,-1,-1
1621843599658,1621843599668,10,-1,34,2076.39049641725,-1,-1
1621843600167,1621843600177,10,-1,54,2505.65061890432,-1,-1
1621843600187,1621843600207,20,0,43,2385.19885155296,-4,254
1621843600437,1621843600447,10,-1,44,2239.00538588869,-1,-1
1621843600457,1621843600487,30,0,51,3676.00926398498,-1383,296
1621843600507,1621843600677,170,18,2220,172126.014756282,-63289,160
1621843600687,1621843600707,20,0,2006,198388.874412655,-197143,282
1621843600767,1621843600777,10,-1,35,1527.78717987476,-1,-1
1621843600857,1621843600917,60,4,127,6392.16097777057,-4129,278
1621843601207,1621843601227,20,0,50,2801.36712187728,-557,345
1621843601516,1621843601526,10,-1,59,4079.66732809787,-1,-1
1621843601536,1621843601556,20,0,41,1957.05368670694,-738,198
1621843601576,1621843601586,10,-1,43,3981.87087733636,-1,-1
1621843601696,1621843601706,10,-1,51,4400.65895659634,-1,-1
1621843601716,1621843601866,150,1,1151,83111.4932192749,-45094,285
1621843602456,1621843602616,160,0,1702,108043.976136727,-88057,66
1621843603136,1621843603275,139,0,686,47986.9236475594,-28902,333
1621843603945,1621843604015,70,2,71,2420.44849694935,-2811,151
1621843604205,1621843604225,20,0,36,1461.1418902011,-1,330
1621843604485,1621843604515,30,1,61,3860.83324882292,-3038,155
1621843604715,1621843604735,20,1,167,8122.72205442779,-1,358
1621843604835,1621843604904,69,8,620,13066.4248547949,-35005,354
1621843604914,1621843605024,110,3,481,21204.6539601291,-27643,167
1621843605034,1621843605044,10,-1,41,1451.91946243449,-1,-1
1621843605054,1621843605124,70,3,94,6590.34248340874,-3528,237
1621843605144,1621843605254,110,3,331,16532.0918026128,-27083,142
1621843605294,1621843605304,10,-1,47,2519.92898446367,-1,-1
1621843605314,1621843605344,30,1,53,4299.98012892008,-849,133
1621843605364,1621843605404,40,1,75,2077.99066639712,-763,221
1621843605414,1621843605434,20,1,69,2630.03558354887,-1,200
1621843605504,1621843605554,50,0,61,3136.58294929383,-2435,309
1621843605564,1621843605754,190,18,2253,146906.0639018,-136877,166
1621843605954,1621843606004,50,7,273,16912.2999761156,-14669,240
1621843606214,1621843606264,50,3,420,38171.3364911803,-23591,214
1621843606284,1621843606294,10,-1,56,4947.40497248575,-1,-1
1621843606334,1621843606364,30,1,85,4632.26736983744,-4265,355
1621843606404,1621843606444,40,5,227,11788.6611804523,-1256,276
1621843607263,1621843607363,100,6,562,11359.8475349627,-39916,203
1621843607383,1621843607413,30,1,53,2116.40214367094,-966,170
1621843607433,1621843607443,10,-1,30,2132.41921164168,-1,-1
1621843607473,1621843607493,20,0,31,1253.98288607284,-126,195
1621843607603,1621843607623,20,0,32,965.644961440818,-84,195
1621843607983,1621843608272,289,27,452,40226.0107856424,-30314,209
1621843608302,1621843608312,10,-1,34,1203.12805446046,-1,-1
1621843608332,1621843608352,20,0,50,2253.70040995112,-1,294
1621843608602,1621843608632,30,8,362,22986.6623868791,-27210,175
1621843608642,1621843608652,10,-1,52,2547.97828661507,-1,-1
1621843608682,1621843608822,140,4,318,22583.7231599966,-16744,93
1621843608832,1621843608852,20,1,156,14024.8324690987,-10137,174
1621843608862,1621843608902,40,1,156,10716.4393602987,-4182,273
1621843609032,1621843609212,180,15,569,45180.4237195954,-19687,192
1621843609312,1621843609372,60,1,215,16599.2558943081,-17821,345
1621843609472,1621843609492,20,2,166,13342.5225700952,-1,240
1621843609502,1621843609552,50,2,316,29488.1681658521,-10674,2
1621843609562,1621843609792,230,4,237,17710.5222380864,-6360,300
1621843609822,1621843609832,10,-1,33,578.335057699488,-1,-1
1621843610051,1621843610101,50,5,306,-1.0,-9667,164
1621843610121,1621843610191,70,6,147,3226.71536460251,-9611,289
1621843610201,1621843610391,190,8,258,15594.0046395782,-10391,63
1621843610401,1621843610421,20,1,83,6662.72684561334,-4012,140
1621843610431,1621843610451,20,0,94,6352.13543589764,-1,24
1621843610461,1621843610481,20,0,109,9779.85377271271,-6577,190
1621843610551,1621843610601,50,5,214,9090.9632744548,-13658,90
1621843610681,1621843610721,40,10,413,26821.8135441139,-16877,300
1621843610781,1621843610811,30,3,164,9519.33434607777,-8503,54
1621843610851,1621843610951,100,3,451,34270.2892975327,-26480,235
1621843611331,1621843611391,60,7,232,15098.8001696166,-7418,148
1621843611531,1621843611541,10,-1,37,3053.71306632957,-1,-1
1621843611630,1621843611730,100,6,426,35855.0062277387,-24952,195
