start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621928817952,1621928818552,600,3,1114,88920.3836987928,-56358,140
1621928818672,1621928818952,280,24,2512,236026.429683448,-186009,253
1621928818962,1621928819102,140,6,66,2519.27530428751,-2780,135
1621928819132,1621928819282,150,9,133,5315.18075866383,-4561,159
1621928819332,1621928819371,39,1,48,1693.34142170479,-770,201
1621928819391,1621928819461,70,10,262,14209.844719777,-15396,206
1621928819501,1621928819521,20,0,31,1543.75825405341,-6,233
1621928819531,1621928819541,10,-1,32,2167.02647247987,-1,-1
1621928819581,1621928819611,30,1,50,1099.81518451575,-1961,329
1621928819621,1621928819671,50,1,201,11628.2327759217,-11032,148
1621928819711,1621928819781,70,5,192,14450.0488880471,-11991,341
1621928819811,1621928819891,80,15,308,18025.0385245667,-18513,161
1621928819901,1621928820191,290,18,192,11224.0984383709,-12585,328
1621928820211,1621928820261,50,2,87,3442.1609229685,-3044,28
1621928820271,1621928820361,90,3,51,1155.22284973225,-1448,20
1621928820431,1621928820441,10,-1,39,1034.94658177051,-1,-1
1621928820571,1621928820661,90,4,92,4813.2554760781,-5442,223
1621928820721,1621928820751,30,3,188,15300.9368153373,-14869,45
1621928820801,1621928820821,20,4,244,23919.9528895785,-1889,234
1621928820861,1621928820881,20,0,49,1457.95224632876,-1,227
1621928820891,1621928820911,20,1,71,5890.16113477779,-426,59
1621928821070,1621928821150,80,0,373,17780.8048663567,-29333,71
1621928821170,1621928821230,60,1,372,34026.3403238673,-29298,90
1621928821240,1621928821260,20,1,138,13830.4714584351,-147,272
1621928821270,1621928821280,10,-1,39,1950.22559447197,-1,-1
1621928821310,1621928821330,20,0,47,1611.59617383767,-1,123
1621928821350,1621928821640,290,25,1570,56738.8557708826,-136444,63
1621928821790,1621928821840,50,4,172,43.1669938947437,-6356,108
1621928821930,1621928821950,20,0,38,1919.23829687918,-798,276
1621928822030,1621928822040,10,-1,33,1310.96125885818,-1,-1
1621928822060,1621928822080,20,0,31,546.365335548452,-1,270
1621928822280,1621928822430,150,5,396,17212.0054458052,-24980,2
1621928822450,1621928822470,20,0,66,4050.29873185646,-1,234
1621928822480,1621928822520,40,1,36,3008.2880101206,-3,59
1621928822759,1621928822809,50,5,161,8112.58210371405,-6364,35
1621928823059,1621928823069,10,-1,32,282.425511851338,-1,-1
1621928823239,1621928823329,90,4,70,2195.39240637271,-1129,182
1621928823339,1621928823639,300,5,455,27006.7255548102,-29794,2
1621928823649,1621928823729,80,2,286,27416.5543044216,-11598,327
1621928823769,1621928823929,160,15,350,22512.1494727897,-19497,222
1621928823949,1621928824029,80,0,124,6736.22729265756,-8527,77
1621928824059,1621928824089,30,1,64,2895.26344426437,-3083,234
1621928824109,1621928824149,40,1,51,1832.77046249839,-1,171
1621928824169,1621928824209,40,1,59,2683.82804345836,-1334,150
1621928824328,1621928824338,9,-1,42,3053.55923080134,-1,-1
1621928824418,1621928824488,70,3,102,5319.18883265237,-4539,336
1621928824518,1621928824528,10,-1,41,1360.58998536726,-1,-1
1621928824618,1621928824708,90,0,146,11450.627525206,-6009,102
1621928824718,1621928824818,100,1,75,4418.33785855396,-2683,299
1621928824848,1621928824858,10,-1,30,1016.23722465789,-1,-1
1621928824968,1621928824978,10,-1,37,3247.00893989064,-1,-1
1621928825428,1621928825448,20,0,41,2644.2204860674,-945,355
1621928825518,1621928825548,30,1,62,3206.35526504239,-1386,152
1621928825638,1621928825798,160,2,363,30965.6345150574,-21260,287
1621928825908,1621928825958,50,0,218,17491.707227125,-10509,15
1621928826187,1621928826277,90,3,145,10029.8481498402,-10419,356
1621928826307,1621928826377,70,5,116,8217.62272729364,-8127,103
1621928826387,1621928826677,290,5,989,61290.119408744,-66796,263
1621928826687,1621928826707,20,0,78,6057.52351791408,-3491,36
1621928826757,1621928826777,20,0,51,2389.35544074411,-1,205
1621928826887,1621928826897,10,-1,37,807.072987356877,-1,-1
1621928826947,1621928826967,20,0,61,4186.63457724124,-2614,55
1621928827037,1621928827047,10,-1,36,1780.94654244845,-1,-1
1621928827187,1621928827197,10,-1,30,329.14912389335,-1,-1
1621928827207,1621928827237,30,0,40,649.578992578027,-1,135
1621928827247,1621928827267,20,0,69,4311.23330199361,-3228,42
1621928827287,1621928827307,20,0,44,3025.20623716741,-1,104
1621928827317,1621928827327,10,-1,30,335.428398645753,-1,-1
1621928827447,1621928827467,20,1,72,5027.37994344847,-825,282
1621928827617,1621928827637,20,0,34,1847.09168767315,-1,243
1621928827647,1621928827666,19,0,66,5045.10212244047,-1050,127
1621928827816,1621928827836,20,0,38,2454.90671934517,-11,282
1621928827846,1621928827856,10,-1,52,3530.30728010283,-1,-1
1621928827866,1621928828066,200,14,350,25416.2098927678,-26914,357
1621928828126,1621928828186,60,0,291,19505.9379971599,-19009,172
1621928828206,1621928828576,370,4,1188,95555.7361028377,-79267,88
1621928828616,1621928828666,50,9,269,20999.8431757249,-14566,105
1621928828696,1621928828746,50,4,485,22502.0239589132,-41540,268
1621928829176,1621928829226,50,13,384,19596.5690887108,-5814,203
1621928829236,1621928829256,20,0,100,8207.72888047098,-6305,222
1621928829266,1621928829305,39,1,187,16378.8769576254,-12369,20
1621928829355,1621928829395,40,1,63,2388.23764814773,-1902,313
1621928829525,1621928829595,70,9,235,9112.31456102498,-7412,301
1621928829645,1621928829655,10,-1,39,1980.62744160876,-1,-1
1621928829675,1621928829725,50,1,148,10361.7984843717,-7007,225
1621928829735,1621928829785,50,3,164,9123.36067400748,-13,40
1621928829795,1621928829865,70,1,166,14847.8902129819,-10200,82
1621928830055,1621928830075,20,0,33,1323.3235740677,-247,50
1621928830115,1621928830645,530,12,1625,107520.748928419,-136756,339
1621928830655,1621928830675,20,0,48,2098.10954094716,-26,352
1621928830685,1621928831224,539,9,507,23649.1156798184,-27971,128
1621928831244,1621928831274,30,1,88,4342.27640974267,-3443,51
1621928831324,1621928831404,80,1,293,19561.170231177,-23319,243
1621928831414,1621928831604,190,13,424,19047.182714362,-20231,45
1621928831624,1621928831714,90,4,87,6463.26985499171,-2882,209
1621928831724,1621928831834,110,3,476,31208.5153430191,-24764,292
1621928831904,1621928831944,40,3,217,9639.13871916696,-18099,87
1621928831954,1621928831974,20,1,309,23483.2819153051,-1,90
1621928831984,1621928832064,80,2,640,60542.0034285637,-43996,250
1621928832074,1621928832084,10,-1,33,1594.50403928872,-1,-1
1621928832104,1621928832204,100,7,788,49541.8649636353,-69539,226
1621928832214,1621928832324,110,0,603,34080.881150943,-37834,29
1621928832434,1621928832624,190,7,681,35511.4203422263,-39512,347
1621928832634,1621928832793,159,11,421,23130.2710076515,-25242,172
1621928832913,1621928833033,120,2,597,28518.7825663119,-28276,26
1621928833133,1621928833173,40,4,206,16632.1822772166,-15116,106
1621928833183,1621928833293,110,12,669,45316.2263840905,-43593,252
1621928833433,1621928833613,180,5,443,34424.1361196403,-24478,337
1621928833643,1621928833743,100,4,315,21244.2938376803,-20486,249
1621928833773,1621928833793,20,1,218,15530.4467881857,-1,45
1621928834073,1621928834133,60,10,488,31660.4616862824,-18061,161
1621928834273,1621928834313,40,5,232,14304.2528810029,-11136,237
1621928834562,1621928834572,10,-1,31,565.747484740599,-1,-1
1621928834692,1621928834752,60,11,255,16654.6237755895,-12576,170
1621928834982,1621928835062,80,22,625,23895.3235675627,-26035,349
1621928835072,1621928835162,90,1,212,14033.3099263359,-12412,176
1621928835172,1621928835222,50,2,66,2238.59935989327,-1,122
1621928835232,1621928835372,140,3,264,17711.5802882178,-14158,32
1621928835392,1621928835432,40,9,426,30770.1066879149,-29051,219
1621928835442,1621928835462,20,0,32,509.941486905395,-55,171
1621928835532,1621928835542,10,-1,31,843.660560181247,-1,-1
1621928835562,1621928835592,30,0,54,4147.84171416514,-1715,233
1621928835602,1621928835612,10,-1,54,3224.14904433981,-1,-1
1621928835622,1621928835642,20,1,88,6431.47742495726,-1710,27
1621928835702,1621928835832,130,16,236,14001.6124965413,-15045,216
1621928835842,1621928835852,10,-1,52,3082.48689195791,-1,-1
1621928835862,1621928835902,40,2,91,3202.42206387583,-2833,55
1621928835922,1621928835971,49,1,52,4494.82281568035,-1105,121
1621928836071,1621928836111,40,2,74,3001.50176294823,-2016,4
1621928836121,1621928836221,100,1,234,18464.1614492245,-19022,83
1621928836231,1621928836281,50,7,307,11208.1220252373,-16974,257
1621928836371,1621928836451,80,25,1193,58483.6810206367,-11136,152
1621928836571,1621928836621,50,7,479,-1.0,-21183,248
1621928836931,1621928836971,40,2,961,88096.1689686866,-1,128
1621928837091,1621928837231,140,7,769,65303.46719512,-64159,255
1621928837241,1621928837441,200,3,568,32870.7550376471,-49970,152
1621928837551,1621928837850,299,24,2236,98235.4864017739,-14023,126
1621928838000,1621928838340,340,17,1055,67039.2903591229,-58069,182
1621928838350,1621928838440,90,5,110,4666.03024063067,-3840,343
1621928838470,1621928838500,30,1,58,2788.78106901933,-528,332
1621928838510,1621928838590,80,5,194,9779.16819504445,-7227,206
1621928838600,1621928838690,90,9,195,10388.8311693134,-9619,11
1621928838700,1621928838760,60,3,140,5392.58216949754,-4784,48
1621928838910,1621928839180,270,18,1128,44478.4580165719,-67768,349
1621928839329,1621928839439,110,16,774,35589.78133874,-19093,26
1621928839459,1621928839589,130,4,363,16004.9866063069,-25002,220
1621928839719,1621928839939,220,2,397,33800.9306170741,-21012,140
1621928839989,1621928840079,90,6,329,11935.0335839408,-29347,111
1621928840089,1621928840249,160,2,300,20846.8214516764,-17986,250
1621928840269,1621928840289,20,5,505,24913.3282564072,-1,43
1621928840499,1621928840819,320,37,1518,115093.042706459,-119074,223
1621928840909,1621928840929,20,12,1089,-1.0,-11515,46
1621928841338,1621928841348,10,-1,2356,-1.0,-1,-1
1621928843267,1621928843377,110,6,416,2955.93922653433,-23275,327
1621928847295,1621928847595,300,29,2092,107197.86577765,-176359,316
1621928847754,1621928848024,270,5,1780,160832.790636007,-174094,336
1621928848034,1621928848054,20,2,230,11919.4262665574,-1,278
1621928848144,1621928848214,70,4,1086,94016.6147587953,-36705,237
1621928848344,1621928848464,120,16,601,19627.1884135369,-50775,142
1621928848504,1621928848524,20,1,101,5753.1522980553,-1,326
1621928848534,1621928848594,60,3,205,13332.789509818,-9638,338
1621928848654,1621928848704,50,1,120,7934.98309327411,-5527,313
1621928848714,1621928848794,80,0,87,7677.98823679056,-4631,261
1621928848804,1621928848964,160,2,386,27383.9696718938,-31155,308
1621928849054,1621928849164,110,27,1203,80521.761500504,-30516,108
1621928849174,1621928849783,609,28,1349,87590.060409219,-106334,278
1621928850043,1621928850143,100,2,77,4319.7437581813,-1922,315
1621928850253,1621928850293,40,0,52,3532.1384918263,-1224,45
1621928850343,1621928850463,120,7,132,5834.28774591699,-5908,70
1621928850573,1621928850623,50,4,411,15743.5843147842,-36135,238
1621928850703,1621928850962,259,15,1014,53586.4348063748,-95737,204
1621928850992,1621928851002,10,-1,96,7307.71276849897,-1,-1
1621928851012,1621928851042,30,1,102,9389.00582027861,-4675,327
1621928851072,1621928851122,50,6,337,17613.3813755281,-19393,7
1621928851132,1621928851182,50,1,65,4601.58465300044,-2851,74
1621928851322,1621928851342,20,0,40,1471.56088920721,-8,231
1621928851352,1621928851362,10,-1,31,1780.91600244472,-1,-1
1621928851412,1621928851432,20,0,67,4163.03787810026,-2819,73
1621928851582,1621928851752,170,3,1600,105523.350498514,-91538,143
1621928851862,1621928851972,110,1,1507,108706.53517207,-136102,281
1621928851982,1621928852142,160,8,386,28086.6302497508,-15228,160
1621928852232,1621928852252,20,1,87,6081.24304080505,-2423,281
1621928852302,1621928852601,299,13,559,28283.2345622312,-27382,351
1621928852691,1621928852801,110,1,712,58737.7467310612,-63425,57
1621928852821,1621928852831,10,-1,31,1599.93047670942,-1,-1
1621928852901,1621928852951,50,4,203,18556.2235945272,-15615,66
1621928853011,1621928853281,270,31,797,49242.71838312,-51049,203
1621928853321,1621928853361,40,1,345,26378.9855294994,-1100,230
1621928853371,1621928853391,20,1,355,33173.8014594103,-25704,12
1621928853401,1621928853441,40,1,82,6509.31372719865,-4927,64
1621928853491,1621928853571,80,4,375,26248.0703473541,-30654,281
1621928853601,1621928853731,130,19,640,58187.3361219805,-26258,77
1621928853771,1621928853871,100,4,77,4995.90472321891,-4049,297
1621928853881,1621928853901,20,0,34,1469.3418305579,-1,282
1621928853921,1621928853961,40,13,789,36036.6067086639,-56315,260
1621928853971,1621928854061,90,0,520,32041.6786395744,-27124,302
1621928854071,1621928854191,120,3,1023,100695.890151767,-47929,173
1621928854290,1621928854370,80,32,1554,153193.612013466,-143189,35
1621928854620,1621928854670,50,43,2106,119044.245950723,-12398,211
1621928854800,1621928855050,250,2,616,42787.9974686588,-57898,106
1621928855070,1621928855150,80,6,406,31020.7311311476,-36864,260
1621928855160,1621928855230,70,2,46,777.755508674583,-290,62
1621928855370,1621928855490,120,2,56,3157.01716651093,-1973,55
1621928855530,1621928855620,90,0,259,12116.8240793346,-5901,74
1621928855650,1621928855760,110,6,388,24798.1985911356,-28486,79
1621928855770,1621928855939,169,13,598,45564.349194212,-51389,84
1621928855949,1621928856019,70,9,440,34563.1422947795,-16665,243
1621928856029,1621928856079,50,9,490,33799.8642600996,-23903,297
1621928856109,1621928856179,70,4,418,16850.2774871631,-32550,160
1621928856189,1621928856439,250,3,846,67618.3065572961,-50154,24
1621928856469,1621928856609,140,5,1737,117761.256369552,-77018,263
1621928856899,1621928856919,20,0,79,-1.0,-2494,93
1621928856939,1621928857069,130,4,546,19231.4907193928,-43179,34
1621928857079,1621928857149,70,6,300,13156.6537621455,-21024,342
1621928857159,1621928857628,469,6,398,24756.9778647435,-26287,176
1621928857668,1621928858018,350,9,1947,150448.106332237,-80729,4
1621928858058,1621928858118,60,8,479,43468.1540617236,-28560,172
1621928858128,1621928858178,50,3,99,7715.80822537014,-3299,310
1621928858188,1621928858258,70,2,445,43464.0086093948,-15162,307
1621928858298,1621928858378,80,0,80,3142.1786428759,-4088,189
