start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621930482277,1621930482297,20,0,46,2432.36186889215,-1,264
1621930482307,1621930482347,40,4,161,7417.07301276604,-7927,101
1621930482387,1621930482427,40,4,187,8360.29431146271,-7592,273
1621930484316,1621930484546,230,16,1886,161023.140193863,-73767,54
1621930484556,1621930485365,809,22,1511,74183.3183004866,-72154,126
1621930485385,1621930485445,60,6,276,11509.4500463298,-11837,341
1621930485655,1621930485675,20,0,60,1897.40741098169,-1,225
1621930486015,1621930486135,120,4,114,3351.54298157097,-4734,156
1621930486225,1621930486275,50,10,542,24200.9326331691,-42611,218
1621930486365,1621930486604,239,16,318,12225.1433316527,-16958,183
1621930486614,1621930486834,220,20,413,32312.1596868045,-14710,202
1621930486894,1621930486984,90,5,110,3985.47742922651,-2332,146
1621930487094,1621930487304,210,18,835,18016.0076452152,-53230,172
1621930487324,1621930487394,70,31,621,33663.3923056712,-27194,345
1621930487484,1621930487614,130,19,379,29390.7493968247,-18309,166
1621930487624,1621930488133,509,10,682,33120.2638783574,-31533,161
1621930488153,1621930488363,210,13,200,4817.76387457071,-15731,177
1621930488373,1621930488393,20,0,61,3581.95512696865,-1,0
1621930488863,1621930488873,10,-1,37,1364.34414252029,-1,-1
1621930489053,1621930489143,90,9,236,9873.45736628209,-5929,315
1621930489153,1621930489163,10,-1,66,3810.54601299194,-1,-1
1621930489173,1621930489203,30,1,54,2228.72025046472,-1874,92
1621930489233,1621930489253,20,0,42,1562.99417036375,-622,158
1621930489333,1621930489453,120,13,302,15801.0628311909,-11588,115
1621930489493,1621930489503,10,-1,54,2592.71205086533,-1,-1
1621930489623,1621930489672,49,2,79,4435.86165086645,-1143,248
1621930489912,1621930489922,10,-1,56,3261.50747792387,-1,-1
1621930490032,1621930490082,50,10,417,21990.0159640932,-17917,169
1621930490092,1621930490112,20,0,66,5425.44570471412,-2669,335
1621930490152,1621930490182,30,1,54,2069.9956244871,-1792,315
1621930490212,1621930490292,80,2,53,1595.09451923111,-2223,2
1621930490382,1621930490402,20,0,54,3296.81592476239,-1066,355
1621930490442,1621930490462,20,0,49,1614.35171855269,-1,343
1621930490792,1621930490832,40,2,98,3919.27955377028,-4816,51
1621930490902,1621930490912,10,-1,31,1692.98098837945,-1,-1
1621930491082,1621930491182,100,9,138,6580.85104503132,-6888,207
1621930491511,1621930491601,90,9,162,6154.80752338597,-5316,27
1621930491741,1621930491761,20,0,38,2551.29627535539,-328,251
1621930491921,1621930491971,50,14,450,25863.0432513882,-19010,330
1621930491991,1621930492051,60,3,105,3924.19739725648,-3928,248
1621930492081,1621930492161,80,1,47,2059.07506473145,-1773,158
1621930492211,1621930492411,200,6,448,20014.1074376721,-33988,281
1621930492421,1621930492431,10,-1,46,1685.34185895836,-1,-1
1621930492481,1621930492601,120,13,260,21981.8109372863,-18949,90
1621930492761,1621930492791,30,1,56,2419.42387921368,-1795,325
1621930492811,1621930492861,50,1,54,2060.43350100179,-1299,327
1621930492871,1621930492911,40,1,95,5756.95949386397,-5434,294
1621930492920,1621930493070,149,9,202,14610.9934728411,-3994,222
1621930493110,1621930493200,90,6,132,9001.05219874792,-4979,170
1621930493400,1621930493410,10,-1,38,1350.05974261133,-1,-1
1621930493470,1621930493480,10,-1,31,467.501417354512,-1,-1
1621930493720,1621930493790,70,2,79,4336.24874961041,-2597,22
1621930494160,1621930494180,20,0,35,2259.97631996412,-429,150
1621930494420,1621930494430,10,-1,40,1671.3110800277,-1,-1
1621930494540,1621930494659,119,11,399,19302.0866734528,-18576,271
1621930494679,1621930494699,20,0,103,6357.87712875726,-1,273
1621930494709,1621930494809,100,15,301,13184.9273392532,-16080,90
1621930495079,1621930495089,10,-1,31,2245.72756818958,-1,-1
1621930495259,1621930495269,10,-1,30,252.899610714326,-1,-1
1621930495329,1621930495349,20,0,40,1541.08199368378,-1,198
1621930495409,1621930495489,80,4,96,2228.54120236001,-5416,155
1621930495599,1621930495619,20,0,34,1286.95647390368,-441,18
1621930495799,1621930495839,40,5,222,13913.7065579936,-12678,158
1621930495899,1621930495939,40,1,52,1752.17224666235,-1967,350
1621930496198,1621930496248,50,9,348,19212.8554797754,-20475,4
1621930496388,1621930496598,210,4,383,30282.7768091233,-14644,217
1621930496748,1621930496838,90,8,166,9073.51972735236,-6115,133
1621930496848,1621930496878,30,3,158,7382.80108880705,-5875,271
1621930497168,1621930497218,50,3,122,6673.80693542821,-4752,326
1621930497368,1621930497388,20,0,40,2954.0988410025,-679,303
1621930497438,1621930497458,20,0,52,2810.37525318636,-1523,287
1621930497468,1621930497488,20,0,35,1710.62262610241,-1,284
1621930497568,1621930497618,50,2,57,3631.98354874952,-1336,268
1621930497698,1621930497708,10,-1,33,1644.2238131731,-1,-1
1621930497758,1621930497768,10,-1,34,1203.32079728523,-1,-1
1621930497867,1621930497917,50,7,387,30638.6347063422,-10945,250
1621930497957,1621930497977,20,2,142,10747.1683372409,-1,242
1621930497987,1621930498017,30,1,67,2507.66768362552,-3463,107
1621930498027,1621930498117,90,5,221,6951.31075921572,-14117,171
1621930498127,1621930498147,20,0,52,3266.54977026934,-1,74
1621930498157,1621930498187,30,3,153,7708.96752034445,-9490,50
1621930498257,1621930498267,10,-1,65,3819.63901818741,-1,-1
1621930498447,1621930498577,130,15,854,65917.9689825103,-75280,55
1621930498657,1621930498697,40,2,86,4603.81272428086,-2864,249
1621930498747,1621930498777,30,1,51,1931.12294013801,-870,243
1621930498827,1621930498837,10,-1,31,1112.87342030534,-1,-1
1621930498847,1621930498927,80,6,231,16159.60636477,-9709,64
1621930499087,1621930499237,150,6,110,4217.71068577257,-5289,182
1621930499337,1621930499377,40,1,90,4545.01242081014,-5919,266
1621930499387,1621930499407,20,0,112,8394.15383942038,-8139,285
1621930499417,1621930499437,20,0,51,3352.58993412215,-1495,274
1621930499476,1621930499566,90,17,1624,89742.3403580636,-151070,18
1621930499576,1621930499826,250,18,393,28131.2948432754,-21041,217
1621930499886,1621930499986,100,9,227,15855.2004424177,-16197,326
1621930500106,1621930500206,100,18,452,18311.3779695381,-39340,182
1621930500396,1621930500476,80,15,473,21248.9122936896,-35747,19
1621930500546,1621930500556,10,-1,34,1463.60534470041,-1,-1
1621930500736,1621930500756,20,0,41,1527.01388581592,-1,191
1621930500986,1621930501076,90,12,196,12553.0486134528,-5355,359
