start,end,duration
1621930481812,1621930481822,10
1621930481942,1621930481952,10
1621930482072,1621930482122,50
1621930482352,1621930482382,30
1621930482522,1621930482532,10
1621930482652,1621930482682,30
1621930482922,1621930482952,30
1621930483161,1621930483231,70
1621930483471,1621930483521,50
1621930483641,1621930483671,30
1621930483771,1621930483781,10
1621930483871,1621930483931,60
1621930484061,1621930484071,10
1621930484191,1621930484231,40
1621930484341,1621930484501,160
1621930484591,1621930484621,30
1621930484741,1621930484770,29
1621930484880,1621930484920,40
1621930485050,1621930485100,50
1621930485190,1621930485200,10
1621930485320,1621930485380,60
1621930485470,1621930485480,10
1621930486719,1621930486749,30
1621930486839,1621930486869,30
1621930486999,1621930487079,80
1621930487159,1621930487189,30
1621930487309,1621930487319,10
1621930487409,1621930487589,180
1621930487719,1621930487769,50
1621930487999,1621930488048,49
1621930488138,1621930488148,10
1621930488268,1621930488298,30
1621930488408,1621930488438,30
1621930488558,1621930488568,10
1621930488678,1621930488688,10
1621930488808,1621930488848,40
1621930488958,1621930488968,10
1621930489088,1621930489118,30
1621930489258,1621930489288,30
1621930489368,1621930489418,50
1621930489538,1621930489737,199
1621930489857,1621930489897,40
1621930489987,1621930490017,30
1621930490117,1621930490147,30
1621930490257,1621930490287,30
1621930490407,1621930490437,30
1621930490537,1621930490547,10
1621930490637,1621930490737,100
1621930490837,1621930490887,50
1621930490967,1621930491017,50
1621930491117,1621930491147,30
1621930491257,1621930491267,10
1621930491376,1621930491566,190
1621930491696,1621930491706,10
1621930491826,1621930491856,30
1621930491976,1621930491986,10
1621930492106,1621930492406,300
1621930492516,1621930492566,50
1621930492746,1621930492806,60
1621930493075,1621930493105,30
1621930493225,1621930493235,10
1621930493345,1621930493385,40
1621930493495,1621930493505,10
1621930493645,1621930493655,10
1621930493755,1621930493785,30
1621930493985,1621930494105,120
1621930494295,1621930494365,70
1621930494475,1621930494485,10
1621930494584,1621930494634,50
1621930494714,1621930494764,50
1621930494894,1621930494904,10
1621930495024,1621930495034,10
1621930495154,1621930495164,10
1621930495284,1621930495314,30
1621930495444,1621930495456,12
1621930495554,1621930495584,30
1621930495674,1621930495764,90
1621930495944,1621930496014,70
1621930496134,1621930496164,30
1621930496283,1621930496313,30
1621930496423,1621930496443,20
1621930496533,1621930496563,30
1621930496763,1621930496833,70
1621930497023,1621930497123,100
1621930497263,1621930497423,160
1621930497523,1621930497533,10
1621930497653,1621930497683,30
1621930497813,1621930497952,139
1621930498192,1621930498352,160
1621930498472,1621930498652,180
1621930498892,1621930498922,30
1621930499122,1621930499202,80
1621930499442,1621930499471,29
1621930499611,1621930499621,10
1621930499711,1621930499881,170
1621930500001,1621930500031,30
1621930500141,1621930500171,30
1621930500271,1621930500321,50
1621930500421,1621930500431,10
1621930500571,1621930500581,10
1621930500741,1621930500751,10
1621930500871,1621930500881,10
1621930501021,1621930501101,80
1621930501290,1621930501320,30
1621930501420,1621930501480,60
1621930501590,1621930501620,30
1621930501720,1621930501750,30
1621930501870,1621930501970,100
1621930502150,1621930502180,30
1621930502300,1621930502460,160
1621930502570,1621930502650,80
1621930502869,1621930502899,30
1621930503019,1621930503049,30
1621930503269,1621930503299,30
1621930503429,1621930503439,10
1621930503589,1621930503599,10
1621930503699,1621930503759,60
1621930503859,1621930503869,10
1621930504239,1621930504289,50
1621930504408,1621930504418,10
1621930504518,1621930504688,170
1621930504878,1621930504948,70
1621930505408,1621930505418,10
1621930505678,1621930505688,10
1621930505788,1621930505828,40
1621930505958,1621930505968,10
1621930506087,1621930506267,180
1621930506787,1621930506797,10
1621930507517,1621930507547,30
1621930507786,1621930507796,10
1621930508046,1621930508166,120
1621930509026,1621930509106,80
1621930509186,1621930509375,189
1621930509465,1621930509515,50
1621930509605,1621930509655,50
1621930509775,1621930509805,30
1621930509925,1621930509955,30
1621930510035,1621930510065,30
1621930510205,1621930510235,30
1621930510505,1621930510555,50
1621930510635,1621930510815,180
1621930510905,1621930510954,49
1621930511044,1621930511054,10
1621930511164,1621930511214,50
1621930511334,1621930511364,30
1621930511454,1621930511464,10
1621930511604,1621930511614,10
1621930511744,1621930511754,10
1621930511874,1621930511914,40
1621930512004,1621930512304,300
1621930512434,1621930512464,30
1621930512583,1621930512613,30
1621930512723,1621930512753,30
1621930512893,1621930512903,10
1621930513023,1621930513033,10
1621930513173,1621930513203,30
1621930513283,1621930513313,30
1621930513523,1621930513603,80
1621930513723,1621930513753,30
1621930513893,1621930513903,10
1621930514013,1621930514023,10
1621930514163,1621930514173,10
1621930514292,1621930514302,10
1621930514422,1621930514452,30
1621930514542,1621930514572,30
1621930514712,1621930514722,10
1621930514822,1621930514832,10
1621930514972,1621930515252,280
1621930515372,1621930515382,10
1621930515502,1621930515572,70
1621930515692,1621930515871,179
1621930516101,1621930516151,50
1621930516261,1621930516271,10
1621930516391,1621930516421,30
1621930516521,1621930516571,50
1621930516771,1621930516851,80
1621930517011,1621930517231,220
1621930517371,1621930517381,10
1621930517500,1621930517530,30
1621930517660,1621930517800,140
1621930518050,1621930518100,50
1621930518190,1621930518200,10
1621930518310,1621930518350,40
1621930518450,1621930518480,30
1621930518620,1621930518630,10
1621930518790,1621930518800,10
1621930519000,1621930519030,30
1621930519289,1621930519329,40
1621930519459,1621930519469,10
1621930519589,1621930519639,50
1621930519759,1621930519919,160
1621930520059,1621930520069,10
1621930520169,1621930520239,70
1621930520339,1621930520349,10
1621930520459,1621930520469,10
1621930520589,1621930520599,10
1621930520699,1621930520748,49
1621930520928,1621930521048,120
1621930521238,1621930521438,200
1621930521538,1621930521548,10
1621930521658,1621930521691,33
1621930521808,1621930521838,30
1621930522088,1621930522118,30
1621930522238,1621930522248,10
1621930522507,1621930522637,130
1621930522757,1621930522767,10
1621930522867,1621930523047,180
1621930523167,1621930523217,50
1621930523307,1621930523317,10
1621930523447,1621930523507,60
1621930523607,1621930523617,10
1621930523737,1621930523767,30
1621930523907,1621930523917,10
1621930524026,1621930524186,160
1621930524286,1621930524316,30
1621930524436,1621930524466,30
1621930524546,1621930524596,50
1621930524726,1621930524736,10
1621930524856,1621930524916,60
1621930525036,1621930525146,110
1621930525276,1621930525436,160
1621930525556,1621930525745,189
1621930525845,1621930526255,410
1621930526375,1621930526415,40
1621930526505,1621930526535,30
1621930526645,1621930526685,40
1621930526785,1621930526815,30
1621930526995,1621930527155,160
1621930527275,1621930527434,159
1621930527554,1621930527564,10
1621930527664,1621930527814,150
1621930527904,1621930528114,210
1621930528224,1621930528254,30
1621930528374,1621930528384,10
1621930528504,1621930528724,220
1621930529023,1621930529103,80
1621930529223,1621930529233,10
1621930529323,1621930529353,30
1621930529473,1621930529483,10
1621930529603,1621930529633,30
1621930529753,1621930529763,10
1621930529843,1621930529953,110
1621930530063,1621930530213,150
1621930530333,1621930530363,30
1621930530493,1621930530503,10
1621930530602,1621930530682,80
1621930530882,1621930530932,50
1621930531072,1621930531202,130
1621930531442,1621930531622,180
1621930531722,1621930532172,450
1621930532291,1621930532301,10
1621930532421,1621930532431,10
1621930532711,1621930532721,10
1621930532971,1621930533151,180
1621930533381,1621930533451,70
1621930533661,1621930533721,60
1621930533821,1621930533831,10
1621930533990,1621930534000,10
1621930534100,1621930534130,30
1621930534290,1621930534330,40
1621930534550,1621930534580,30
1621930534690,1621930534720,30
1621930534800,1621930534830,30
1621930534960,1621930535100,140
1621930535240,1621930535250,10
1621930535350,1621930535380,30
1621930535509,1621930535769,260
1621930535889,1621930536079,190
1621930536219,1621930536229,10
1621930536319,1621930536349,30
1621930536559,1621930536639,80
1621930536759,1621930536789,30
1621930536889,1621930536919,30
1621930537069,1621930537098,29
1621930537228,1621930537238,10
1621930537358,1621930537388,30
1621930537498,1621930537668,170
1621930537788,1621930537838,50
1621930537938,1621930538098,160
1621930538218,1621930538248,30
1621930538378,1621930538388,10
1621930538628,1621930538638,10
1621930538757,1621930538767,10
1621930538907,1621930538917,10
1621930539017,1621930539087,70
1621930539177,1621930539187,10
1621930539307,1621930539367,60
1621930539457,1621930539487,30
1621930539607,1621930539617,10
1621930539737,1621930539747,10
1621930539867,1621930539897,30
1621930540027,1621930540037,10
1621930540167,1621930540217,50
1621930540576,1621930540786,210
1621930540906,1621930541066,160
1621930541186,1621930541196,10
1621930541306,1621930541466,160
1621930541606,1621930541616,10
1621930541736,1621930541896,160
1621930541995,1621930542155,160
1621930542305,1621930542315,10
1621930542425,1621930542485,60
1621930542575,1621930542735,160
1621930542825,1621930542885,60
1621930543005,1621930543035,30
1621930543125,1621930543155,30
1621930543255,1621930543285,30
1621930543405,1621930543435,30
1621930543575,1621930544004,429
1621930544104,1621930544134,30
1621930544254,1621930544264,10
1621930544374,1621930544414,40
1621930544504,1621930544534,30
1621930544654,1621930544694,40
1621930544794,1621930544804,10
1621930544954,1621930545084,130
1621930545174,1621930545204,30
1621930545303,1621930545333,30
1621930545453,1621930545483,30
1621930545673,1621930545783,110
1621930545863,1621930545913,50
1621930546033,1621930546083,50
1621930546203,1621930546383,180
1621930546503,1621930546663,160
1621930546803,1621930546813,10
1621930546922,1621930546952,30
1621930547072,1621930547212,140
1621930547342,1621930547352,10
1621930547482,1621930547532,50
1621930547622,1621930547632,10
1621930547872,1621930547942,70
1621930548042,1621930548072,30
1621930548172,1621930548222,50
1621930548412,1621930548482,70
1621930548591,1621930548601,10
1621930548721,1621930548731,10
1621930548861,1621930548871,10
1621930548971,1621930549151,180
1621930549291,1621930549301,10
1621930549401,1621930549471,70
1621930549571,1621930549721,150
1621930549841,1621930549851,10
1621930549951,1621930550001,50
1621930550270,1621930550330,60
1621930550570,1621930550600,30
1621930550720,1621930550730,10
1621930550840,1621930550930,90
1621930551140,1621930551170,30
1621930551270,1621930551280,10
1621930551400,1621930551430,30
1621930551570,1621930551580,10
1621930551710,1621930551720,10
1621930551839,1621930551849,10
1621930551959,1621930551969,10
1621930552089,1621930552119,30
1621930552249,1621930552279,30
1621930552409,1621930552419,10
1621930553359,1621930553369,10
1621930553448,1621930553548,100
1621930553638,1621930553648,10
1621930553778,1621930553788,10
1621930553908,1621930553948,40
1621930554038,1621930554088,50
1621930554168,1621930554198,30
1621930554308,1621930554338,30
1621930554458,1621930554538,80
1621930554638,1621930554648,10
1621930554738,1621930554788,50
1621930554888,1621930554898,10
1621930554988,1621930555038,50
1621930555177,1621930555217,40
