start,end,duration
1621928817778,1621928817937,159
1621928818047,1621928818087,40
1621928818277,1621928818347,70
1621928818567,1621928818797,230
1621928818887,1621928818917,30
1621928819177,1621928819317,140
1621928819426,1621928819566,140
1621928819676,1621928819706,30
1621928819846,1621928819966,120
1621928820106,1621928820156,50
1621928820246,1621928820256,10
1621928820366,1621928820416,50
1621928820506,1621928820536,30
1621928820666,1621928820716,50
1621928820826,1621928820856,30
1621928820976,1621928820986,10
1621928821105,1621928821115,10
1621928821245,1621928821255,10
1621928821365,1621928821835,470
1621928821955,1621928821985,30
1621928822215,1621928822265,50
1621928822485,1621928822515,30
1621928822635,1621928822665,30
1621928822924,1621928822934,10
1621928823114,1621928823234,120
1621928823384,1621928823504,120
1621928823624,1621928823634,10
1621928823734,1621928823764,30
1621928823894,1621928823904,10
1621928824044,1621928824054,10
1621928824453,1621928824483,30
1621928824723,1621928824753,30
1621928824873,1621928824883,10
1621928825023,1621928825073,50
1621928825313,1621928825323,10
1621928825573,1621928825583,10
1621928825683,1621928825733,50
1621928826142,1621928826182,40
1621928826292,1621928826722,430
1621928826842,1621928826852,10
1621928826972,1621928827022,50
1621928827122,1621928827132,10
1621928827272,1621928827282,10
1621928827412,1621928827422,10
1621928827542,1621928827552,10
1621928827671,1621928827701,30
1621928827821,1621928827831,10
1621928827941,1621928827961,20
1621928828091,1621928828121,30
1621928828281,1621928828531,250
1621928828791,1621928828801,10
1621928828901,1621928828931,30
1621928829061,1621928829071,10
1621928829211,1621928829221,10
1621928829320,1621928829350,30
1621928829450,1621928829480,30
1621928829600,1621928829780,180
1621928829890,1621928829920,30
1621928830010,1621928830040,30
1621928830270,1621928830310,40
1621928830420,1621928830500,80
1621928830660,1621928830810,150
1621928830890,1621928830900,10
1621928830999,1621928831059,60
1621928831159,1621928831189,30
1621928831289,1621928831319,30
1621928831459,1621928831469,10
1621928831569,1621928831599,30
1621928831789,1621928831869,80
1621928831989,1621928831999,10
1621928832119,1621928832169,50
1621928832259,1621928832269,10
1621928832389,1621928832419,30
1621928832519,1621928832539,20
1621928832658,1621928832838,180
1621928833038,1621928833122,84
1621928833288,1621928833418,130
1621928833528,1621928833538,10
1621928833668,1621928833698,30
1621928833808,1621928834058,250
1621928834238,1621928834248,10
1621928834497,1621928834547,50
1621928834727,1621928834797,70
1621928835077,1621928835217,140
1621928835377,1621928835387,10
1621928835477,1621928835507,30
1621928835737,1621928835787,50
1621928836036,1621928836066,30
1621928837286,1621928837336,50
1621928837476,1621928837486,10
1621928837606,1621928837636,30
1621928837745,1621928837755,10
1621928837845,1621928838015,170
1621928838155,1621928838185,30
1621928838275,1621928838295,20
1621928838425,1621928838435,10
1621928838555,1621928838585,30
1621928838695,1621928838985,290
1621928839125,1621928839155,30
1621928839374,1621928839784,410
1621928839924,1621928839984,60
1621928840124,1621928840594,470
1621928840704,1621928840734,30
1621928848599,1621928848649,50
1621928848739,1621928848789,50
1621928848869,1621928849219,350
1621928849308,1621928849338,30
1621928849438,1621928849488,50
1621928849588,1621928849618,30
1621928849718,1621928849748,30
1621928849858,1621928849888,30
1621928850078,1621928850188,110
1621928850408,1621928850438,30
1621928850558,1621928850568,10
1621928850688,1621928850698,10
1621928850808,1621928850848,40
1621928851107,1621928851147,40
1621928851227,1621928851237,10
1621928851327,1621928851397,70
1621928851507,1621928851517,10
1621928851617,1621928851947,330
1621928852067,1621928852097,30
1621928852357,1621928852427,70
1621928852626,1621928852766,140
1621928853016,1621928853036,20
1621928853176,1621928853316,140
1621928853476,1621928853486,10
1621928853606,1621928853616,10
1621928853856,1621928853866,10
1621928856224,1621928856384,160
1621928858023,1621928858063,40
1621928858163,1621928858223,60
1621928858303,1621928858603,300
1621928858683,1621928858883,200
1621928858993,1621928859023,30
1621928859123,1621928859472,349
1621928861271,1621928861291,20
1621928861371,1621928861381,10
1621928861481,1621928861531,50
1621928861651,1621928861671,20
1621928861811,1621928861861,50
1621928862051,1621928862201,150
1621928862301,1621928862471,170
1621928862590,1621928862630,40
1621928862830,1621928862870,40
1621928862990,1621928863000,10
1621928863080,1621928863560,480
1621928863660,1621928864000,340
1621928864090,1621928864150,60
1621928864239,1621928864579,340
1621928864659,1621928864679,20
1621928864769,1621928864819,50
1621928864929,1621928864989,60
1621928866448,1621928866518,70
1621928866638,1621928867018,380
1621928867178,1621928867188,10
1621928867308,1621928867398,90
1621928868577,1621928868737,160
1621928868967,1621928868997,30
1621928869107,1621928869137,30
1621928870076,1621928870176,100
1621928871125,1621928871155,30
1621928871235,1621928871265,30
1621928871375,1621928871705,330
1621928871895,1621928871965,70
1621928872225,1621928872235,10
1621928872355,1621928872365,10
1621928872495,1621928872764,269
1621928872844,1621928872904,60
1621928873024,1621928873054,30
1621928873154,1621928873164,10
1621928873304,1621928873314,10
1621928873434,1621928873464,30
1621928873704,1621928873794,90
1621928873874,1621928873884,10
1621928874004,1621928874014,10
1621928874134,1621928874164,30
1621928874273,1621928874283,10
1621928874363,1621928874563,200
1621928874783,1621928874833,50
1621928875073,1621928875083,10
1621928875223,1621928875233,10
1621928875373,1621928875383,10
1621928875493,1621928875503,10
1621928875623,1621928875683,60
1621928875763,1621928875803,40
1621928875912,1621928875922,10
1621928876012,1621928876082,70
1621928876212,1621928876222,10
1621928876452,1621928876772,320
1621928876852,1621928876902,50
1621928877172,1621928877182,10
1621928877292,1621928877302,10
1621928877422,1621928877601,179
1621928877701,1621928877751,50
1621928877831,1621928878121,290
