start,end,duration
1622105384189,1622105384219,30
1622105384359,1622105384479,120
1622105384639,1622105384649,10
1622105384769,1622105384779,10
1622105384898,1622105385078,180
1622105385188,1622105385218,30
1622105385318,1622105385778,460
1622105385888,1622105385918,30
1622105386018,1622105386078,60
1622105386168,1622105386178,10
1622105386278,1622105386348,70
1622105386448,1622105386478,30
1622105386567,1622105386627,60
1622105386717,1622105386867,150
1622105386957,1622105387177,220
1622105387287,1622105387337,50
1622105387437,1622105387467,30
1622105387607,1622105387617,10
1622105387697,1622105387747,50
1622105387987,1622105388446,459
1622105388556,1622105388586,30
1622105388686,1622105388716,30
1622105388816,1622105388846,30
1622105388966,1622105388996,30
1622105389076,1622105389136,60
1622105389236,1622105389286,50
1622105389386,1622105389686,300
1622105389805,1622105389965,160
1622105390105,1622105390305,200
1622105390405,1622105390545,140
1622105390655,1622105390815,160
1622105390975,1622105391245,270
1622105391364,1622105391534,170
1622105391654,1622105391664,10
1622105391764,1622105391794,30
1622105391924,1622105391964,40
1622105392074,1622105392114,40
1622105392214,1622105392244,30
1622105392374,1622105392384,10
1622105392484,1622105392534,50
1622105392654,1622105392804,150
1622105392924,1622105392953,29
1622105393093,1622105393233,140
1622105393353,1622105393513,160
1622105393643,1622105393803,160
1622105393903,1622105394373,470
1622105396851,1622105397011,160
1622105398140,1622105398150,10
1622105398270,1622105398280,10
1622105398370,1622105398580,210
1622105398700,1622105398870,170
1622105398950,1622105399020,70
1622105399110,1622105399569,459
1622105399659,1622105399889,230
1622105400299,1622105400449,150
1622105400589,1622105400629,40
1622105400719,1622105400729,10
1622105400839,1622105400869,30
1622105400989,1622105401019,30
1622105401138,1622105401168,30
1622105401398,1622105401448,50
1622105401558,1622105401568,10
1622105401668,1622105401748,80
1622105401858,1622105401868,10
1622105401988,1622105402048,60
1622105402158,1622105402168,10
1622105402288,1622105402318,30
1622105402418,1622105402448,30
1622105402568,1622105402578,10
1622105402717,1622105402727,10
1622105402837,1622105403017,180
1622105403217,1622105403277,60
1622105403417,1622105403427,10
1622105403537,1622105403687,150
1622105403837,1622105403897,60
1622105403977,1622105403987,10
1622105404107,1622105404137,30
1622105404237,1622105404566,329
1622105404666,1622105404696,30
1622105404806,1622105404986,180
1622105405156,1622105405266,110
1622105405376,1622105405716,340
1622105405826,1622105405865,39
1622105405945,1622105405995,50
1622105406105,1622105406245,140
1622105406375,1622105406385,10
1622105406505,1622105406935,430
1622105407055,1622105407115,60
1622105407205,1622105407215,10
1622105407335,1622105407345,10
1622105407445,1622105407495,50
1622105407604,1622105407884,280
1622105408024,1622105408064,40
1622105408154,1622105408194,40
1622105408284,1622105408314,30
1622105408394,1622105408444,50
1622105408624,1622105408744,120
1622105408834,1622105409183,349
1622105409273,1622105409353,80
1622105409443,1622105409603,160
1622105409703,1622105409913,210
1622105410023,1622105410033,10
1622105410143,1622105410153,10
1622105410263,1622105410313,50
1622105410433,1622105410603,170
1622105410683,1622105410882,199
1622105410992,1622105411002,10
1622105411112,1622105411162,50
1622105411262,1622105411312,50
1622105411422,1622105411452,30
1622105411572,1622105411732,160
1622105411832,1622105412132,300
1622105412232,1622105412262,30
1622105412401,1622105412431,30
1622105412551,1622105412611,60
1622105412691,1622105412701,10
1622105412791,1622105412851,60
1622105412971,1622105413001,30
1622105413101,1622105413261,160
1622105413421,1622105413661,240
1622105413791,1622105413961,170
1622105414180,1622105414230,50
1622105414320,1622105414350,30
1622105414470,1622105414750,280
1622105414880,1622105414950,70
1622105415050,1622105415080,30
1622105415190,1622105415659,469
1622105415739,1622105415919,180
1622105416059,1622105416069,10
1622105416169,1622105416209,40
1622105416299,1622105416329,30
1622105416439,1622105416519,80
1622105416739,1622105417029,290
1622105417159,1622105417169,10
1622105417288,1622105417318,30
1622105417428,1622105417478,50
1622105417588,1622105417748,160
1622105417868,1622105418028,160
1622105418118,1622105418188,70
1622105418268,1622105418328,60
1622105418418,1622105418448,30
1622105418698,1622105418728,30
1622105418857,1622105419017,160
