start,end,duration
1621584731128,1621584731158,30
1621584731448,1621584731458,10
1621584731858,1621584731908,50
1621584732008,1621584732038,30
1621584732168,1621584732288,120
1621584732428,1621584732438,10
1621584732547,1621584732707,160
1621584732827,1621584732987,160
1621584733117,1621584733127,10
1621584733247,1621584733387,140
1621584733567,1621584733577,10
1621584733667,1621584733677,10
1621584733777,1621584733807,30
1621584733927,1621584733937,10
1621584734057,1621584734087,30
1621584734167,1621584734356,189
1621584734496,1621584734506,10
1621584734606,1621584734636,30
1621584734766,1621584734906,140
1621584735046,1621584735056,10
1621584735156,1621584735186,30
1621584735276,1621584735306,30
1621584735466,1621584735476,10
1621584735576,1621584735608,32
1621584735716,1621584735726,10
1621584735845,1621584735855,10
1621584736015,1621584736025,10
1621584736135,1621584736145,10
1621584736265,1621584736305,40
1621584736415,1621584736555,140
1621584736795,1621584736805,10
1621584736945,1621584736955,10
1621584737085,1621584737095,10
1621584737215,1621584737225,10
1621584737514,1621584737524,10
1621584737814,1621584737824,10
1621584738064,1621584738074,10
1621584738314,1621584738344,30
1621584738484,1621584738494,10
1621584738594,1621584738604,10
1621584738864,1621584738874,10
1621584738994,1621584739024,30
1621584739123,1621584739153,30
1621584739293,1621584739323,30
1621584739403,1621584739693,290
1621584739813,1621584739853,40
1621584740073,1621584740103,30
1621584740383,1621584740393,10
1621584740593,1621584740802,209
1621584740892,1621584740922,30
1621584741042,1621584741072,30
1621584741162,1621584741172,10
1621584741312,1621584741322,10
1621584741422,1621584741472,50
1621584741612,1621584741622,10
1621584744780,1621584744790,10
1621584744900,1621584744910,10
1621584745060,1621584745070,10
1621584745160,1621584745170,10
1621584746409,1621584746879,470
1621584746959,1621584747139,180
1621584747219,1621584747478,259
1621584747568,1621584747738,170
1621584747818,1621584747938,120
1621584748138,1621584748388,250
1621584748478,1621584748558,80
1621584749477,1621584749487,10
1621584749847,1621584749907,60
1621584750167,1621584750327,160
1621584750836,1621584750936,100
1621584751026,1621584751056,30
1621584751246,1621584751306,60
1621584751416,1621584751426,10
1621584751576,1621584751586,10
1621584751696,1621584751706,10
1621584751826,1621584751856,30
1621584752126,1621584752136,10
1621584752225,1621584752255,30
1621584752415,1621584752425,10
1621584752525,1621584752555,30
1621584752965,1621584752995,30
1621584753095,1621584753105,10
1621584753215,1621584753225,10
1621584753515,1621584753525,10
1621584753715,1621584753775,60
1621584754064,1621584754074,10
1621584754174,1621584754204,30
1621584754334,1621584754344,10
1621584754424,1621584754454,30
1621584754864,1621584754874,10
1621584754994,1621584755044,50
1621584755264,1621584755294,30
1621584755444,1621584755454,10
1621584755573,1621584755603,30
1621584755843,1621584755893,50
1621584756033,1621584756043,10
1621584756143,1621584756193,50
1621584756313,1621584756323,10
1621584756433,1621584756443,10
1621584756733,1621584756743,10
1621584756843,1621584756873,30
1621584756993,1621584757003,10
1621584757113,1621584757123,10
1621584757292,1621584757392,100
1621584757502,1621584757672,170
1621584757782,1621584757942,160
1621584759751,1621584759761,10
1621584759881,1621584759911,30
1621584761010,1621584761020,10
1621584761130,1621584761140,10
1621584761530,1621584761540,10
1621584761830,1621584761848,18
1621584761960,1621584762109,149
1621584762359,1621584762369,10
1621584762509,1621584762519,10
1621584762739,1621584762769,30
1621584762959,1621584763369,410
1621584778859,1621584779019,160
1621584779149,1621584779319,170
1621584779419,1621584779439,20
1621584779559,1621584779909,350
1621584779989,1621584780278,289
1621584783466,1621584783476,10
1621584783696,1621584783756,60
1621584783846,1621584783856,10
1621584784016,1621584784026,10
1621584784266,1621584784546,280
1621584784646,1621584784676,30
1621584784776,1621584784836,60
1621584784926,1621584784956,30
1621584785215,1621584785225,10
1621584785495,1621584785505,10
1621584785745,1621584785935,190
1621584786035,1621584786185,150
1621584786315,1621584786345,30
1621584786465,1621584786495,30
1621584786635,1621584786645,10
1621584786744,1621584786794,50
1621584786994,1621584787394,400
1621584787584,1621584787644,60
1621584787734,1621584787744,10
1621584788044,1621584788054,10
1621584788164,1621584788453,289
1621584788973,1621584789003,30
1621584789283,1621584789293,10
1621584789563,1621584789693,130
1621584789992,1621584790002,10
1621584790242,1621584790252,10
1621584790372,1621584790402,30
1621584790612,1621584790672,60
1621584790812,1621584790822,10
1621584790962,1621584790972,10
1621584791062,1621584791092,30
1621584791611,1621584791641,30
1621584791911,1621584791961,50
1621584792051,1621584792221,170
1621584792361,1621584792371,10
1621584792611,1621584792621,10
1621584792751,1621584792761,10
1621584793031,1621584793041,10
1621584793181,1621584793191,10
1621584793310,1621584793460,150
1621584793600,1621584793610,10
1621584793720,1621584793950,230
1621584794580,1621584794590,10
1621584794710,1621584794720,10
1621584794879,1621584794909,30
1621584795159,1621584795189,30
1621584795299,1621584795309,10
1621584795449,1621584795459,10
1621584795709,1621584795719,10
1621584795879,1621584795889,10
1621584796009,1621584796019,10
1621584796159,1621584796169,10
1621584796289,1621584796588,299
1621584796708,1621584796718,10
1621584796828,1621584796858,30
1621584797128,1621584797158,30
1621584797408,1621584797418,10
1621584797558,1621584797688,130
1621584797788,1621584797878,90
1621584798078,1621584798108,30
1621584798207,1621584798237,30
1621584798347,1621584798527,180
1621584798647,1621584798657,10
1621584798767,1621584798777,10
1621584798887,1621584799077,190
1621584799197,1621584799207,10
1621584799367,1621584799377,10
1621584799457,1621584799487,30
1621584799627,1621584799637,10
1621584799896,1621584799926,30
1621584800086,1621584800126,40
1621584800346,1621584800376,30
1621584800466,1621584800476,10
1621584800776,1621584800926,150
1621584801046,1621584801076,30
1621584801166,1621584801176,10
1621584801426,1621584801475,49
1621584801725,1621584801775,50
1621584801895,1621584801905,10
1621584802025,1621584802075,50
1621584802305,1621584802455,150
1621584802915,1621584802925,10
1621584803015,1621584803025,10
1621584803294,1621584803304,10
1621584803434,1621584803444,10
1621584803854,1621584803924,70
1621584804164,1621584804174,10
1621584804294,1621584804304,10
1621584804494,1621584804783,289
1621584805203,1621584805443,240
1621584805673,1621584805973,300
1621584806133,1621584806143,10
1621584806283,1621584806293,10
1621584806572,1621584806682,110
1621584806962,1621584806972,10
1621584807242,1621584807272,30
1621584807562,1621584807572,10
1621584807872,1621584808121,249
1621584808241,1621584808251,10
1621584808331,1621584808401,70
1621584809211,1621584809221,10
1621584809331,1621584809361,30
1621584809830,1621584809910,80
1621584810050,1621584810060,10
1621584810160,1621584810190,30
1621584810460,1621584810470,10
1621584810610,1621584810830,220
1621584811030,1621584811140,110
1621584811279,1621584811439,160
1621584811579,1621584811739,160
1621584811879,1621584811889,10
1621584811999,1621584812009,10
1621584812129,1621584812269,140
1621584812389,1621584812459,70
1621584812559,1621584812589,30
1621584812859,1621584812908,49
1621584813028,1621584813118,90
1621584813258,1621584813268,10
1621584813528,1621584813548,20
1621584813658,1621584813668,10
1621584813798,1621584813808,10
1621584813928,1621584813958,30
1621584814058,1621584814088,30
1621584814228,1621584814238,10
1621584814358,1621584814408,50
1621584814607,1621584814637,30
1621584814777,1621584814787,10
1621584814947,1621584814957,10
1621584815467,1621584815477,10
1621584815747,1621584815757,10
1621584815877,1621584815937,60
1621584816047,1621584816057,10
1621584816176,1621584816186,10
1621584816266,1621584816326,60
1621584816596,1621584816606,10
1621584816816,1621584816886,70
1621584817016,1621584817026,10
1621584817156,1621584817186,30
1621584817426,1621584817456,30
1621584818825,1621584818995,170
1621584819225,1621584819235,10
1621584819494,1621584819614,120
1621584819774,1621584819784,10
1621584819904,1621584819934,30
1621584820054,1621584820084,30
1621584820214,1621584820224,10
1621584820344,1621584820374,30
1621584820744,1621584820774,30
1621584820914,1621584820924,10
1621584821064,1621584821074,10
1621584821193,1621584821203,10
1621584821383,1621584821393,10
1621584821593,1621584821623,30
1621584821743,1621584821753,10
1621584821893,1621584821923,30
1621584822043,1621584822053,10
1621584822293,1621584822303,10
1621584822663,1621584822723,60
1621584822842,1621584822852,10
1621584822962,1621584822992,30
1621584823242,1621584823272,30
1621584823392,1621584823442,50
1621584823542,1621584823572,30
1621584823672,1621584823702,30
1621584823832,1621584823842,10
1621584823982,1621584823992,10
1621584824092,1621584824232,140
1621584824491,1621584824501,10
1621584824621,1621584824651,30
1621584824781,1621584824941,160
1621584825211,1621584825221,10
1621584825361,1621584825371,10
1621584825491,1621584825501,10
1621584825611,1621584825791,180
1621584825931,1621584826110,179
1621584826250,1621584826410,160
1621584826630,1621584827120,490
1621584827300,1621584827390,90
1621584827500,1621584827510,10
1621584827630,1621584827640,10
1621584827749,1621584827759,10
1621584827849,1621584827909,60
1621584827989,1621584828359,370
1621584828459,1621584828509,50
1621584828749,1621584828759,10
1621584829039,1621584829069,30
1621584829308,1621584829358,50
1621584829478,1621584829488,10
1621584829608,1621584829618,10
1621584829748,1621584829788,40
1621584830058,1621584830068,10
1621584830408,1621584830468,60
1621584830728,1621584830738,10
1621584830878,1621584830908,30
1621584831007,1621584831057,50
1621584831157,1621584831317,160
1621584831407,1621584831437,30
1621584831637,1621584831837,200
1621584831997,1621584832007,10
1621584832267,1621584832277,10
1621584832387,1621584832437,50
1621584832676,1621584832706,30
1621584832816,1621584832976,160
1621584833076,1621584833086,10
1621584833226,1621584833276,50
1621584833376,1621584833486,110
1621584833806,1621584833996,190
1621584834096,1621584834106,10
1621584834295,1621584834405,110
1621584834525,1621584834775,250
1621584835005,1621584835035,30
1621584835285,1621584835335,50
1621584835445,1621584835455,10
