start,end,duration
1621842902775,1621842902805,30
1621842904774,1621842904784,10
1621842906892,1621842907032,140
1621842909571,1621842909601,30
1621842910730,1621842910760,30
1621842917846,1621842918036,190
1621842919735,1621842919745,10
1621842920964,1621842921034,70
1621842922883,1621842922893,10
1621842926211,1621842926251,40
1621842928720,1621842928750,30
1621842932547,1621842932557,10
1621842935046,1621842935076,30
1621842938214,1621842938254,40
1621842939783,1621842939833,50
1621842940163,1621842940193,30
1621842940583,1621842940743,160
1621842945250,1621842945330,80
1621842947919,1621842947929,10
1621842948048,1621842948069,21
1621842948178,1621842948348,170
1621842948938,1621842948948,10
1621842949198,1621842949248,50
1621842951437,1621842951447,10
1621842953106,1621842953136,30
1621842957673,1621842957693,20
1621842958472,1621842958542,70
1621842958782,1621842958792,10
1621842959622,1621842959632,10
1621842959922,1621842960032,110
1621842960701,1621842960871,170
1621842961481,1621842961551,70
1621842967807,1621842967817,10
1621842970735,1621842970785,50
1621842971865,1621842971885,20
1621842972154,1621842972164,10
1621842976632,1621842976662,30
1621842979370,1621842979410,40
1621842979750,1621842979780,30
1621842981169,1621842981219,50
1621842983268,1621842983308,40
1621842985217,1621842985307,90
1621842988485,1621842988535,50
1621842989135,1621842989195,60
1621842989794,1621842989844,50
1621842990434,1621842990554,120
1621842990654,1621842990764,110
1621842990964,1621842991004,40
1621842994521,1621842994571,50
1621842996420,1621842996640,220
1621842999099,1621842999159,60
1621843002147,1621843002197,50
1621843002367,1621843002377,10
1621843003926,1621843003976,50
1621843004316,1621843004326,10
1621843005075,1621843005295,220
1621843007054,1621843007094,40
1621843008303,1621843008313,10
1621843008473,1621843008483,10
1621843009703,1621843009773,70
1621843010572,1621843010612,40
1621843011582,1621843011672,90
1621843011761,1621843011791,30
1621843012421,1621843012471,50
1621843012661,1621843012751,90
1621843013081,1621843013131,50
1621843017558,1621843017598,40
1621843019267,1621843019287,20
1621843019857,1621843019947,90
1621843020456,1621843020486,30
1621843021356,1621843021366,10
1621843021796,1621843021866,70
1621843022355,1621843022585,230
1621843027802,1621843027812,10
1621843029321,1621843029351,30
1621843029781,1621843029881,100
1621843030800,1621843030810,10
1621843032130,1621843032459,329
1621843033049,1621843033199,150
1621843033599,1621843033779,180
1621843034228,1621843034298,70
1621843035278,1621843035368,90
1621843037546,1621843037686,140
1621843039835,1621843039845,10
1621843043083,1621843043323,240
1621843047091,1621843047101,10
1621843047841,1621843048070,229
1621843048590,1621843048600,10
1621843048830,1621843048890,60
1621843049340,1621843049350,10
1621843050089,1621843050099,10
1621843050839,1621843050849,10
1621843051588,1621843051598,10
1621843052338,1621843052355,17
1621843052907,1621843053097,190
1621843053837,1621843053847,10
1621843054207,1621843054247,40
1621843054587,1621843054597,10
1621843055336,1621843055346,10
1621843056086,1621843056096,10
1621843057585,1621843057595,10
1621843066070,1621843066110,40
1621843068398,1621843068448,50
