start,end,duration
1621583988784,1621583988794,10
1621583988914,1621583988924,10
1621583989214,1621583989324,110
1621583989534,1621583989604,70
1621583989734,1621583989744,10
1621583989994,1621583990004,10
1621583990134,1621583990144,10
1621583990264,1621583990293,29
1621583991083,1621583991402,319
1621583991513,1621583991523,10
1621583991633,1621583991663,30
1621583991833,1621583991992,159
1621583992212,1621583992322,110
1621583992452,1621583992462,10
1621583992602,1621583992612,10
1621583992862,1621583992972,110
1621583993052,1621583993062,10
1621583993152,1621583993162,10
1621583993272,1621583993292,20
1621583993372,1621583993442,70
1621583993552,1621583993851,299
1621583994051,1621583994161,110
1621583994411,1621583994441,30
1621583994561,1621583994571,10
1621583994691,1621583994791,100
1621583994921,1621583995021,100
1621583995151,1621583995161,10
1621583995261,1621583995310,49
1621583995400,1621583995560,160
1621583995680,1621583995690,10
1621583995950,1621583995960,10
1621583997029,1621583997059,30
1621583997179,1621583997189,10
1621583997269,1621583997329,60
1621583997449,1621583997739,290
1621583998149,1621583998309,160
1621583998409,1621583998579,170
1621583999518,1621583999988,470
1621584000088,1621584000298,210
1621584000477,1621584000507,30
1621584000747,1621584000777,30
1621584001027,1621584001077,50
1621584001187,1621584001307,120
1621584003376,1621584003406,30
1621584003646,1621584003965,319
1621584004045,1621584004395,350
1621584004485,1621584004545,60
1621584004645,1621584004655,10
1621584004785,1621584004805,20
1621584004915,1621584004925,10
1621584005065,1621584005075,10
1621584005334,1621584005454,120
1621584005614,1621584005644,30
1621584005744,1621584006054,310
1621584006144,1621584006554,410
1621584006694,1621584006724,30
1621584006844,1621584006854,10
1621584006954,1621584007083,129
1621584007233,1621584007303,70
1621584007433,1621584007443,10
1621584007543,1621584007573,30
1621584007703,1621584007713,10
1621584007833,1621584007843,10
1621584009342,1621584009812,470
1621584010172,1621584010371,199
1621584010511,1621584010541,30
1621584010661,1621584010711,50
1621584010931,1621584010961,30
1621584011231,1621584011261,30
1621584011341,1621584011511,170
1621584011631,1621584011811,180
1621584011951,1621584011961,10
1621584012060,1621584012090,30
1621584012340,1621584012370,30
1621584012630,1621584012640,10
1621584012760,1621584012770,10
1621584013050,1621584013060,10
1621584013270,1621584013340,70
1621584013420,1621584013480,60
1621584013600,1621584013829,229
1621584013989,1621584014029,40
1621584014169,1621584014429,260
1621584014549,1621584014579,30
1621584014679,1621584014709,30
1621584014809,1621584014839,30
1621584014979,1621584015009,30
1621584015129,1621584015159,30
1621584015279,1621584015578,299
1621584015878,1621584015898,20
1621584016128,1621584016138,10
1621584016258,1621584016388,130
1621584016508,1621584016538,30
1621584016808,1621584016838,30
1621584017117,1621584017127,10
1621584017377,1621584017407,30
1621584017567,1621584017837,270
1621584017947,1621584017957,10
1621584018077,1621584018127,50
1621584018207,1621584018387,180
1621584018557,1621584018667,110
1621584018986,1621584018996,10
1621584019226,1621584019376,150
1621584019566,1621584019696,130
1621584019836,1621584019946,110
1621584020066,1621584020076,10
1621584020276,1621584020355,79
1621584020465,1621584020845,380
1621584020965,1621584020975,10
1621584021115,1621584021145,30
1621584021265,1621584021405,140
1621584021525,1621584021595,70
1621584023344,1621584023354,10
1621584023474,1621584023504,30
1621584023783,1621584023793,10
1621584023873,1621584023903,30
1621584024033,1621584024043,10
1621584024163,1621584024173,10
1621584024273,1621584024303,30
1621584024433,1621584024573,140
1621584024843,1621584024873,30
1621584025053,1621584025323,270
1621584025432,1621584025442,10
1621584025582,1621584025612,30
1621584025842,1621584025872,30
1621584026092,1621584026172,80
1621584026262,1621584026322,60
1621584026402,1621584026422,20
1621584026542,1621584026582,40
1621584026682,1621584026822,140
1621584026992,1621584027421,429
1621584028880,1621584028890,10
1621584029060,1621584029290,230
1621584029450,1621584029520,70
1621584029660,1621584029670,10
1621584029760,1621584029940,180
1621584030060,1621584030110,50
1621584030220,1621584030509,289
1621584030599,1621584030609,10
1621584030749,1621584030779,30
1621584030879,1621584030889,10
1621584031029,1621584031039,10
1621584031169,1621584031179,10
1621584031259,1621584031309,50
1621584031419,1621584031429,10
1621584031549,1621584031579,30
1621584031849,1621584031859,10
1621584031979,1621584031989,10
1621584032118,1621584032128,10
1621584032278,1621584032288,10
1621584032398,1621584032428,30
1621584032698,1621584032708,10
1621584032788,1621584032838,50
1621584032978,1621584032988,10
1621584033088,1621584033138,50
1621584033248,1621584033258,10
1621584033358,1621584033518,160
1621584033628,1621584033658,30
1621584034067,1621584034077,10
1621584034217,1621584034477,260
1621584034597,1621584034627,30
1621584034727,1621584034737,10
1621584034917,1621584034927,10
1621584035027,1621584035317,290
1621584035446,1621584035656,210
1621584035826,1621584035856,30
1621584036956,1621584037125,169
1621584037295,1621584037325,30
1621584037445,1621584037455,10
1621584037595,1621584037605,10
1621584037715,1621584037725,10
1621584037885,1621584037895,10
1621584037995,1621584038005,10
1621584038135,1621584038145,10
1621584038225,1621584038275,50
1621584038395,1621584038405,10
1621584038685,1621584038695,10
1621584038784,1621584039024,240
1621584039114,1621584039554,440
1621584039664,1621584039984,320
1621584040084,1621584040124,40
1621584040224,1621584040274,50
1621584040383,1621584040393,10
1621584040513,1621584040553,40
1621584040663,1621584040673,10
1621584040773,1621584040803,30
1621584041063,1621584041073,10
1621584041203,1621584041253,50
1621584041363,1621584041373,10
1621584041463,1621584041623,160
1621584041763,1621584041793,30
1621584041883,1621584041893,10
1621584042013,1621584042042,29
1621584042152,1621584042162,10
1621584042282,1621584042422,140
1621584042682,1621584042712,30
1621584042862,1621584042872,10
1621584043102,1621584043312,210
1621584043582,1621584043741,159
1621584043821,1621584043871,50
1621584044001,1621584044161,160
1621584044261,1621584044291,30
1621584044561,1621584044971,410
1621584045111,1621584045121,10
1621584048828,1621584048918,90
1621584049048,1621584049158,110
1621584049298,1621584049378,80
1621584049618,1621584049628,10
1621584050158,1621584050208,50
1621584050328,1621584050338,10
1621584050427,1621584050437,10
1621584050597,1621584050607,10
1621584050767,1621584050857,90
1621584052816,1621584052826,10
1621584053216,1621584053356,140
1621584053486,1621584053526,40
1621584054435,1621584054605,170
1621584054725,1621584054755,30
1621584054865,1621584054895,30
1621584055265,1621584055345,80
1621584056114,1621584056124,10
1621584056244,1621584056404,160
1621584056534,1621584056554,20
1621584056644,1621584056674,30
1621584056794,1621584056934,140
1621584057043,1621584057053,10
1621584057213,1621584057223,10
1621584057303,1621584057353,50
1621584057613,1621584057623,10
1621584057893,1621584057903,10
1621584058033,1621584058043,10
1621584058183,1621584058353,170
1621584058483,1621584058493,10
1621584058613,1621584058772,159
1621584059152,1621584059162,10
1621584059282,1621584059342,60
1621584059452,1621584059462,10
1621584059732,1621584059862,130
1621584060012,1621584060022,10
1621584060162,1621584060172,10
1621584060262,1621584060411,149
1621584060701,1621584060711,10
1621584060861,1621584060871,10
1621584061201,1621584061321,120
1621584061581,1621584061591,10
1621584061831,1621584061861,30
1621584062110,1621584062270,160
1621584062400,1621584062840,440
1621584062980,1621584062990,10
1621584063100,1621584063110,10
1621584063230,1621584063260,30
1621584063660,1621584063819,159
1621584063979,1621584064089,110
1621584064379,1621584064659,280
1621584064769,1621584064839,70
1621584065069,1621584065099,30
1621584065269,1621584065279,10
1621584065478,1621584065638,160
1621584065738,1621584065788,50
1621584066018,1621584066178,160
1621584066278,1621584066308,30
1621584066578,1621584066588,10
1621584066968,1621584067027,59
1621584067147,1621584067157,10
1621584067297,1621584067327,30
1621584067447,1621584067457,10
1621584068017,1621584068287,270
1621584068597,1621584068677,80
1621584068816,1621584068966,150
1621584069076,1621584069086,10
