start,end,duration
1622112844866,1622112845046,180
1622112845136,1622112845406,270
1622112845546,1622112845595,49
1622112845715,1622112845875,160
1622112845995,1622112846045,50
1622112846125,1622112846195,70
1622112846285,1622112846425,140
1622112846525,1622112846555,30
1622112846665,1622112846775,110
1622112846895,1622112847005,110
1622112847095,1622112847125,30
1622112847224,1622112847274,50
1622112847364,1622112847394,30
1622112847494,1622112847504,10
1622112847594,1622112847974,380
1622112848104,1622112848364,260
1622112848484,1622112848664,180
1622112848764,1622112848813,49
1622112848913,1622112849073,160
1622112849163,1622112849363,200
1622112849483,1622112849523,40
1622112849613,1622112849643,30
1622112849753,1622112849763,10
1622112849853,1622112849923,70
1622112850053,1622112850343,290
1622112850462,1622112850622,160
1622112850712,1622112850742,30
1622112850842,1622112850892,50
1622112851012,1622112851042,30
1622112851162,1622112851192,30
1622112851282,1622112851592,310
1622112851712,1622112851892,180
1622112852001,1622112852011,10
1622112852091,1622112852321,230
1622112852441,1622112852471,30
1622112852561,1622112852591,30
1622112852691,1622112852721,30
1622112852811,1622112852871,60
1622112852981,1622112852991,10
1622112853091,1622112853141,50
1622112853251,1622112853321,70
1622112853411,1622112853591,180
1622112853700,1622112853860,160
1622112853980,1622112854140,160
1622112854270,1622112854280,10
1622112854400,1622112854440,40
1622112854530,1622112854540,10
1622112854640,1622112854690,50
1622112854880,1622112854960,80
1622112855080,1622112855130,50
1622112855229,1622112855409,180
1622112855519,1622112855529,10
1622112855639,1622112855689,50
1622112855789,1622112855839,50
1622112855949,1622112855989,40
1622112856079,1622112856259,180
1622112856359,1622112856389,30
1622112856489,1622112856659,170
1622112856809,1622112856839,30
1622112856928,1622112856978,50
1622112857078,1622112857108,30
1622112857228,1622112857378,150
1622112857498,1622112857508,10
1622112857628,1622112857638,10
1622112857748,1622112857808,60
1622112857898,1622112857928,30
1622112858028,1622112858058,30
1622112858178,1622112858208,30
1622112858328,1622112858358,30
1622112858457,1622112858757,300
1622112858897,1622112858927,30
1622112859007,1622112859197,190
1622112859287,1622112859347,60
1622112859447,1622112859647,200
1622112859747,1622112859757,10
1622112859867,1622112859897,30
1622112860027,1622112860056,29
1622112860186,1622112860196,10
1622112860296,1622112860446,150
1622112861496,1622112861596,100
1622112861695,1622112861725,30
1622112861815,1622112861845,30
1622112861945,1622112861975,30
1622112862075,1622112862105,30
1622112862215,1622112862395,180
1622112862505,1622112862555,50
1622112862665,1622112862805,140
1622112862925,1622112862955,30
1622112863035,1622112863105,70
1622112863235,1622112863245,10
1622112863334,1622112863524,190
1622112863604,1622112863794,190
1622112863894,1622112863904,10
1622112864024,1622112864194,170
1622112864314,1622112864344,30
1622112864444,1622112864494,50
1622112864614,1622112864644,30
1622112864734,1622112864804,70
1622112864884,1622112864913,29
1622112865033,1622112865043,10
1622112865163,1622112865193,30
1622112865283,1622112865343,60
1622112865433,1622112865623,190
1622112865713,1622112865773,60
1622112865863,1622112865923,60
1622112866013,1622112866043,30
1622112866133,1622112866223,90
1622112866313,1622112866343,30
1622112866443,1622112866473,30
1622112866592,1622112866622,30
1622112866742,1622112866892,150
1622112867032,1622112867042,10
1622112867142,1622112867192,50
1622112867382,1622112867572,190
1622112867712,1622112867742,30
1622112867842,1622112867872,30
1622112867982,1622112868042,60
1622112868131,1622112868141,10
1622112868261,1622112868391,130
1622112868531,1622112868541,10
1622112868631,1622112868711,80
1622112868811,1622112868841,30
1622112869001,1622112869141,140
1622112869251,1622112869411,160
1622112869531,1622112869541,10
1622112869661,1622112869691,30
1622112869810,1622112869840,30
1622112869940,1622112869970,30
1622112870060,1622112870090,30
1622112870210,1622112870380,170
1622112870480,1622112870510,30
1622112870630,1622112870790,160
1622112870910,1622112870940,30
1622112871050,1622112871379,329
1622112871499,1622112871529,30
1622112871629,1622112871689,60
1622112871779,1622112871809,30
1622112871909,1622112872079,170
1622112872179,1622112872379,200
1622112872469,1622112872659,190
1622112872739,1622112872789,50
1622112872919,1622112872929,10
1622112873028,1622112873058,30
1622112873358,1622112873388,30
1622112873518,1622112873528,10
1622112873608,1622112873638,30
1622112873768,1622112873778,10
1622112873858,1622112873928,70
1622112874148,1622112874328,180
1622112874448,1622112874458,10
1622112874548,1622112874627,79
1622112874847,1622112874877,30
1622112874977,1622112875027,50
1622112875117,1622112875187,70
1622112875297,1622112875307,10
1622112876246,1622112876276,30
1622112876476,1622112876576,100
1622112876686,1622112876746,60
1622112876836,1622112876876,40
1622112876966,1622112877146,180
1622112877236,1622112877306,70
1622112877396,1622112877446,50
