start,end,duration
1622112101831,1622112101961,130
1622112102081,1622112102111,30
1622112102231,1622112102241,10
1622112102341,1622112102371,30
1622112102531,1622112102691,160
1622112102781,1622112102831,50
1622112102911,1622112102941,30
1622112103031,1622112103241,210
1622112103330,1622112103430,100
1622112103530,1622112103540,10
1622112103630,1622112103710,80
1622112103800,1622112103830,30
1622112103950,1622112104160,210
1622112104250,1622112104260,10
1622112104370,1622112104440,70
1622112104630,1622112104939,309
1622112105049,1622112105079,30
1622112105209,1622112105239,30
1622112105329,1622112105379,50
1622112105579,1622112105679,100
1622112105759,1622112105809,50
1622112105929,1622112106209,280
1622112106299,1622112106359,60
1622112106459,1622112106489,30
1622112106598,1622112106628,30
1622112106748,1622112106778,30
1622112106898,1622112106908,10
1622112107018,1622112107098,80
1622112107178,1622112107328,150
1622112107448,1622112107628,180
1622112107708,1622112107988,280
1622112108147,1622112108297,150
1622112108377,1622112108407,30
1622112108527,1622112108577,50
1622112108667,1622112108697,30
1622112108817,1622112108847,30
1622112108967,1622112108997,30
1622112109097,1622112109157,60
1622112109237,1622112109407,170
1622112109497,1622112109507,10
1622112109627,1622112109806,179
1622112109936,1622112109946,10
1622112110056,1622112110106,50
1622112110196,1622112110206,10
1622112110296,1622112110526,230
1622112110616,1622112110646,30
1622112110736,1622112110796,60
1622112110896,1622112110926,30
1622112111046,1622112111076,30
1622112111176,1622112111206,30
1622112111316,1622112111345,29
1622112111465,1622112111495,30
1622112111605,1622112111775,170
1622112111915,1622112111925,10
1622112112025,1622112112055,30
1622112112135,1622112112205,70
1622112112315,1622112112375,60
1622112112495,1622112112525,30
1622112112665,1622112112825,160
1622112112945,1622112112974,29
1622112113074,1622112113134,60
1622112113234,1622112113354,120
1622112113494,1622112113544,50
1622112113624,1622112113654,30
1622112113764,1622112113814,50
1622112113914,1622112113944,30
1622112114064,1622112114114,50
1622112114214,1622112114364,150
1622112114464,1622112114474,10
1622112114603,1622112114673,70
1622112114783,1622112114813,30
1622112114903,1622112114963,60
1622112115063,1622112115073,10
1622112117032,1622112117042,10
1622112117162,1622112117172,10
1622112117282,1622112117422,140
1622112117542,1622112117592,50
1622112117682,1622112117722,40
1622112117831,1622112117841,10
1622112117961,1622112118121,160
1622112118301,1622112118391,90
1622112118531,1622112118561,30
1622112118681,1622112118691,10
1622112118811,1622112118841,30
1622112119071,1622112119121,50
1622112119251,1622112119410,159
1622112119600,1622112119660,60
1622112119760,1622112119810,50
1622112119910,1622112119940,30
1622112120030,1622112120110,80
1622112120250,1622112120260,10
1622112120350,1622112120390,40
1622112120480,1622112120490,10
1622112120580,1622112120820,240
1622112120950,1622112121089,139
1622112121209,1622112121379,170
1622112121479,1622112121509,30
1622112121629,1622112121679,50
1622112121769,1622112121939,170
1622112122049,1622112122359,310
1622112122469,1622112122509,40
1622112123448,1622112123458,10
1622112124697,1622112124707,10
1622112124807,1622112124887,80
1622112124967,1622112124987,20
1622112125087,1622112125147,60
1622112125247,1622112125277,30
1622112125417,1622112125447,30
1622112125547,1622112125557,10
1622112125677,1622112125846,169
1622112125996,1622112126026,30
1622112126116,1622112126306,190
1622112126386,1622112126456,70
1622112126546,1622112126876,330
1622112126966,1622112126996,30
1622112127086,1622112127156,70
1622112127266,1622112127296,30
1622112127416,1622112127455,39
1622112127545,1622112127725,180
1622112127845,1622112127855,10
1622112127965,1622112127995,30
1622112128125,1622112128155,30
1622112128245,1622112128405,160
1622112128545,1622112128605,60
1622112128695,1622112128725,30
1622112128845,1622112128995,150
1622112129094,1622112129144,50
1622112129224,1622112129254,30
1622112129374,1622112129404,30
1622112129534,1622112129694,160
1622112129924,1622112129974,50
1622112130094,1622112130104,10
1622112130194,1622112130294,100
1622112130394,1622112130404,10
1622112130524,1622112130554,30
1622112130663,1622112130823,160
1622112130903,1622112130973,70
1622112131093,1622112131313,220
1622112131463,1622112131543,80
1622112131663,1622112131673,10
1622112131803,1622112131843,40
1622112132063,1622112132262,199
1622112132402,1622112132412,10
1622112132532,1622112132542,10
1622112132642,1622112132672,30
1622112132762,1622112132822,60
1622112132902,1622112132962,60
1622112133102,1622112133242,140
1622112133352,1622112133772,420
1622112134581,1622112134761,180
1622112134841,1622112134871,30
1622112135560,1622112135840,280
1622112135960,1622112136140,180
1622112136240,1622112136290,50
1622112136400,1622112136840,440
1622112136960,1622112136990,30
1622112137109,1622112137289,180
1622112137379,1622112137559,180
1622112137679,1622112137979,300
1622112138079,1622112138129,50
1622112138209,1622112138389,180
1622112138529,1622112138589,60
1622112139468,1622112139508,40
1622112139628,1622112139638,10
1622112139758,1622112139788,30
1622112139898,1622112139958,60
1622112140098,1622112140208,110
1622112140298,1622112140327,29
1622112140447,1622112140477,30
1622112140577,1622112140587,10
1622112140747,1622112140857,110
1622112140997,1622112141177,180
1622112141277,1622112141287,10
1622112142386,1622112142456,70
1622112142596,1622112142606,10
1622112142726,1622112142796,70
1622112143116,1622112143156,40
1622112143326,1622112143376,50
1622112143466,1622112143496,30
1622112143615,1622112143795,180
1622112143915,1622112143945,30
1622112144065,1622112144075,10
1622112144195,1622112144205,10
1622112145164,1622112145174,10
1622112145274,1622112145454,180
1622112147263,1622112147473,210
1622112147553,1622112147823,270
1622112147943,1622112147973,30
1622112148063,1622112148093,30
1622112148213,1622112148243,30
1622112148333,1622112148392,59
1622112148502,1622112148722,220
1622112148912,1622112148942,30
1622112149092,1622112149122,30
1622112149212,1622112149222,10
1622112149342,1622112149422,80
1622112149512,1622112149522,10
1622112149652,1622112149662,10
1622112149762,1622112149792,30
1622112149912,1622112149922,10
1622112150021,1622112150071,50
1622112150181,1622112150191,10
1622112150331,1622112150471,140
1622112150611,1622112150771,160
1622112150901,1622112151021,120
1622112151141,1622112151171,30
1622112151291,1622112151341,50
1622112151441,1622112151934,493
1622112152010,1622112152040,30
1622112152120,1622112152470,350
1622112152560,1622112152610,50
1622112152700,1622112152760,60
1622112152860,1622112152890,30
1622112153010,1622112153020,10
1622112153110,1622112153170,60
1622112153259,1622112153289,30
1622112153409,1622112153439,30
1622112153549,1622112153729,180
1622112153849,1622112153889,40
1622112154958,1622112154988,30
1622112155108,1622112155158,50
1622112155258,1622112155288,30
1622112155398,1622112155438,40
1622112155528,1622112155738,210
1622112155818,1622112156108,290
1622112156208,1622112156258,50
1622112156368,1622112156677,309
1622112156797,1622112156827,30
