start,end,duration
1621850398148,1621850398248,100
1621850398848,1621850398908,60
1621850403795,1621850403875,80
1621850404724,1621850404994,270
1621850405534,1621850405713,179
1621850406183,1621850406663,480
1621850409291,1621850409361,70
1621850414049,1621850414109,60
1621850430729,1621850430769,40
1621850430929,1621850430939,10
1621850432588,1621850432638,50
1621850432737,1621850432797,60
1621850432907,1621850432947,40
1621850433947,1621850434327,380
1621850434776,1621850434886,110
1621850434986,1621850435066,80
1621850436565,1621850436615,50
1621850438224,1621850438304,80
1621850441202,1621850441362,160
1621850446709,1621850446759,50
1621850447399,1621850447409,10
1621850450017,1621850450137,120
1621850455424,1621850455524,100
1621850457953,1621850457973,20
1621850460721,1621850460821,100
1621850473983,1621850474023,40
1621850474643,1621850474703,60
1621850476961,1621850477001,40
1621850477171,1621850477351,180
1621850482158,1621850482318,160
1621850483717,1621850483797,80
1621850484557,1621850484597,40
1621850486276,1621850486556,280
1621850490593,1621850490753,160
1621850490913,1621850491053,140
1621850495800,1621850495850,50
1621850496030,1621850496390,360
1621850498588,1621850498728,140
1621850499948,1621850500207,259
1621850500757,1621850500767,10
1621850509742,1621850509802,60
1621850510421,1621850510521,100
1621850512540,1621850512800,260
1621850515039,1621850515082,43
1621850517257,1621850517267,10
1621850517717,1621850517857,140
1621850518237,1621850518397,160
1621850520375,1621850520535,160
1621850521195,1621850521275,80
1621850521815,1621850521935,120
1621850524133,1621850524213,80
1621850525223,1621850525442,219
1621850526692,1621850526812,120
1621850529970,1621850530030,60
1621850531879,1621850531889,10
1621850534447,1621850534457,10
1621850535027,1621850535167,140
1621850536526,1621850536626,100
1621850539374,1621850539424,50
1621850543702,1621850543782,80
1621850550298,1621850550408,110
1621850553606,1621850553716,110
1621850554635,1621850554685,50
1621850556354,1621850556654,300
1621850557004,1621850557114,110
1621850557453,1621850557513,60
1621850557843,1621850557903,60
1621850559712,1621850559792,80
1621850563950,1621850564089,139
1621850564439,1621850564449,10
1621850566168,1621850566288,120
1621850568947,1621850568957,10
1621850570536,1621850570646,110
1621850571265,1621850571365,100
1621850572345,1621850572445,100
1621850578401,1621850578421,20
1621850580340,1621850580370,30
1621850582159,1621850582289,130
1621850584707,1621850584897,190
1621850588465,1621850588505,40
1621850589694,1621850589834,140
1621850591363,1621850591698,335
1621850592662,1621850592782,120
1621850595271,1621850595351,80
1621850596770,1621850597030,260
1621850599848,1621850599908,60
1621850600158,1621850600308,150
1621850604505,1621850604675,170
1621850609592,1621850609922,330
1621850611821,1621850611921,100
1621850613520,1621850613580,60
1621850616578,1621850616658,80
1621850616858,1621850617148,290
1621850617448,1621850617508,60
1621850619137,1621850619257,120
1621850621955,1621850622155,200
1621850624184,1621850624394,210
1621850624493,1621850624503,10
1621850630140,1621850630150,10
1621850630490,1621850630500,10
1621850631010,1621850631080,70
1621850631349,1621850631429,80
1621850633188,1621850633288,100
1621850635117,1621850635517,400
1621850642463,1621850642823,360
1621850643982,1621850644062,80
1621850648979,1621850649079,100
1621850651977,1621850652077,100
1621850653736,1621850653826,90
1621850654855,1621850654975,120
1621850656075,1621850656135,60
1621850663310,1621850663410,100
1621850665229,1621850665329,100
1621850667908,1621850668008,100
1621850668887,1621850668967,80
1621850669547,1621850669587,40
1621850670246,1621850670386,140
1621850671256,1621850671266,10
1621850671405,1621850671495,90
1621850674883,1621850674923,40
1621850675713,1621850676143,430
1621850684198,1621850684298,100
1621850684508,1621850684518,10
1621850685637,1621850685657,20
1621850686317,1621850686636,319
1621850687486,1621850687576,90
1621850690494,1621850690524,30
1621850699279,1621850699289,10
1621850700778,1621850700788,10
1621850702277,1621850702287,10
1621850702657,1621850702747,90
1621850703326,1621850703526,200
1621850703776,1621850703786,10
1621850705435,1621850705595,160
1621850707124,1621850707194,70
1621850709483,1621850709523,40
1621850712041,1621850712141,100
1621850713021,1621850713220,199
1621850715319,1621850715666,347
1621850715929,1621850716389,460
1621850717478,1621850717658,180
1621850720976,1621850721076,100
1621850721735,1621850722015,280
1621850722255,1621850722635,380
1621850729491,1621850729541,50
1621850730150,1621850730270,120
1621850730770,1621850730910,140
1621850734308,1621850734568,260
1621850741524,1621850741534,10
1621850741623,1621850741633,10
1621850746700,1621850746780,80
1621850750078,1621850750138,60
1621850752597,1621850752697,100
1621850755035,1621850755135,100
1621850755425,1621850755525,100
1621850759333,1621850759413,80
1621850759523,1621850759573,50
1621850761182,1621850761202,20
1621850764510,1621850764590,80
1621850765309,1621850765319,10
1621850765659,1621850765669,10
1621850766209,1621850766309,100
1621850766409,1621850766419,10
1621850768457,1621850768467,10
1621850771705,1621850771715,10
1621850773424,1621850773444,20
1621850776063,1621850776073,10
1621850776213,1621850776223,10
1621850776313,1621850776353,40
1621850778062,1621850778122,60
1621850779781,1621850780250,469
1621850781819,1621850781849,30
1621850782369,1621850782669,300
1621850783109,1621850783209,100
1621850783838,1621850783908,70
1621850784398,1621850784558,160
1621850784668,1621850785087,419
1621850785287,1621850785667,380
1621850788505,1621850788825,320
1621850788955,1621850789185,230
1621850791464,1621850791554,90
1621850794092,1621850794182,90
1621850794322,1621850794462,140
1621850795451,1621850795681,230
1621850797370,1621850797610,240
1621850797900,1621850797960,60
1621850799549,1621850799639,90
1621850804506,1621850804516,10
1621850805935,1621850806335,400
1621850807864,1621850808204,340
1621850809103,1621850809203,100
1621850809453,1621850809483,30
