start,end,duration
1622109985396,1622109985445,49
1622109985555,1622109985765,210
1622109985945,1622109986015,70
1622109986175,1622109986185,10
1622109986435,1622109986595,160
1622109986685,1622109986695,10
1622109986825,1622109986835,10
1622109986984,1622109987014,30
1622109987654,1622109987804,150
1622109988054,1622109988114,60
1622109988254,1622109988264,10
1622109988374,1622109988384,10
1622109988873,1622109989033,160
1622109989483,1622109989493,10
1622109989623,1622109989733,110
1622109989963,1622109989993,30
1622109990272,1622109990282,10
1622109991242,1622109991252,10
1622109991422,1622109991432,10
1622109991522,1622109991532,10
1622109992101,1622109992111,10
1622109992221,1622109992661,440
1622109994140,1622109994200,60
1622109994290,1622109994300,10
1622109994800,1622109994912,112
1622109995689,1622109995699,10
1622109995919,1622109996139,220
1622109996419,1622109996589,170
1622109996818,1622109996828,10
1622109996958,1622109997228,270
1622109997338,1622109997368,30
1622109997668,1622109997678,10
1622109997788,1622109997818,30
1622109997938,1622109997948,10
1622109998887,1622109998897,10
1622109999117,1622109999177,60
1622109999717,1622109999727,10
1622110000166,1622110000176,10
1622110000336,1622110000446,110
1622110000566,1622110000696,130
1622110001646,1622110001696,50
1622110001835,1622110002015,180
1622110002905,1622110002955,50
1622110003125,1622110003135,10
1622110003364,1622110003394,30
1622110003504,1622110003514,10
1622110003654,1622110003664,10
1622110003824,1622110003964,140
1622110004054,1622110004064,10
1622110004154,1622110004214,60
1622110004294,1622110004684,390
1622110004934,1622110004984,50
1622110005233,1622110005293,60
1622110005373,1622110005573,200
1622110006103,1622110006133,30
1622110006453,1622110006463,10
1622110006583,1622110006593,10
1622110006732,1622110006872,140
1622110007412,1622110007492,80
1622110007602,1622110007612,10
1622110007702,1622110008172,470
1622110008391,1622110008401,10
1622110009361,1622110009381,20
1622110009621,1622110009631,10
1622110010010,1622110010030,20
1622110010600,1622110010610,10
1622110010720,1622110010730,10
1622110010870,1622110010880,10
1622110011250,1622110011280,30
1622110011440,1622110011450,10
1622110011689,1622110011699,10
1622110011919,1622110011949,30
1622110012219,1622110012309,90
1622110012499,1622110012509,10
1622110012619,1622110012629,10
1622110012789,1622110012799,10
1622110013199,1622110013228,29
1622110013638,1622110013668,30
1622110013778,1622110013828,50
1622110014038,1622110014128,90
1622110014518,1622110014528,10
1622110014778,1622110014828,50
1622110016077,1622110016117,40
1622110016367,1622110016377,10
1622110016636,1622110016666,30
1622110017006,1622110017066,60
1622110017406,1622110017466,60
1622110017636,1622110017726,90
1622110017866,1622110017876,10
1622110018126,1622110018175,49
1622110018355,1622110018465,110
1622110018905,1622110018995,90
1622110019525,1622110019695,170
1622110020434,1622110020454,20
1622110020834,1622110020844,10
1622110021523,1622110021573,50
1622110021803,1622110021813,10
1622110021983,1622110022073,90
1622110022243,1622110022313,70
1622110022553,1622110022633,80
1622110022753,1622110022763,10
1622110023422,1622110023582,160
1622110023732,1622110023742,10
1622110023982,1622110023992,10
1622110024132,1622110024162,30
1622110024332,1622110024422,90
1622110024692,1622110024702,10
1622110025481,1622110025601,120
1622110025751,1622110025951,200
1622110026211,1622110026381,170
1622110026500,1622110026720,220
1622110027720,1622110027820,100
1622110028739,1622110028749,10
1622110028839,1622110028849,10
1622110029479,1622110029539,60
1622110030078,1622110030218,140
1622110030358,1622110030368,10
1622110030488,1622110030518,30
1622110030608,1622110030778,170
1622110031068,1622110031278,210
1622110031487,1622110031497,10
1622110031707,1622110031767,60
1622110032097,1622110032217,120
1622110032337,1622110032347,10
1622110032457,1622110032767,310
1622110033156,1622110033166,10
1622110033666,1622110033726,60
1622110033936,1622110034026,90
1622110034336,1622110034346,10
1622110034655,1622110034745,90
1622110034855,1622110034915,60
1622110035015,1622110035025,10
1622110036155,1622110036185,30
1622110036304,1622110036464,160
1622110036554,1622110036564,10
1622110036704,1622110036714,10
1622110036834,1622110036864,30
1622110037684,1622110037694,10
1622110037794,1622110037883,89
1622110038083,1622110038113,30
1622110038703,1622110038933,230
1622110039463,1622110039522,59
1622110039782,1622110039792,10
1622110040002,1622110040132,130
1622110040502,1622110040792,290
1622110041002,1622110041012,10
1622110041181,1622110041191,10
1622110042031,1622110042131,100
1622110042251,1622110042261,10
1622110042371,1622110042431,60
1622110042601,1622110042661,60
1622110043190,1622110043310,120
1622110043620,1622110043650,30
1622110043890,1622110043900,10
1622110044040,1622110044080,40
1622110045129,1622110045199,70
1622110045919,1622110045959,40
1622110046438,1622110046448,10
1622110046628,1622110046678,50
1622110046838,1622110046958,120
1622110047068,1622110047098,30
1622110047528,1622110047548,20
1622110047707,1622110047797,90
1622110047927,1622110048007,80
1622110048117,1622110048167,50
1622110048417,1622110048517,100
1622110048617,1622110048627,10
1622110049616,1622110049716,100
1622110050136,1622110050266,130
1622110050926,1622110050986,60
1622110052744,1622110052834,90
1622110053294,1622110053354,60
1622110053624,1622110053634,10
1622110053824,1622110053904,80
1622110054353,1622110054423,70
1622110054623,1622110054633,10
1622110054753,1622110054833,80
1622110055793,1622110055853,60
1622110056032,1622110056042,10
1622110056812,1622110056892,80
1622110057182,1622110057192,10
1622110057302,1622110057332,30
1622110057581,1622110057591,10
1622110058691,1622110058701,10
1622110058841,1622110058931,90
1622110059540,1622110059660,120
1622110060340,1622110060350,10
1622110060590,1622110060600,10
1622110061089,1622110061099,10
1622110061549,1622110061559,10
1622110061669,1622110061699,30
1622110061839,1622110061849,10
1622110061969,1622110062059,90
1622110062389,1622110062598,209
1622110062868,1622110062918,50
1622110063148,1622110063158,10
1622110063338,1622110063348,10
1622110063618,1622110063648,30
1622110064207,1622110064287,80
1622110064477,1622110064527,50
1622110064617,1622110064667,50
1622110064887,1622110064897,10
1622110065307,1622110065447,140
1622110065707,1622110065717,10
1622110065876,1622110065946,70
1622110066186,1622110066196,10
1622110066406,1622110066416,10
1622110066506,1622110066566,60
1622110067665,1622110067675,10
1622110068155,1622110068215,60
1622110068465,1622110068475,10
1622110070284,1622110070344,60
1622110070683,1622110070833,150
1622110071443,1622110071503,60
1622110072482,1622110072492,10
1622110074781,1622110074901,120
1622110075131,1622110075211,80
1622110075790,1622110075800,10
1622110077869,1622110078009,140
1622110078119,1622110078149,30
1622110078249,1622110078259,10
1622110078349,1622110078449,100
1622110078539,1622110078549,10
1622110078719,1622110078729,10
1622110078988,1622110078998,10
1622110079098,1622110079108,10
1622110079648,1622110079678,30
1622110080088,1622110080098,10
1622110080308,1622110080358,50
1622110080537,1622110080627,90
1622110081187,1622110081347,160
1622110081467,1622110081667,200
1622110082057,1622110082067,10
1622110082666,1622110082676,10
1622110083516,1622110083566,50
1622110084075,1622110084135,60
1622110084265,1622110084275,10
1622110084655,1622110084755,100
1622110085864,1622110085964,100
1622110086704,1622110086774,70
1622110087203,1622110087373,170
1622110087453,1622110087563,110
1622110087823,1622110087833,10
1622110088023,1622110088243,220
1622110088483,1622110088493,10
1622110088613,1622110088693,80
1622110088972,1622110089032,60
1622110089222,1622110089232,10
1622110089332,1622110089342,10
1622110090092,1622110090242,150
1622110090811,1622110090901,90
1622110091231,1622110091261,30
1622110092520,1622110092530,10
1622110092750,1622110093030,280
1622110093110,1622110093210,100
1622110097617,1622110097647,30
1622110097767,1622110097777,10
1622110098477,1622110098666,189
1622110099456,1622110099466,10
1622110099556,1622110099719,163
1622110100525,1622110100865,340
1622110101135,1622110101145,10
1622110101225,1622110101305,80
1622110101405,1622110101445,40
1622110102084,1622110102184,100
1622110102434,1622110102444,10
1622110102574,1622110102864,290
1622110104003,1622110104083,80
1622110104923,1622110105362,439
1622110105502,1622110105562,60
1622110106252,1622110106342,90
1622110106602,1622110106682,80
1622110106881,1622110107191,310
1622110108061,1622110108131,70
1622110108271,1622110108281,10
1622110108530,1622110108540,10
1622110108770,1622110108850,80
1622110109720,1622110109840,120
1622110110109,1622110110249,140
1622110110779,1622110110819,40
1622110111269,1622110111279,10
1622110111469,1622110111479,10
1622110111689,1622110111699,10
1622110112698,1622110112728,30
1622110113038,1622110113108,70
1622110113447,1622110113527,80
1622110114197,1622110114207,10
1622110114337,1622110114477,140
1622110115536,1622110115576,40
1622110116016,1622110116166,150
1622110116456,1622110116526,70
1622110116606,1622110116965,359
1622110118055,1622110118065,10
1622110118734,1622110118744,10
1622110118944,1622110119014,70
1622110119474,1622110119524,50
1622110121732,1622110121742,10
1622110122052,1622110122142,90
1622110122422,1622110122592,170
1622110122832,1622110122862,30
1622110123112,1622110123261,149
1622110123511,1622110123591,80
1622110123801,1622110123831,30
1622110123951,1622110123961,10
1622110124101,1622110124121,20
1622110124681,1622110124691,10
1622110124950,1622110124960,10
1622110125080,1622110125130,50
1622110126759,1622110126989,230
1622110127749,1622110127759,10
1622110127959,1622110128128,169
1622110128298,1622110128308,10
1622110128598,1622110128608,10
1622110128838,1622110128908,70
1622110129018,1622110129028,10
1622110129168,1622110129178,10
1622110129438,1622110129448,10
1622110129568,1622110129708,140
1622110131047,1622110131057,10
1622110131187,1622110131247,60
1622110131486,1622110131496,10
1622110131626,1622110131686,60
1622110131976,1622110132016,40
1622110132186,1622110132216,30
1622110133175,1622110133245,70
1622110133565,1622110133575,10
1622110133705,1622110133715,10
1622110133955,1622110133965,10
1622110134085,1622110134165,80
1622110134365,1622110134395,30
1622110134625,1622110134684,59
1622110134834,1622110134844,10
1622110134934,1622110134944,10
1622110135164,1622110135224,60
1622110135364,1622110135394,30
1622110135814,1622110135824,10
1622110135934,1622110135944,10
1622110136054,1622110136064,10
1622110136154,1622110136224,70
1622110136653,1622110136833,180
1622110137463,1622110137543,80
1622110137883,1622110137893,10
1622110138612,1622110138692,80
1622110142060,1622110142120,60
1622110142949,1622110142989,40
1622110143839,1622110143939,100
1622110144239,1622110144279,40
1622110144389,1622110144399,10
1622110144518,1622110144528,10
1622110144918,1622110144948,30
1622110145218,1622110145228,10
1622110145648,1622110145678,30
1622110146347,1622110146487,140
1622110146717,1622110146727,10
1622110146847,1622110146877,30
1622110147157,1622110147207,50
1622110147287,1622110147297,10
1622110148686,1622110148696,10
1622110148776,1622110148826,50
1622110148956,1622110149016,60
1622110150035,1622110150045,10
1622110150185,1622110150195,10
1622110150445,1622110150475,30
1622110150725,1622110150755,30
1622110151304,1622110151314,10
1622110151534,1622110151544,10
1622110151694,1622110151764,70
1622110151964,1622110152014,50
1622110152114,1622110152129,15
1622110152654,1622110152723,69
1622110153213,1622110153243,30
1622110154712,1622110154742,30
1622110154872,1622110154922,50
1622110155792,1622110155852,60
1622110155952,1622110155962,10
1622110156181,1622110156231,50
1622110156501,1622110156541,40
1622110156671,1622110156701,30
1622110157351,1622110157381,30
1622110157600,1622110157860,260
1622110158050,1622110158140,90
1622110158390,1622110158440,50
1622110158570,1622110158580,10
1622110158680,1622110158690,10
1622110158830,1622110158840,10
1622110159000,1622110159010,10
1622110159230,1622110159259,29
1622110159649,1622110159679,30
1622110160049,1622110160099,50
1622110160729,1622110160759,30
1622110160869,1622110160938,69
1622110161618,1622110161658,40
1622110161968,1622110162028,60
1622110162188,1622110162338,150
1622110162547,1622110162557,10
1622110162687,1622110162697,10
1622110163177,1622110163247,70
1622110163677,1622110163747,70
1622110164127,1622110164196,69
1622110164816,1622110164826,10
1622110165166,1622110165226,60
1622110165306,1622110165336,30
1622110166695,1622110166765,70
1622110167464,1622110167504,40
1622110168184,1622110168264,80
1622110168504,1622110168644,140
1622110168764,1622110168774,10
1622110169753,1622110169763,10
1622110169863,1622110169873,10
1622110171252,1622110171382,130
1622110171702,1622110171712,10
1622110171832,1622110171842,10
1622110172222,1622110172441,219
1622110172531,1622110172791,260
1622110174020,1622110174140,120
1622110174220,1622110174270,50
1622110174370,1622110174470,100
1622110174600,1622110174900,300
1622110175000,1622110175230,230
1622110175689,1622110175729,40
1622110175959,1622110176059,100
1622110176359,1622110176389,30
1622110176939,1622110176959,20
1622110177219,1622110177248,29
1622110177488,1622110177528,40
1622110177618,1622110177648,30
1622110178188,1622110178198,10
1622110178338,1622110178398,60
1622110178678,1622110178748,70
1622110178987,1622110179077,90
1622110180027,1622110180167,140
1622110180367,1622110180377,10
1622110180636,1622110180676,40
1622110180986,1622110181046,60
1622110181466,1622110181476,10
1622110181656,1622110181886,230
1622110182016,1622110182076,60
1622110182295,1622110182435,140
1622110183994,1622110184414,420
1622110184634,1622110184644,10
1622110184754,1622110184844,90
1622110185054,1622110185064,10
1622110185204,1622110185214,10
1622110185503,1622110185513,10
1622110185613,1622110185623,10
1622110185863,1622110185873,10
1622110186193,1622110186273,80
1622110186443,1622110186723,280
1622110186813,1622110186823,10
1622110186953,1622110187092,139
1622110187612,1622110187912,300
1622110188072,1622110188122,50
1622110188232,1622110188242,10
1622110188422,1622110188432,10
1622110188652,1622110188662,10
1622110188991,1622110189261,270
1622110189501,1622110189511,10
1622110191610,1622110191640,30
1622110192199,1622110192279,80
1622110192549,1622110192579,30
1622110192659,1622110192709,50
1622110192919,1622110192989,70
1622110193249,1622110193259,10
1622110193369,1622110193419,50
1622110193549,1622110193559,10
1622110193658,1622110193708,50
1622110194168,1622110194198,30
