start,end,duration
1621851074728,1621851074797,69
1621851078975,1621851079135,160
1621851083322,1621851083612,290
1621851083712,1621851084142,430
1621851086880,1621851087020,140
1621851087180,1621851087240,60
1621851089708,1621851089718,10
1621851090218,1621851090318,100
1621851091178,1621851091357,179
1621851099962,1621851099972,10
1621851100732,1621851101032,300
1621851103530,1621851103990,460
1621851104120,1621851104240,120
1621851105429,1621851105659,230
1621851110976,1621851111365,389
1621851111565,1621851111655,90
1621851112934,1621851113094,160
1621851113524,1621851113604,80
1621851114264,1621851114324,60
1621851119021,1621851119091,70
1621851119261,1621851119460,199
1621851119630,1621851119690,60
1621851120220,1621851120280,60
1621851120640,1621851120680,40
1621851121639,1621851121679,40
1621851121759,1621851121849,90
1621851122029,1621851122179,150
1621851122668,1621851123068,400
1621851125607,1621851125917,310
1621851129594,1621851129774,180
1621851130084,1621851130094,10
1621851131673,1621851131863,190
1621851136950,1621851137190,240
1621851139139,1621851139268,129
1621851140248,1621851140268,20
1621851144465,1621851144645,180
1621851146544,1621851146834,290
1621851146964,1621851147304,340
1621851147494,1621851147583,89
1621851148203,1621851148463,260
1621851150512,1621851150552,40
1621851158827,1621851158897,70
1621851159706,1621851159716,10
1621851162514,1621851162784,270
1621851163254,1621851163694,440
1621851164223,1621851164633,410
1621851168131,1621851168521,390
1621851172828,1621851172898,70
1621851173958,1621851174247,289
1621851176616,1621851176756,140
1621851176856,1621851176866,10
1621851178865,1621851179174,309
1621851180054,1621851180114,60
1621851180863,1621851181043,180
1621851181603,1621851181673,70
1621851182103,1621851182223,120
1621851183452,1621851183522,70
1621851184861,1621851185231,370
1621851185341,1621851185411,70
1621851192896,1621851193016,120
1621851199972,1621851200192,220
1621851204479,1621851204569,90
1621851204869,1621851204959,90
1621851205099,1621851205159,60
1621851205438,1621851205578,140
1621851207307,1621851207447,140
1621851207607,1621851207747,140
1621851208307,1621851208517,210
1621851208866,1621851209216,350
1621851209476,1621851209616,140
1621851213444,1621851213733,289
1621851219760,1621851220040,280
1621851221938,1621851222288,350
1621851223348,1621851223567,219
1621851223667,1621851223707,40
1621851223897,1621851224187,290
1621851224617,1621851224997,380
1621851225486,1621851225926,440
1621851226256,1621851226466,210
1621851227115,1621851227225,110
1621851229554,1621851229694,140
1621851232472,1621851232502,30
1621851233032,1621851233392,360
1621851233891,1621851234301,410
1621851242266,1621851242376,110
1621851242686,1621851242736,50
1621851242946,1621851243136,190
1621851244095,1621851244395,300
1621851245474,1621851245534,60
1621851250331,1621851250651,320
1621851252460,1621851252500,40
1621851252740,1621851253200,460
1621851262344,1621851262824,480
1621851262914,1621851262984,70
1621851268530,1621851268950,420
1621851274816,1621851275146,330
1621851281343,1621851281353,10
1621851281602,1621851281902,300
1621851287469,1621851287909,440
1621851290377,1621851290467,90
1621851290677,1621851290927,250
1621851291207,1621851291466,259
1621851291576,1621851291646,70
1621851307017,1621851307117,100
1621851307207,1621851307327,120
1621851317441,1621851317541,100
1621851318780,1621851319080,300
1621851320179,1621851320419,240
1621851324766,1621851324926,160
1621851325796,1621851326015,219
1621851326095,1621851326165,70
1621851326915,1621851327325,410
1621851330633,1621851330643,10
1621851330753,1621851330862,109
1621851331822,1621851332232,410
1621851336759,1621851336899,140
1621851337448,1621851337498,50
1621851338128,1621851338238,110
1621851339047,1621851339207,160
1621851343665,1621851343675,10
1621851343805,1621851343955,150
1621851344134,1621851344554,420
1621851351230,1621851351570,340
1621851352010,1621851352100,90
1621851359245,1621851359455,210
1621851366551,1621851366681,130
1621851372247,1621851372517,270
1621851372947,1621851372957,10
1621851383461,1621851383550,89
1621851386569,1621851386659,90
1621851388697,1621851389057,360
1621851389347,1621851389787,440
1621851392065,1621851392165,100
1621851392655,1621851392925,270
1621851398112,1621851398361,249
1621851398551,1621851398791,240
1621851400390,1621851400680,290
1621851407906,1621851407916,10
1621851409565,1621851409675,110
1621851411264,1621851411414,150
1621851411503,1621851411923,420
1621851455297,1621851455607,310
1621851460384,1621851460804,420
1621851460903,1621851460963,60
1621851461103,1621851461283,180
1621851465081,1621851465151,70
1621851467210,1621851467469,259
1621851468419,1621851468429,10
1621851469178,1621851469188,10
1621851469268,1621851469478,210
1621851471707,1621851471847,140
1621851472137,1621851472396,259
1621851472766,1621851472806,40
1621851476764,1621851476854,90
1621851477134,1621851477254,120
1621851479172,1621851479202,30
1621851481311,1621851481471,160
1621851485748,1621851486228,480
1621851487098,1621851487168,70
1621851490136,1621851490166,30
1621851491345,1621851491815,470
1621851492164,1621851492314,150
1621851494433,1621851494533,100
1621851495053,1621851495323,270
1621851495602,1621851495732,130
1621851495922,1621851495942,20
1621851496282,1621851496342,60
1621851496612,1621851496802,190
1621851499870,1621851500010,140
1621851500699,1621851500889,190
1621851501529,1621851501629,100
1621851501929,1621851502028,99
1621851502928,1621851502998,70
1621851505127,1621851505217,90
1621851505476,1621851505486,10
1621851506246,1621851506566,320
1621851506646,1621851506836,190
1621851508195,1621851508215,20
1621851514401,1621851514431,30
1621851516540,1621851516590,50
1621851517049,1621851517219,170
1621851517509,1621851517949,440
1621851518149,1621851518319,170
1621851519698,1621851519918,220
1621851521936,1621851521966,30
1621851522306,1621851522336,30
1621851523425,1621851523435,10
1621851524115,1621851524175,60
1621851524255,1621851524275,20
1621851525614,1621851525734,120
1621851525874,1621851525964,90
1621851526693,1621851526703,10
1621851527443,1621851527453,10
1621851528193,1621851528362,169
1621851528672,1621851528872,200
1621851533609,1621851533759,150
1621851533839,1621851533889,50
1621851534019,1621851534079,60
1621851534219,1621851534289,70
1621851535708,1621851535838,130
1621851535928,1621851535948,20
1621851539076,1621851539176,100
1621851539815,1621851539945,130
