start,end,duration
1621852734181,1621852734241,60
1621852735810,1621852736250,440
1621852736919,1621852737019,100
1621852737159,1621852737269,110
1621852737419,1621852737439,20
1621852737539,1621852737629,90
1621852741217,1621852741307,90
1621852742156,1621852742166,10
1621852742486,1621852742846,360
1621852743376,1621852743386,10
1621852745205,1621852745265,60
1621852747543,1621852747683,140
1621852748233,1621852748303,70
1621852748463,1621852748513,50
1621852748812,1621852748962,150
1621852749052,1621852749122,70
1621852749212,1621852749262,50
1621852749622,1621852749662,40
1621852749982,1621852750002,20
1621852750122,1621852750182,60
1621852750391,1621852750471,80
1621852750891,1621852750941,50
1621852751061,1621852751501,440
1621852751781,1621852751821,40
1621852751971,1621852752041,70
1621852753220,1621852753680,460
1621852758177,1621852758297,120
1621852758707,1621852758996,289
1621852760755,1621852761115,360
1621852761215,1621852761435,220
1621852761525,1621852761595,70
1621852761735,1621852761755,20
1621852761935,1621852762075,140
1621852763154,1621852763184,30
1621852763314,1621852763474,160
1621852763854,1621852763894,40
1621852763993,1621852764003,10
1621852766622,1621852766832,210
1621852766992,1621852767451,459
1621852768811,1621852768911,100
1621852771069,1621852771289,220
1621852772069,1621852772159,90
1621852773268,1621852773478,210
1621852775996,1621852776036,40
1621852776436,1621852776586,150
1621852777166,1621852777196,30
1621852777775,1621852777795,20
1621852778235,1621852778355,120
1621852778525,1621852778835,310
1621852779085,1621852779185,100
1621852779604,1621852779614,10
1621852780604,1621852780654,50
1621852781073,1621852781083,10
1621852781163,1621852781193,30
1621852783012,1621852783032,20
1621852783162,1621852783262,100
1621852784172,1621852784212,40
1621852786000,1621852786040,40
1621852787110,1621852787160,50
1621852788989,1621852789029,40
1621852790098,1621852790118,20
1621852791447,1621852791567,120
1621852793116,1621852793126,10
1621852793236,1621852793246,10
1621852793516,1621852793526,10
1621852793606,1621852793826,220
1621852793986,1621852793996,10
1621852794106,1621852794206,100
1621852794326,1621852794795,469
1621852795275,1621852795385,110
1621852795495,1621852795515,20
1621852795965,1621852795985,20
1621852796384,1621852796604,220
1621852796714,1621852796814,100
1621852796914,1621852797094,180
1621852797224,1621852797344,120
1621852797654,1621852797664,10
1621852797973,1621852797983,10
1621852798153,1621852798173,20
1621852798943,1621852799083,140
1621852799572,1621852799722,150
1621852799812,1621852799912,100
1621852802131,1621852802161,30
1621852804460,1621852804590,130
1621852805009,1621852805069,60
1621852807238,1621852807248,10
1621852808147,1621852808157,10
1621852811096,1621852811126,30
1621852811915,1621852811935,20
1621852812855,1621852813114,259
1621852813434,1621852813604,170
1621852816383,1621852816585,202
1621852817072,1621852817112,40
1621852817482,1621852817512,30
1621852817942,1621852818062,120
1621852818601,1621852818631,30
1621852818771,1621852818841,70
1621852819021,1621852819041,20
1621852819341,1621852819351,10
1621852819451,1621852819461,10
1621852820140,1621852820150,10
1621852820230,1621852820290,60
1621852820460,1621852820660,200
1621852821729,1621852822179,450
1621852822449,1621852822459,10
1621852822599,1621852822609,10
1621852823049,1621852823149,100
