start,end,duration
1621847839778,1621847839828,50
1621847840998,1621847841068,70
1621847842017,1621847842177,160
1621847842397,1621847842507,110
1621847842926,1621847843006,80
1621847843306,1621847843436,130
1621847843786,1621847843856,70
1621847846664,1621847846684,20
1621847848743,1621847848753,10
1621847849213,1621847849603,390
1621847849742,1621847849782,40
1621847849892,1621847849902,10
1621847850042,1621847850072,30
1621847851292,1621847851332,40
1621847852571,1621847852701,130
1621847852881,1621847852901,20
1621847854020,1621847854060,40
1621847854320,1621847854330,10
1621847855999,1621847856249,250
1621847857338,1621847857438,100
1621847857808,1621847857818,10
1621847857918,1621847857958,40
1621847859887,1621847859917,30
1621847862315,1621847862355,40
1621847863005,1621847863035,30
1621847863295,1621847863354,59
1621847864094,1621847864124,30
1621847864774,1621847864784,10
1621847864934,1621847864964,30
1621847866063,1621847866073,10
1621847866603,1621847866693,90
1621847867372,1621847867402,30
1621847867522,1621847867552,30
1621847867812,1621847867822,10
1621847868112,1621847868122,10
1621847869181,1621847869191,10
1621847870540,1621847870590,50
1621847870890,1621847871000,110
1621847871250,1621847871570,320
1621847871780,1621847871800,20
1621847872029,1621847872119,90
1621847872359,1621847872389,30
1621847872509,1621847872889,380
1621847873209,1621847873219,10
1621847873329,1621847873339,10
1621847873509,1621847873598,89
1621847874288,1621847874318,30
1621847874988,1621847875118,130
1621847875397,1621847875407,10
1621847876157,1621847876177,20
1621847876377,1621847876577,200
1621847876657,1621847876777,120
1621847876947,1621847877096,149
1621847877326,1621847877556,230
1621847878076,1621847878086,10
1621847878206,1621847878216,10
1621847878895,1621847878955,60
1621847879505,1621847879585,80
1621847879895,1621847879905,10
1621847882293,1621847882403,110
1621847882523,1621847882823,300
1621847882913,1621847882923,10
1621847883313,1621847883563,250
1621847884102,1621847884182,80
1621847884312,1621847884322,10
1621847884422,1621847884440,18
1621847884562,1621847884642,80
1621847885412,1621847885581,169
1621847885831,1621847885881,50
1621847886191,1621847886311,120
1621847886841,1621847887161,320
1621847887430,1621847887500,70
1621847887630,1621847887640,10
1621847887790,1621847887940,150
1621847888460,1621847888620,160
1621847889099,1621847889179,80
1621847889709,1621847889719,10
1621847890039,1621847890119,80
1621847890419,1621847890449,30
1621847891538,1621847891618,80
1621847892517,1621847892837,320
1621847893007,1621847893037,30
1621847893487,1621847893567,80
1621847893787,1621847893957,170
1621847894406,1621847894539,133
1621847896795,1621847897045,250
1621847897394,1621847897494,100
1621847897594,1621847897604,10
1621847898094,1621847898334,240
1621847898724,1621847898794,70
1621847899793,1621847899853,60
1621847899943,1621847899953,10
1621847901022,1621847901092,70
1621847901572,1621847901652,80
1621847901752,1621847901812,60
1621847902332,1621847902531,199
1621847902921,1621847903001,80
1621847903471,1621847903801,330
1621847905040,1621847905110,70
1621847905670,1621847905939,269
1621847906949,1621847907339,390
1621847907429,1621847907509,80
1621847907608,1621847907618,10
1621847908938,1621847908998,60
1621847909577,1621847909697,120
1621847910127,1621847910137,10
1621847912116,1621847912376,260
1621847913865,1621847913885,20
1621847914225,1621847914255,30
1621847914434,1621847914484,50
1621847914684,1621847914764,80
1621847914864,1621847915254,390
1621847915694,1621847915974,280
1621847916223,1621847916293,70
1621847917443,1621847917533,90
1621847917782,1621847918072,290
1621847918342,1621847918562,220
1621847918772,1621847919152,380
1621847920171,1621847920221,50
1621847920391,1621847920491,100
1621847920981,1621847921031,50
1621847921210,1621847921270,60
1621847921540,1621847921610,70
1621847923209,1621847923269,60
1621847923609,1621847923729,120
1621847925808,1621847925948,140
1621847926287,1621847926357,70
1621847927167,1621847927187,20
1621847927347,1621847927387,40
1621847927507,1621847927637,130
1621847928176,1621847928216,40
1621847928556,1621847928936,380
1621847929176,1621847929396,220
1621847930195,1621847930255,60
1621847930625,1621847930655,30
1621847930985,1621847931245,260
1621847931325,1621847931335,10
1621847931884,1621847932154,270
1621847932474,1621847932754,280
1621847933044,1621847933103,59
1621847933273,1621847933303,30
1621847934473,1621847934503,30
1621847934743,1621847935012,269
1621847935102,1621847935402,300
1621847935822,1621847935912,90
1621847936042,1621847936172,130
1621847936252,1621847936262,10
1621847939590,1621847939600,10
1621847940029,1621847940109,80
1621847940369,1621847940479,110
1621847940689,1621847940759,70
1621847941209,1621847941219,10
1621847942478,1621847942658,180
1621847942888,1621847942938,50
1621847943377,1621847943467,90
1621847943877,1621847943947,70
1621847944027,1621847944137,110
1621847944547,1621847944557,10
1621847944837,1621847945046,209
1621847945576,1621847945636,60
1621847945876,1621847945886,10
1621847946675,1621847946755,80
1621847947195,1621847947455,260
1621847947715,1621847947785,70
1621847948334,1621847948394,60
1621847948574,1621847948804,230
1621847949274,1621847949444,170
1621847950583,1621847950623,40
1621847950843,1621847950853,10
1621847951353,1621847951403,50
1621847951683,1621847951693,10
1621847952192,1621847952262,70
1621847952422,1621847952492,70
1621847952662,1621847952732,70
1621847953192,1621847953272,80
1621847953392,1621847953441,49
1621847953881,1621847953981,100
1621847954611,1621847954621,10
1621847954871,1621847955011,140
1621847955310,1621847955350,40
