start,end,duration
1621592510688,1621592510718,30
1621592510838,1621592511008,170
1621592511088,1621592511288,200
1621592511388,1621592511398,10
1621592511487,1621592511587,100
1621592511677,1621592511687,10
1621592515215,1621592515415,200
1621592516674,1621592516754,80
1621592516874,1621592517054,180
1621592517154,1621592517184,30
1621592517274,1621592517334,60
1621592517444,1621592517454,10
1621592517564,1621592517734,170
1621592517854,1621592518053,199
1621592518163,1621592518353,190
1621592518453,1621592518463,10
1621592518543,1621592518633,90
1621592518743,1621592518753,10
1621592518873,1621592518903,30
1621592518983,1621592519053,70
1621592519183,1621592519433,250
1621592519553,1621592519583,30
1621592519702,1621592519882,180
1621592519972,1621592520022,50
1621592520122,1621592520132,10
1621592520252,1621592520282,30
1621592520392,1621592520422,30
1621592520522,1621592520602,80
1621592520742,1621592520982,240
1621592521112,1621592521252,140
1621592521371,1621592521401,30
1621592521501,1621592521551,50
1621592521661,1621592521671,10
1621592521781,1621592522121,340
1621592523290,1621592523320,30
1621592523420,1621592523450,30
1621592523570,1621592523620,50
1621592523700,1621592523780,80
1621592523880,1621592524350,470
1621592524440,1621592524470,30
1621592524719,1621592525089,370
1621592525289,1621592525339,50
1621592525439,1621592525449,10
1621592525559,1621592525619,60
1621592525739,1621592525949,210
1621592526039,1621592526069,30
1621592526169,1621592526338,169
1621592526458,1621592526468,10
1621592526558,1621592526648,90
1621592526778,1621592526788,10
1621592526908,1621592527068,160
1621592527208,1621592527238,30
1621592527338,1621592527348,10
1621592527478,1621592527618,140
1621592527758,1621592528087,329
1621592528187,1621592528237,50
1621592528317,1621592528347,30
1621592528467,1621592528497,30
1621592528657,1621592528807,150
1621592528907,1621592528917,10
1621592529177,1621592529187,10
1621592529287,1621592529297,10
1621592529427,1621592529437,10
1621592529566,1621592529596,30
1621592529856,1621592530186,330
1621592530276,1621592530286,10
1621592530406,1621592530436,30
1621592530516,1621592530766,250
1621592530976,1621592531006,30
1621592531126,1621592531588,462
1621592531675,1621592531685,10
1621592531815,1621592531865,50
1621592531965,1621592532015,50
1621592532095,1621592532135,40
1621592532255,1621592532265,10
1621592532395,1621592532715,320
1621592532904,1621592533134,230
1621592533254,1621592533264,10
1621592533364,1621592533544,180
1621592533654,1621592533684,30
1621592533874,1621592534004,130
1621592534104,1621592534274,170
1621592534364,1621592534413,49
1621592534533,1621592534713,180
1621592534893,1621592534983,90
1621592535093,1621592535103,10
1621592535193,1621592535253,60
1621592536072,1621592536252,180
1621592536342,1621592536352,10
1621592536472,1621592536482,10
1621592536652,1621592536782,130
1621592536902,1621592536932,30
1621592537022,1621592537222,200
1621592537342,1621592537352,10
1621592537452,1621592537751,299
1621592538011,1621592538211,200
1621592538301,1621592538731,430
1621592538871,1621592538901,30
1621592539001,1621592539051,50
1621592539171,1621592539181,10
1621592539270,1621592539330,60
1621592539430,1621592539620,190
1621592539700,1621592539750,50
1621592539870,1621592539880,10
1621592540010,1621592540150,140
1621592540310,1621592540450,140
1621592540570,1621592540580,10
1621592540720,1621592540730,10
1621592540860,1621592540870,10
1621592540989,1621592541179,190
1621592541319,1621592541649,330
1621592541759,1621592541769,10
1621592541889,1621592541919,30
1621592542019,1621592542069,50
1621592542189,1621592542369,180
1621592542479,1621592542519,40
1621592542618,1621592542968,350
1621592543068,1621592543098,30
1621592543208,1621592543518,310
1621592543618,1621592543648,30
1621592543778,1621592543788,10
1621592543898,1621592543948,50
1621592544058,1621592544387,329
1621592544487,1621592544497,10
1621592544587,1621592544667,80
1621592544777,1621592544787,10
1621592544877,1621592544937,60
1621592545037,1621592545047,10
1621592545187,1621592545197,10
1621592545307,1621592545517,210
1621592545617,1621592545647,30
1621592545737,1621592545767,30
1621592545866,1621592545916,50
1621592546166,1621592546336,170
1621592546606,1621592546636,30
1621592546906,1621592547076,170
1621592547176,1621592547186,10
1621592547286,1621592547446,160
1621592547585,1621592547715,130
1621592547845,1621592548165,320
1621592548375,1621592548455,80
1621592548615,1621592548665,50
1621592548755,1621592548775,20
1621592548885,1621592548915,30
1621592549035,1621592549164,129
1621592549294,1621592549584,290
1621592549704,1621592549734,30
1621592549854,1621592550024,170
1621592552512,1621592552562,50
1621592552692,1621592552702,10
1621592552822,1621592552962,140
1621592553692,1621592554131,439
1621592554251,1621592554441,190
1621592554541,1621592554571,30
1621592554671,1621592554731,60
1621592555391,1621592555551,160
1621592556410,1621592556570,160
1621592556690,1621592556826,136
1621592556940,1621592556970,30
1621592557050,1621592557100,50
1621592557220,1621592557230,10
1621592557339,1621592557369,30
1621592557459,1621592557649,190
1621592557769,1621592558069,300
1621592558169,1621592558329,160
1621592559688,1621592559718,30
1621592559838,1621592559888,50
1621592559978,1621592560148,170
1621592560258,1621592560288,30
1621592560538,1621592560548,10
1621592560737,1621592561167,430
1621592561277,1621592561287,10
1621592561397,1621592561567,170
1621592561687,1621592561737,50
1621592561827,1621592561837,10
1621592561957,1621592562147,190
1621592563086,1621592563136,50
1621592563216,1621592563246,30
1621592563366,1621592563546,180
1621592563646,1621592563796,150
1621592563915,1621592564115,200
1621592564215,1621592564245,30
1621592564355,1621592564535,180
1621592564635,1621592564665,30
1621592564775,1621592564785,10
1621592564935,1621592564965,30
1621592565085,1621592565115,30
1621592565235,1621592565265,30
1621592565395,1621592565405,10
1621592565504,1621592565964,460
1621592566074,1621592566104,30
1621592566224,1621592566264,40
1621592566344,1621592566384,40
1621592566504,1621592566654,150
1621592567563,1621592567613,50
1621592567823,1621592567913,90
1621592568023,1621592568033,10
1621592568133,1621592568183,50
1621592568393,1621592568453,60
1621592568553,1621592568733,180
1621592568852,1621592568882,30
1621592569002,1621592569202,200
1621592569432,1621592569482,50
1621592569712,1621592569762,50
1621592569882,1621592570162,280
1621592570272,1621592570302,30
1621592570591,1621592570901,310
1621592571001,1621592571051,50
1621592571241,1621592571721,480
1621592573410,1621592573420,10
1621592573500,1621592573699,199
1621592573819,1621592573849,30
1621592573949,1621592574099,150
1621592574199,1621592574249,50
1621592574359,1621592574369,10
1621592574449,1621592574649,200
1621592575438,1621592575898,460
1621592576028,1621592576188,160
1621592576288,1621592576598,310
1621592577407,1621592577437,30
1621592577557,1621592577587,30
1621592578247,1621592578577,330
1621592578666,1621592578816,150
1621592578976,1621592578986,10
1621592579106,1621592579136,30
1621592579226,1621592579266,40
1621592579366,1621592579396,30
1621592580255,1621592580285,30
1621592580385,1621592580685,300
1621592580785,1621592580795,10
1621592580885,1621592580945,60
1621592581045,1621592581135,90
1621592581255,1621592581395,140
1621592581525,1621592581725,200
1621592582044,1621592582110,66
1621592582194,1621592582464,270
1621592583194,1621592583633,439
1621592583733,1621592583763,30
1621592583873,1621592583903,30
1621592585342,1621592585482,140
1621592585602,1621592585632,30
1621592585732,1621592585762,30
1621592585872,1621592585902,30
1621592586002,1621592586032,30
1621592586132,1621592586162,30
1621592586292,1621592586452,160
1621592586562,1621592586612,50
1621592586702,1621592586732,30
1621592586831,1621592586881,50
1621592586981,1621592587171,190
1621592587261,1621592587301,40
1621592587401,1621592587601,200
1621592587701,1621592587731,30
1621592587851,1621592587921,70
1621592588011,1621592588151,140
1621592588271,1621592588730,459
1621592588820,1621592589060,240
1621592589220,1621592589420,200
1621592589510,1621592589680,170
1621592589790,1621592589820,30
1621592589920,1621592590109,189
1621592590189,1621592590219,30
1621592590319,1621592590369,50
1621592590469,1621592590799,330
1621592590889,1621592590899,10
1621592591669,1621592591728,59
1621592591838,1621592592018,180
1621592592108,1621592592205,97
1621592592288,1621592592448,160
1621592592568,1621592592888,320
1621592592968,1621592593018,50
1621592593138,1621592593188,50
1621592593288,1621592593437,149
1621592593577,1621592593747,170
1621592593857,1621592593867,10
1621592593987,1621592594187,200
1621592594337,1621592594447,110
1621592594567,1621592594627,60
1621592594707,1621592595146,439
1621592595256,1621592595686,430
1621592595786,1621592595816,30
1621592595916,1621592595946,30
1621592596036,1621592596096,60
1621592596226,1621592596536,310
1621592596625,1621592596965,340
1621592597065,1621592597095,30
1621592597195,1621592597365,170
1621592597505,1621592597515,10
1621592597635,1621592597665,30
1621592598474,1621592598684,210
1621592598794,1621592598804,10
1621592598894,1621592598964,70
1621592599094,1621592599384,290
1621592599474,1621592599504,30
1621592599634,1621592599664,30
1621592599754,1621592599784,30
1621592599903,1621592599953,50
1621592600073,1621592600373,300
1621592600473,1621592600503,30
1621592600613,1621592600663,50
1621592600773,1621592601093,320
1621592601203,1621592601253,50
1621592601353,1621592601403,50
1621592601522,1621592601812,290
1621592601892,1621592601952,60
1621592602052,1621592602062,10
1621592602172,1621592602232,60
1621592602362,1621592602532,170
1621592602652,1621592602662,10
1621592602762,1621592602812,50
1621592602922,1621592603231,309
1621592603331,1621592603781,450
1621592603901,1621592603911,10
1621592604041,1621592604051,10
1621592604151,1621592604181,30
1621592604261,1621592604471,210
1621592605430,1621592605630,200
1621592606469,1621592606649,180
1621592606769,1621592606899,130
1621592607019,1621592607029,10
1621592607139,1621592607169,30
1621592607309,1621592607629,320
1621592607869,1621592608029,160
1621592608128,1621592608348,220
1621592608448,1621592608498,50
1621592608738,1621592608898,160
1621592609018,1621592609198,180
1621592609318,1621592609648,330
1621592609737,1621592609767,30
1621592609867,1621592609897,30
1621592610017,1621592610047,30
