start,end,duration
1622109313097,1622109313117,20
1622109314986,1622109315056,70
1622109315316,1622109315356,40
1622109315925,1622109315935,10
1622109320443,1622109320453,10
1622109321082,1622109321112,30
1622109321822,1622109321912,90
1622109322372,1622109322452,80
1622109322681,1622109322711,30
1622109324890,1622109324900,10
1622109325310,1622109325330,20
1622109325740,1622109326179,439
1622109326369,1622109326399,30
1622109326539,1622109326549,10
1622109326629,1622109326839,210
1622109327129,1622109327189,60
1622109328088,1622109328188,100
1622109330447,1622109330497,50
1622109330657,1622109330697,40
1622109330797,1622109330947,150
1622109331056,1622109331096,40
1622109331196,1622109331206,10
1622109331676,1622109331706,30
1622109331926,1622109332066,140
1622109332216,1622109332236,20
1622109332536,1622109332566,30
1622109332666,1622109332696,30
1622109333265,1622109333515,250
1622109333685,1622109333785,100
1622109333955,1622109333995,40
1622109334305,1622109334474,169
1622109334564,1622109334594,30
1622109335334,1622109335454,120
1622109335834,1622109335864,30
1622109336034,1622109336073,39
1622109338352,1622109338412,60
1622109338652,1622109338682,30
1622109338802,1622109338812,10
1622109338992,1622109339102,110
1622109341920,1622109341980,60
1622109343779,1622109343819,40
1622109344958,1622109345428,470
1622109346267,1622109346357,90
1622109346657,1622109346717,60
1622109346847,1622109346927,80
1622109347007,1622109347077,70
1622109347397,1622109347437,40
1622109347856,1622109348216,360
1622109348356,1622109348546,190
1622109349136,1622109349336,200
1622109349605,1622109349615,10
1622109350135,1622109350285,150
1622109353533,1622109353703,170
1622109353793,1622109353873,80
1622109354772,1622109354852,80
1622109354942,1622109354952,10
1622109355152,1622109355232,80
1622109355352,1622109355402,50
1622109355572,1622109355642,70
1622109356321,1622109356451,130
1622109356701,1622109356711,10
1622109356881,1622109356911,30
1622109356991,1622109357001,10
1622109357491,1622109357581,90
1622109357821,1622109357861,40
1622109358030,1622109358090,60
1622109359360,1622109359619,259
1622109359839,1622109360029,190
1622109360249,1622109360299,50
1622109361139,1622109361149,10
1622109361268,1622109361428,160
1622109362428,1622109362448,20
1622109363667,1622109363677,10
1622109366435,1622109366675,240
1622109367025,1622109367225,200
1622109367445,1622109367495,50
1622109367775,1622109367785,10
1622109368204,1622109368214,10
1622109368684,1622109368694,10
1622109369943,1622109369963,20
1622109370503,1622109370513,10
