start,end,duration
1621934976855,1621934977194,339
1621934977364,1621934977494,130
1621934977714,1621934977744,30
1621934978054,1621934978064,10
1621934978234,1621934978364,130
1621934978553,1621934978563,10
1621934978683,1621934978693,10
1621934978833,1621934978863,30
1621934978983,1621934978993,10
1621934979073,1621934979113,40
1621934979213,1621934979243,30
1621934979363,1621934979373,10
1621934979493,1621934979523,30
1621934979753,1621934979813,60
1621934979913,1621934979933,20
1621934980063,1621934980152,89
1621934980362,1621934980372,10
1621934980482,1621934980492,10
1621934980632,1621934980662,30
1621934980762,1621934980772,10
1621934980932,1621934980982,50
1621934981082,1621934981092,10
1621934981322,1621934981362,40
1621934981612,1621934981682,70
1621934981841,1621934981911,70
1621934982051,1621934982061,10
1621934982141,1621934982191,50
1621934982321,1621934982331,10
1621934982471,1621934982481,10
1621934982651,1621934982761,110
1621934982881,1621934982891,10
1621934983011,1621934983041,30
1621934983221,1621934983231,10
1621934983331,1621934983580,249
1621934983680,1621934983710,30
1621934983830,1621934983840,10
1621934983970,1621934983980,10
1621934984100,1621934984130,30
1621934984250,1621934984260,10
1621934984380,1621934984390,10
1621934984630,1621934984640,10
1621934984780,1621934984790,10
1621934984890,1621934984940,50
1621934985179,1621934985209,30
1621934985469,1621934985479,10
1621934985599,1621934985639,40
1621934985899,1621934985929,30
1621934986319,1621934986439,120
1621934986619,1621934986629,10
1621934986828,1621934986858,30
1621934987028,1621934987048,20
1621934987148,1621934987158,10
1621934987248,1621934987258,10
1621934987468,1621934987548,80
1621934987688,1621934987698,10
1621934987798,1621934987808,10
1621934987908,1621934987958,50
1621934988198,1621934988255,57
1621934988617,1621934988627,10
1621934988967,1621934989067,100
1621934989167,1621934989197,30
1621934989347,1621934989357,10
1621934989467,1621934989477,10
1621934989597,1621934989607,10
1621934989727,1621934989757,30
1621934990146,1621934990156,10
1621934990286,1621934990296,10
1621934990546,1621934990606,60
1621934990826,1621934990896,70
1621934991106,1621934991156,50
1621934991666,1621934991676,10
1621934992115,1621934992125,10
1621934992205,1621934992215,10
1621934992365,1621934992395,30
1621934992505,1621934992795,290
