start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622109985410,1622109985540,130,20,684,24655.3331914161,-4794,181
1622109985640,1622109985670,30,3,169,-1.0,-2749,203
1622109985760,1622109985960,200,6,445,20393.3627108806,-25102,175
1622109985970,1622109986100,130,15,207,13764.1300819097,-13806,358
1622109986110,1622109986470,360,16,629,38481.3826140728,-36144,48
1622109986500,1622109986650,150,14,418,21554.6312523364,-23869,337
1622109986800,1622109986890,90,7,186,7813.42079337847,-5620,297
1622109986929,1622109986949,20,0,35,804.017368923008,-1,95
1622109986979,1622109987019,40,1,38,1814.64764603982,-9,227
1622109987029,1622109987039,10,-1,51,2347.54473689584,-1,-1
1622109987169,1622109987239,70,12,432,22188.9160289996,-22357,158
1622109987299,1622109987339,40,1,39,1014.03587140587,-434,347
1622109987379,1622109987399,20,0,52,2495.76724210096,-1224,355
1622109987419,1622109987489,70,2,48,1046.26891685456,-464,335
1622109987509,1622109987539,30,2,122,8548.32235161864,-8172,181
1622109987699,1622109987719,20,2,240,15312.1375536088,-1,353
1622109987819,1622109987859,40,2,196,-1.0,-8960,323
1622109987869,1622109987889,20,1,83,7451.95010180741,-41,240
1622109987919,1622109987939,20,0,46,2410.19811507169,-981,232
1622109987949,1622109987959,10,-1,33,1110.19014361075,-1,-1
1622109987999,1622109988089,90,3,60,2204.37287676207,-1953,173
1622109988129,1622109988139,10,-1,48,2090.40430661565,-1,-1
1622109988189,1622109988199,10,-1,31,840.583275401586,-1,-1
1622109988219,1622109988249,30,2,130,6618.69921061627,-6440,343
1622109988389,1622109988439,50,5,218,9454.65047216492,-7773,168
1622109988618,1622109988638,20,0,39,1430.45271277205,-1,336
1622109988838,1622109989038,200,8,347,23969.6672025217,-11052,233
1622109989128,1622109989148,20,0,41,1996.76100914891,-651,45
1622109989158,1622109989168,10,-1,30,250.606360922136,-1,-1
1622109989318,1622109989338,20,0,40,2287.73394900058,-1,48
1622109989388,1622109989398,10,-1,31,999.590870722008,-1,-1
1622109989408,1622109989498,90,3,59,1479.58148663886,-900,1
1622109989588,1622109989638,50,2,65,1859.25003934554,-1,155
1622109989698,1622109989708,10,-1,40,1361.68672835688,-1,-1
1622109989718,1622109989858,140,5,644,57154.2213442366,-59952,129
1622109989878,1622109990018,140,3,242,15402.2659607302,-10062,82
1622109990068,1622109990108,40,3,152,8676.46648784997,-9816,100
1622109990148,1622109990267,119,7,96,2222.50818325651,-5531,216
1622109990307,1622109990377,70,3,431,32392.1303736475,-16789,358
1622109991137,1622109991177,40,2,109,1931.53923133891,-83,353
1622109991187,1622109991287,100,3,270,25988.7144269936,-14385,227
1622109991317,1622109991407,90,2,141,9608.70451108623,-7879,240
1622109991417,1622109991447,30,0,36,3266.16787602425,-464,97
1622109991477,1622109991487,10,-1,47,2245.31472019056,-1,-1
1622109991497,1622109991507,10,-1,38,2322.9259327075,-1,-1
1622109991537,1622109991557,20,0,45,1806.90057977324,-1,221
1622109991567,1622109991577,10,-1,36,692.083318613528,-1,-1
1622109991597,1622109991607,10,-1,36,1545.31757397325,-1,-1
1622109991617,1622109992066,449,14,836,56878.8451695235,-75090,316
1622109992076,1622109992116,40,1,66,3534.54132654776,-57,138
1622109992126,1622109992146,20,1,129,10544.5504487268,-4652,291
1622109992196,1622109992206,10,-1,35,2569.86044546892,-1,-1
1622109992986,1622109993026,40,2,92,5436.07247344572,-4373,311
1622109993316,1622109993336,20,0,38,3092.72489625363,-822,298
1622109993416,1622109993436,20,0,61,3765.90703907585,-1473,166
1622109993965,1622109993995,30,2,106,4917.00741105359,-4051,352
1622109994095,1622109994235,140,5,249,7570.55259691157,-6922,194
1622109994245,1622109994285,40,2,96,3442.67382110868,-5244,149
1622109994315,1622109994325,10,-1,36,1539.11840314018,-1,-1
1622109994545,1622109994575,30,2,127,6426.25832971381,-3692,169
1622109994665,1622109994685,20,0,37,1017.01719726175,-1,15
1622109994765,1622109994955,190,12,446,25429.4670521909,-37640,169
1622109994965,1622109995005,40,1,56,1468.64873091896,-1,2
1622109995015,1622109995035,20,0,63,2398.73942287844,-1,351
1622109995105,1622109995115,10,-1,30,615.018072774049,-1,-1
1622109995164,1622109995174,10,-1,49,2880.44583728157,-1,-1
1622109995224,1622109995264,40,1,45,1902.37019622338,-526,12
1622109995404,1622109995454,50,3,127,6780.34396874463,-5011,13
1622109995564,1622109995574,10,-1,38,1002.55286089501,-1,-1
1622109995714,1622109995734,20,0,43,3561.31509867223,-1323,257
1622109995774,1622109995834,60,14,433,39150.3678128632,-26317,322
1622109995894,1622109995914,20,0,52,2460.99598036488,-1748,143
1622109995944,1622109995994,50,2,144,9425.35765767838,-6988,286
1622109996034,1622109996114,80,1,261,19744.2285111367,-22767,246
1622109996124,1622109996174,50,1,431,20780.6752327056,-19709,122
1622109996214,1622109996224,10,-1,30,669.403289696736,-1,-1
1622109996464,1622109996564,100,10,333,31521.605454971,-25855,94
1622109996574,1622109996614,40,2,73,2234.99582506813,-3483,271
1622109996923,1622109997043,120,16,303,9275.15841093545,-13762,231
1622109997153,1622109997183,30,1,77,4854.30424058125,-4336,75
1622109997303,1622109997333,30,2,109,5532.43881723006,-6467,271
1622109997403,1622109997503,100,16,469,24398.9512936682,-15625,59
1622109997893,1622109997953,60,6,210,7979.30353940267,-11196,254
1622109998133,1622109998163,30,5,315,17631.0031084926,-1,249
1622109998652,1622109998752,100,7,141,10046.5057754349,-3957,71
1622109998762,1622109998802,40,1,124,11708.0591702317,-8051,197
1622109998812,1622109998832,20,1,68,5056.07398247997,-1,225
1622109998852,1622109998882,30,2,107,5245.4578572595,-4451,224
1622109999052,1622109999062,10,-1,37,1069.42001703351,-1,-1
1622109999112,1622109999132,20,0,31,1447.32811498437,-1,207
1622109999422,1622109999472,50,6,210,8826.30465461385,-10849,34
1622110000271,1622110000511,240,8,437,19162.9311903071,-13853,151
1622110000561,1622110000581,20,0,64,4105.82305161512,-1,81
1622110000671,1622110000751,80,7,501,43277.8749087516,-40901,262
1622110000761,1622110000771,10,-1,37,2178.04040389734,-1,-1
1622110000841,1622110000851,10,-1,31,2053.05088823119,-1,-1
1622110001081,1622110001091,10,-1,35,2233.15561508346,-1,-1
1622110001101,1622110001131,30,1,108,9789.99474237085,-5873,104
1622110001141,1622110001151,10,-1,51,3625.5704892751,-1,-1
1622110001341,1622110001431,90,8,239,12289.5092387756,-9582,30
1622110001441,1622110001471,30,1,187,15813.0184314696,-12119,232
1622110001481,1622110001491,10,-1,49,3813.83950101749,-1,-1
1622110001541,1622110001551,10,-1,33,986.573730466159,-1,-1
1622110001621,1622110001631,10,-1,35,2494.3240256494,-1,-1
1622110001711,1622110001760,49,1,64,4794.79481385322,-992,12
1622110001770,1622110001970,200,4,710,55586.8857686725,-25522,67
1622110001980,1622110002040,60,0,828,79268.9060602062,-76461,280
1622110002060,1622110002080,20,1,91,5108.41358828463,-1,51
1622110002100,1622110002110,10,-1,43,2527.64003601433,-1,-1
1622110002120,1622110002330,210,7,566,38789.4514657176,-51328,143
1622110002340,1622110002350,10,-1,35,1935.8891326207,-1,-1
1622110002360,1622110002420,60,4,187,7029.54564437577,-12594,71
1622110002480,1622110002510,30,1,77,4907.49686785612,-3036,268
1622110002520,1622110002570,50,5,232,11553.3112945073,-12717,279
1622110002590,1622110002610,20,0,45,1923.21621731121,-767,294
1622110002670,1622110002720,50,6,204,8727.06616042368,-10453,206
1622110002870,1622110003050,180,9,1089,74737.3352205711,-56305,310
1622110003090,1622110003170,80,1,806,24488.6199448786,-73912,0
1622110003260,1622110003499,239,11,380,22218.5120345403,-21003,318
1622110003519,1622110003559,40,2,66,3958.45745755629,-2096,189
1622110003609,1622110003649,40,2,77,3980.29755335584,-3318,207
1622110003979,1622110004139,160,11,1670,135908.97389284,-146690,22
1622110004229,1622110004379,150,2,1021,56527.7587985213,-81193,161
1622110004499,1622110004569,70,1,314,22319.7271520236,-27855,184
1622110004579,1622110004619,40,1,342,22851.5754111626,-323,244
1622110004629,1622110004759,130,3,935,80159.2535818829,-88621,36
1622110004769,1622110004849,80,0,92,5962.20270356585,-4297,188
1622110004859,1622110004969,110,9,300,13350.3735782109,-17195,19
1622110004989,1622110005088,99,9,318,16092.5663518597,-13830,186
1622110005098,1622110005108,10,-1,49,3192.20057402427,-1,-1
1622110005128,1622110005168,40,7,320,16139.7174929239,-16175,0
1622110005178,1622110005458,280,3,1413,109999.153406268,-128429,174
1622110005588,1622110005758,170,3,339,13575.8971860719,-15968,302
1622110005768,1622110005818,50,1,117,7617.18237046834,-4386,258
1622110005868,1622110005888,20,0,66,3440.14057843508,-1,205
