start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621936779042,1621936779142,100,26,556,26895.7822786977,-31603,173
1621936779372,1621936779752,380,21,706,47348.1220303824,-39858,344
1621936779762,1621936779832,70,24,534,20319.3109884451,-13963,2
1621936779842,1621936779852,10,-1,67,4271.38311960972,-1,-1
1621936779862,1621936779952,90,3,59,2970.97271204125,-1676,165
1621936779972,1621936779992,20,0,30,893.070313463793,-1,180
1621936780012,1621936780042,30,0,33,341.756084440514,-1,192
1621936780052,1621936780092,40,1,57,1354.68717399763,-1,214
1621936780102,1621936780142,40,1,71,2932.78775516863,-2452,358
1621936780172,1621936780212,40,0,60,1743.77685440284,-487,180
1621936780232,1621936780282,50,2,122,7246.80885899938,-4952,259
1621936780521,1621936780561,40,8,279,14998.1437094649,-13005,34
1621936780691,1621936780701,10,-1,30,1269.03480010433,-1,-1
1621936780781,1621936780841,60,13,339,19044.3896765768,-14646,209
1621936780981,1621936781061,80,3,598,39832.8880706131,-46186,225
1621936781071,1621936781131,60,0,279,24519.4386505118,-15183,99
1621936781231,1621936781351,120,4,382,27244.6749812084,-18756,39
1621936781371,1621936781511,140,10,403,20523.0163362294,-7010,216
1621936781571,1621936781761,190,15,849,50144.7760044838,-45016,53
1621936781771,1621936781781,10,-1,154,14758.2083861614,-1,-1
1621936781791,1621936781841,50,4,341,16677.0088800589,-30293,321
1621936781851,1621936781861,10,-1,123,10623.405837966,-1,-1
1621936781881,1621936781991,110,5,73,1459.86122825431,-1109,11
1621936782001,1621936782021,20,1,74,4644.68986873806,-1385,56
1621936782030,1621936782070,40,1,130,6595.56128087613,-109,300
1621936782080,1621936782100,20,0,34,2435.23320014358,-212,56
1621936782150,1621936782210,60,9,542,52482.8524087355,-25351,65
1621936782220,1621936782230,10,-1,49,2008.48352197627,-1,-1
1621936782350,1621936782400,50,11,559,25618.4019837487,-32805,259
1621936782460,1621936782470,10,-1,55,3771.52152215887,-1,-1
1621936782490,1621936782520,30,0,99,9109.43801301605,-6822,38
1621936782550,1621936782600,50,1,530,37217.2197840047,-44461,25
1621936782610,1621936782660,50,1,1495,147092.671054355,-79356,14
1621936782710,1621936782750,40,0,74,5111.28880092377,-3149,30
1621936782760,1621936782850,90,2,225,11759.3752772443,-15570,1
1621936782860,1621936783060,200,22,631,25043.6913248074,-36113,196
1621936783080,1621936783090,10,-1,34,1191.90020402836,-1,-1
1621936783100,1621936783170,70,6,362,20340.3228920457,-1406,37
1621936783180,1621936783190,10,-1,366,35943.3978406193,-1,-1
1621936783200,1621936783220,20,5,237,22430.066469258,-1,226
1621936783480,1621936783530,50,2,131,8901.94866505029,-5385,96
1621936783610,1621936783839,229,3,638,32927.9485499292,-31811,290
1621936783849,1621936783899,50,2,89,3263.81102103104,-1969,205
1621936783909,1621936783959,50,1,61,2697.87601661825,-1824,167
1621936783969,1621936783979,10,-1,46,1888.72264242957,-1,-1
1621936783989,1621936784019,30,1,60,1731.53872466129,-1,163
1621936784049,1621936784199,150,2,561,42726.7034957491,-36155,157
1621936784219,1621936784379,160,11,340,29786.2914493998,-18893,86
1621936784529,1621936784599,70,10,397,19743.5424514009,-19597,270
1621936784669,1621936784679,10,-1,135,11827.070280271,-1,-1
1621936784689,1621936784699,10,-1,128,11259.5063840328,-1,-1
1621936785009,1621936785079,70,0,443,23879.5232465754,-29178,81
1621936785169,1621936785199,30,1,348,32882.9472930244,-30005,40
1621936785209,1621936785229,20,2,262,12682.5340623953,-1,110
1621936785318,1621936785358,40,1,127,7741.19356355891,-8922,312
1621936785558,1621936785628,70,6,680,47609.807438612,-47252,60
1621936785728,1621936785808,80,18,457,23597.8596151244,-32276,267
1621936785828,1621936785928,100,2,329,26547.0224085251,-11346,120
1621936785958,1621936786018,60,15,462,21766.7243916135,-23555,30
1621936786028,1621936786048,20,1,81,6460.08851148518,-2636,74
1621936786108,1621936786118,10,-1,80,6160.16539110408,-1,-1
1621936786158,1621936786228,70,14,407,19373.2884034269,-15279,200
1621936786378,1621936786478,100,26,724,22824.1912624719,-32538,31
1621936786488,1621936786738,250,23,115,6597.74565698641,-2792,202
1621936786748,1621936786778,30,2,129,8086.35786567183,-7973,14
1621936786798,1621936786878,80,2,39,901.129444745923,-581,220
1621936786888,1621936786977,89,5,402,33108.9076642788,-28907,282
1621936787027,1621936787047,20,0,32,434.661576765786,-1,261
1621936787087,1621936787207,120,1,498,22344.8085684968,-27944,289
1621936787227,1621936787247,20,0,62,4000.91956200179,-1834,290
1621936787317,1621936787327,10,-1,364,35502.7259962535,-1,-1
1621936787337,1621936787347,10,-1,358,33916.5069562866,-1,-1
1621936787567,1621936787577,10,-1,31,658.792169599893,-1,-1
1621936787657,1621936787747,90,8,592,20744.7224481565,-17162,7
1621936788407,1621936788477,70,10,272,6242.4799748262,-6505,316
1621936788566,1621936788596,30,1,98,2247.05538421645,-1,334
1621936789316,1621936789376,60,2,70,1438.77626205337,-2639,175
1621936789396,1621936789426,30,4,193,10663.9691590179,-10832,292
1621936789466,1621936789496,30,1,66,2382.98508556339,-1,268
1621936789606,1621936789666,60,19,481,17578.2710356018,-20293,250
1621936789676,1621936789716,40,2,193,7838.88162649808,-1,82
1621936789806,1621936789816,10,-1,2441,-1.0,-1,-1
1621936790225,1621936790435,210,27,1817,78167.6154342149,-27045,163
1621936790825,1621936791085,260,11,447,28543.8912561628,-21757,275
1621936791095,1621936791185,90,9,606,59922.4839915418,-38261,315
