start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621591832697,1621591832707,10,-1,403,-1.0,-1,-1
1621591832767,1621591832787,20,3,300,-1.0,-10873,337
1621591832797,1621591832807,10,-1,40,2101.82433997659,-1,-1
1621591832817,1621591832957,140,17,427,22814.0876650352,-14455,170
1621591833087,1621591833377,290,15,445,33595.6776737532,-33161,349
1621591833497,1621591833596,99,10,234,10953.4852731783,-2311,19
1621591833656,1621591833726,70,8,673,36054.6457531974,-11742,184
1621591833786,1621591833846,60,3,225,12065.5928482745,-15051,197
1621591834206,1621591834266,60,14,740,4882.66184225852,-28603,219
1621591834336,1621591834596,260,8,566,13822.2988318647,-18453,329
1621591834656,1621591834856,200,12,449,30044.6876865579,-25412,46
1621591834936,1621591835006,70,5,353,26873.6302605961,-8547,10
1621591835086,1621591835146,60,4,247,2255.36952414289,-12988,13
1621591835155,1621591835175,19,6,445,32574.5815523258,-1,240
1621591835235,1621591835245,10,-1,30,-1.0,-1,-1
1621591835295,1621591835315,20,0,36,1698.07699276545,-1,116
1621591835345,1621591835525,180,12,508,26255.1738887476,-18051,27
1621591835555,1621591835575,20,0,68,2859.56861790421,-1,198
1621591835585,1621591835725,140,11,384,18194.7583507997,-18370,342
1621591835745,1621591835845,100,3,348,26262.958674947,-919,178
1621591836035,1621591836155,120,8,378,20048.5764966272,-19207,209
1621591836165,1621591836225,60,4,354,25785.0689020764,-29673,253
1621591836245,1621591836255,10,-1,35,1704.37233924894,-1,-1
1621591836315,1621591836325,10,-1,41,-1.0,-1,-1
1621591836485,1621591836535,50,7,527,33378.6614846633,-7370,126
1621591836675,1621591836725,50,10,446,16597.1831573175,-23793,234
1621591836785,1621591836795,10,-1,255,-1.0,-1,-1
1621591836854,1621591836864,10,-1,249,-1.0,-1,-1
1621591836924,1621591836934,10,-1,78,-1.0,-1,-1
1621591836944,1621591837004,60,13,482,24107.8455024068,-25237,260
1621591837084,1621591837094,10,-1,44,-1.0,-1,-1
1621591837114,1621591837174,60,2,73,4094.09806534669,-2085,79
1621591837204,1621591837224,20,0,43,1031.40013907716,-1,84
1621591837354,1621591837364,10,-1,32,-1.0,-1,-1
1621591837384,1621591837424,40,1,43,1023.60653265056,-279,59
1621591837434,1621591837464,30,3,171,9146.13828868813,-3085,5
1621591837524,1621591837574,50,3,265,5817.44392706659,-17588,43
1621591837634,1621591837744,110,4,280,21861.7894722556,-7470,351
1621591837804,1621591837874,70,3,315,1112.81219539957,-24605,0
1621591838014,1621591838024,10,-1,157,-1.0,-1,-1
1621591838084,1621591838114,30,2,362,-1.0,-24599,87
1621591838324,1621591838344,20,0,31,1356.40128717246,-7,11
1621591838354,1621591838374,20,0,43,1895.70492792617,-1,266
1621591838394,1621591838424,30,3,156,7845.37569812181,-6992,32
1621591838483,1621591838503,20,2,154,12978.1457144096,-205,124
1621591838513,1621591838553,40,3,107,5241.44725312195,-4948,273
1621591838613,1621591838623,10,-1,31,454.584906092149,-1,-1
1621591838703,1621591838713,10,-1,30,1906.43497332373,-1,-1
1621591838923,1621591838973,50,16,612,-1.0,-12146,262
1621591839043,1621591839083,40,4,154,9057.0043990207,-8596,300
1621591839113,1621591839163,50,1,49,1350.67264328428,-712,66
1621591839193,1621591839273,80,3,195,14171.7973699914,-1651,72
1621591839363,1621591839393,30,3,168,8924.06371620962,-1,90
1621591839683,1621591839703,20,4,802,-1.0,-54784,9
1621591839773,1621591839873,100,4,595,30433.6077504296,-48647,226
1621591839893,1621591839943,50,4,96,5305.48571965797,-5319,179
1621591839963,1621591839993,30,1,71,3693.07786962813,-40,77
1621591840092,1621591840142,49,2,184,10993.6685033813,-3997,227
1621591840202,1621591840222,20,0,112,-1.0,-7225,118
1621591840242,1621591840272,30,0,37,501.399711197579,-1,188
1621591840282,1621591840292,10,-1,48,3719.29881225799,-1,-1
1621591840372,1621591840402,30,1,121,-1.0,-4076,155
1621591840492,1621591840512,20,1,80,4665.016949951,-1,133
1621591840532,1621591840552,20,0,48,1957.8787860027,-520,129
1621591840652,1621591840672,20,0,44,-1.0,-1430,29
1621591840682,1621591840772,90,2,232,15344.629567503,-11002,347
1621591840782,1621591840792,10,-1,32,421.761732528228,-1,-1
1621591840842,1621591840872,30,1,76,3435.93564081099,-1912,164
1621591841002,1621591841012,10,-1,37,2180.56347473816,-1,-1
1621591841162,1621591841182,20,0,63,4131.74963056864,-1,203
1621591841702,1621591841712,10,-1,36,1380.01938123541,-1,-1
1621591841742,1621591841791,49,1,204,12466.2218802155,-13408,177
1621591841831,1621591841841,10,-1,50,3131.59974481245,-1,-1
1621591841941,1621591841971,30,0,37,966.63570773216,-25,108
1621591842041,1621591842101,60,1,241,18356.304910057,-12710,258
1621591842171,1621591842261,90,9,351,26723.6437395438,-21910,108
1621591842321,1621591842401,80,0,253,2393.07644582191,-17324,36
1621591842551,1621591842581,30,1,215,41.5755353543638,-15352,292
