start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621848616561,1621848616601,40,3,171,8138.65808551085,-8007,359
1621848616801,1621848616841,40,6,230,12339.380865334,-13323,140
1621848616901,1621848616921,20,0,49,3165.16811309678,-1295,261
1621848617590,1621848617620,30,3,168,8932.41836860766,-10140,125
1621848617760,1621848617820,60,11,424,21403.3556897482,-15385,309
1621848617880,1621848617890,10,-1,33,1824.7014295657,-1,-1
1621848618070,1621848618090,20,0,35,605.343431020587,-1,171
1621848618110,1621848618140,30,4,202,11877.3648772119,-12489,41
1621848618280,1621848618320,40,4,191,11861.9319148722,-12983,140
1621848618460,1621848618490,30,2,147,11174.2054368187,-10300,318
1621848618660,1621848618720,60,2,70,3018.34138267729,-2569,241
1621848618840,1621848618860,20,0,37,1445.30518087179,-566,77
1621848619549,1621848619589,40,1,46,1565.9749246571,-412,154
1621848619599,1621848619849,250,36,774,43617.7810305489,-34700,315
1621848619859,1621848619919,60,5,995,84637.6977014924,-94197,169
1621848619929,1621848619949,20,0,57,2816.80665303797,-215,220
1621848619959,1621848619979,20,1,72,6776.68436829977,-2363,324
1621848619999,1621848620019,20,0,36,723.300474926316,-243,123
1621848620279,1621848620289,10,-1,39,3184.48181036109,-1,-1
1621848620579,1621848620599,20,0,37,2126.10234186784,-556,289
1621848620639,1621848620768,129,1,934,46555.496227864,-81432,0
1621848620778,1621848620798,20,1,82,5343.10246334472,-3647,306
1621848620818,1621848620888,70,1,116,5667.50906751822,-1,143
1621848620898,1621848620958,60,1,95,7569.64786928045,-4468,110
1621848621898,1621848621908,10,-1,47,2850.10324302868,-1,-1
1621848621918,1621848621928,10,-1,58,5332.08820157999,-1,-1
1621848621998,1621848622008,10,-1,32,682.770762964114,-1,-1
1621848622417,1621848622427,10,-1,36,1411.08104703546,-1,-1
1621848622477,1621848622487,10,-1,32,2106.434192959,-1,-1
1621848622517,1621848622977,460,41,3079,212315.999302632,-186709,124
1621848623187,1621848623237,50,2,86,3684.92053991724,-2663,33
1621848623427,1621848623467,40,1,37,614.06014886824,-514,272
1621848623627,1621848623647,20,0,43,2918.14948174358,-1266,124
1621848623857,1621848623877,20,0,57,3018.12320079142,-1,288
1621848623897,1621848623947,50,4,152,7879.31428753457,-6107,134
1621848623977,1621848624027,50,1,43,1719.28189781692,-894,209
1621848624056,1621848624066,10,-1,32,779.390740019846,-1,-1
1621848624456,1621848624476,20,0,36,1357.19380214592,-244,284
1621848624516,1621848624566,50,2,75,3175.36811564032,-3544,283
1621848624596,1621848624606,10,-1,33,1212.15095098538,-1,-1
1621848624686,1621848624726,40,7,288,18526.9199281622,-16274,61
1621848624816,1621848624826,10,-1,36,1978.36572940664,-1,-1
1621848625056,1621848625076,20,0,37,1991.27905612769,-455,243
1621848625156,1621848625166,10,-1,35,1614.89001549438,-1,-1
1621848625706,1621848625755,49,3,171,11515.0656079644,-9384,236
1621848625795,1621848625835,40,0,72,5221.14901886704,-3493,90
1621848626315,1621848626345,30,2,102,4745.28987312774,-4379,348
1621848626495,1621848626555,60,2,94,6571.16010880157,-3963,92
1621848626565,1621848626575,10,-1,35,1248.44845210462,-1,-1
1621848626775,1621848626815,40,2,110,7283.50416907499,-7160,24
1621848627624,1621848627644,20,0,53,3217.73105568332,-1,48
1621848628194,1621848628224,30,1,76,3964.55949060836,-2123,327
1621848628364,1621848628404,40,1,68,1801.06120878791,-16,149
1621848628414,1621848628644,230,40,1853,90002.0529216823,-118868,304
1621848628654,1621848628774,120,4,208,15167.9168022044,-9738,118
1621848628794,1621848628844,50,2,140,9392.11765637697,-5893,276
1621848628864,1621848628884,20,0,37,1902.21928828037,-1,124
1621848628894,1621848628914,20,1,56,4561.42654283897,-1,131
1621848628924,1621848628944,20,0,46,3152.24366609967,-726,90
1621848629153,1621848629163,10,-1,33,563.395942770828,-1,-1
1621848629363,1621848629373,10,-1,32,293.551908570177,-1,-1
1621848629443,1621848629473,30,2,106,5358.17565213488,-4818,308
1621848629483,1621848629553,70,18,1410,62362.1270054957,-1,88
1621848629893,1621848629913,20,1,141,-1.0,-6448,153
1621848630263,1621848630323,60,0,281,21731.7178755742,-15013,247
1621848630333,1621848630343,10,-1,149,12510.0758621947,-1,-1
1621848630623,1621848630662,39,2,96,6718.53393895249,-4583,259
1621848630872,1621848630892,20,0,38,788.812893355625,-1,82
1621848630972,1621848631002,30,1,51,2158.47632951326,-1246,98
1621848631142,1621848631182,40,2,126,5797.05962735155,-5963,1
1621848631212,1621848631222,10,-1,30,1459.48650475502,-1,-1
1621848631492,1621848631572,80,10,297,15503.5169242893,-5945,313
1621848631792,1621848631992,200,11,800,71816.0806236414,-62317,135
1621848632112,1621848632122,10,-1,31,1459.23429488052,-1,-1
1621848632272,1621848632292,20,0,30,1657.96827934275,-21,102
1621848632351,1621848632371,20,0,62,4404.91790339644,-2403,309
1621848632511,1621848632521,10,-1,42,1700.74775888634,-1,-1
1621848632531,1621848632541,10,-1,37,1797.26635692042,-1,-1
1621848633421,1621848633451,30,2,97,5319.20918007585,-5463,357
1621848634530,1621848634560,30,0,34,623.134024460264,-130,118
1621848635390,1621848635420,30,1,73,5612.68253677289,-2378,67
