start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622111391234,1622111391324,89,5,335,4807.36384649064,-22950,311
1622111391334,1622111391394,60,1,125,5474.62267278207,-5941,168
1622111391404,1622111392104,700,26,2502,156036.388268386,-164251,59
1622111392114,1622111392444,330,34,2986,217877.282919609,-210777,240
1622111392454,1622111392464,10,-1,126,11257.5264123773,-1,-1
1622111392474,1622111392554,80,6,282,19159.6569056241,-8233,117
1622111392564,1622111392584,20,1,56,1920.56021058025,-1,357
1622111392594,1622111392754,160,19,557,44631.0764417484,-49440,335
1622111393403,1622111393523,120,10,2434,109657.649919586,-97398,323
1622111393653,1622111393693,40,21,717,-1.0,-18410,270
1622111393793,1622111394512,719,21,2266,177657.716658216,-205356,244
1622111394672,1622111394722,50,46,1651,110519.478221268,-99370,358
1622111394822,1622111394842,20,24,2274,-1.0,-151917,310
1622111395132,1622111395142,10,-1,1556,-1.0,-1,-1
1622111395382,1622111395882,500,35,2194,136073.847605951,-177981,346
1622111395892,1622111396341,449,18,665,52216.8474636543,-41133,220
1622111396351,1622111396901,550,3,517,33230.1801329423,-40218,197
1622111396911,1622111396921,10,-1,44,1480.70640084853,-1,-1
1622111396941,1622111397241,300,6,554,41153.2897463211,-25243,76
1622111397251,1622111397561,310,11,1578,90460.8362935722,-118679,15
1622111397571,1622111397621,50,36,944,47937.6894176186,-7826,223
1622111397710,1622111398300,589,7,1042,57742.1703150337,-68912,318
1622111398360,1622111398370,10,-1,37,1230.93358372399,-1,-1
1622111398380,1622111398430,50,1,1522,93271.7301852176,-74240,135
1622111398440,1622111398450,10,-1,37,1469.77507683937,-1,-1
1622111398460,1622111398660,200,3,952,75461.1839284927,-57073,192
1622111398790,1622111398830,40,9,395,24049.5890082026,-25516,242
1622111398840,1622111398850,10,-1,44,3489.77095827907,-1,-1
1622111398860,1622111398910,50,2,67,3145.79181835898,-2429,123
1622111398920,1622111398940,20,1,68,3388.22149262911,-1,73
1622111398950,1622111398980,30,2,131,7346.67019041838,-219,255
1622111398990,1622111399260,270,8,659,27885.1392138477,-41169,108
1622111399389,1622111399569,180,11,1070,20987.3550033014,-92429,269
1622111399589,1622111399799,210,5,2062,184602.136133135,-161920,88
1622111399859,1622111399879,20,2,194,9552.81287185916,-1,223
1622111399889,1622111399949,60,1,634,48868.570626661,-54290,109
1622111399959,1622111400189,230,4,1573,141848.805801865,-139821,348
1622111400199,1622111400209,10,-1,1467,146780.139903229,-1,-1
1622111400219,1622111400289,70,1,2112,210500.322623624,-79884,190
1622111400299,1622111400369,70,1,276,20387.6285741904,-15763,114
1622111400419,1622111400549,130,7,795,44585.3874625897,-73324,149
1622111400629,1622111400689,60,2,193,9881.98868758512,-9839,324
1622111400699,1622111400779,80,1,236,19013.7525385022,-4489,76
1622111400789,1622111400799,10,-1,339,31686.375158834,-1,-1
1622111400809,1622111400899,90,3,314,29549.671800519,-27710,300
1622111400939,1622111400978,39,2,144,8940.12268692221,-7675,50
1622111401028,1622111401178,150,6,309,27443.1495821983,-23227,124
1622111401188,1622111401218,30,1,108,8203.83775089433,-3171,287
1622111401258,1622111401278,20,1,151,8390.76347418618,-1,109
1622111401288,1622111401438,150,4,501,34627.550886042,-31657,329
1622111401448,1622111401498,50,2,248,23751.8917373442,-18548,22
1622111401508,1622111401638,130,2,152,11050.9440605963,-7230,168
1622111401648,1622111401678,30,0,144,11445.2748429491,-4618,124
1622111401718,1622111401728,10,-1,71,5138.92230065107,-1,-1
1622111401828,1622111401848,20,0,47,2768.68347111504,-1716,270
