start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621852733436,1621852733446,10,-1,1028,-1.0,-1,-1
1621852734096,1621852734156,60,3,171,2665.41016139618,-11804,337
1621852734256,1621852734276,20,1,130,-1.0,-7186,323
1621852734396,1621852734466,70,2,292,15676.1987735469,-12230,304
1621852734596,1621852734926,330,27,544,24249.9777972696,-20308,27
1621852734936,1621852734996,60,3,287,24495.5212513519,-18684,146
1621852735006,1621852735535,529,31,603,47375.0943549486,-39876,180
1621852735635,1621852735675,40,1,74,2910.8141694927,-1343,273
1621852735765,1621852735795,30,1,63,2548.38619389548,-619,249
1621852736135,1621852736215,80,6,1310,2330.27411685338,-123816,323
1621852736225,1621852736385,160,21,1154,108131.088962972,-105693,216
1621852736395,1621852736435,40,0,187,17741.831265676,-4798,169
1621852736525,1621852736605,80,3,257,13421.7132996526,-10973,75
1621852736615,1621852736675,60,2,220,12669.1730641742,-10820,211
1621852736705,1621852736765,60,2,225,19429.0203889878,-13054,148
1621852736814,1621852736834,20,1,77,6713.33058628016,-504,294
1621852736904,1621852737074,170,1,266,19394.1624599697,-12199,177
1621852737094,1621852737114,20,1,104,9487.48459621648,-542,293
1621852737154,1621852737314,160,0,281,21788.1401605773,-14668,209
1621852737404,1621852737444,40,1,57,2452.75379624956,-1,166
1621852737454,1621852737474,20,0,103,7376.48360335363,-3842,321
1621852737484,1621852737494,10,-1,31,1481.62982971374,-1,-1
1621852738084,1621852738124,40,2,143,8096.10020352649,-7332,286
1621852738314,1621852738394,80,1,266,21239.5326153803,-11253,126
1621852738603,1621852738663,60,44,1834,97952.3463112903,-85667,240
1621852738683,1621852738733,50,18,770,39808.9847101195,-32474,41
1621852738773,1621852738843,70,5,105,4423.30890278884,-35,60
1621852738953,1621852739003,50,3,274,12315.1118882869,-1,235
1621852739183,1621852739223,40,2,827,52148.7877769205,-38464,269
1621852739313,1621852739363,50,6,159,2682.35184515612,-8268,129
1621852739383,1621852739403,20,5,256,24070.9568601998,-1,304
1621852739453,1621852739513,60,6,416,27344.5867406727,-19955,110
1621852739553,1621852739593,40,5,565,31201.0000851722,-1,323
1621852739823,1621852740202,379,10,2118,93358.9237779494,-154193,139
1621852740222,1621852740522,300,18,507,28907.4585474445,-22552,187
1621852740532,1621852740552,20,0,48,3125.21985577317,-1644,191
1621852740612,1621852740672,60,5,252,15255.8642295777,-18289,164
1621852740722,1621852740732,10,-1,44,1739.00074905086,-1,-1
1621852740762,1621852740782,20,0,54,4015.30829744281,-1767,320
1621852740872,1621852740902,30,1,66,2824.24304849303,-2489,319
1621852741152,1621852741202,50,2,378,21646.3550688541,-18379,22
1621852741302,1621852741392,90,0,329,26626.1008312484,-23149,122
1621852741402,1621852741412,10,-1,44,1516.17530668146,-1,-1
1621852741462,1621852741542,80,3,72,3210.25050691572,-2690,192
1621852741592,1621852741612,20,0,57,2384.50197594233,-1,167
1621852741622,1621852741642,20,0,72,5104.07112066822,-1374,308
1621852741712,1621852741732,20,0,101,7024.97322469,-1,153
1621852741742,1621852741762,20,0,109,10085.9707092762,-6387,337
