start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621592510583,1621592510673,90,5,287,10964.5868815686,-17052,189
1621592510733,1621592510783,50,2,170,-1.0,-8113,219
1621592510793,1621592510823,30,1,294,22962.6973559006,-1,15
1621592510883,1621592510953,70,16,375,15350.0732316268,-21654,5
1621592511023,1621592511063,40,4,152,1664.94335564282,-8431,286
1621592511073,1621592511093,20,1,127,6057.42746867115,-1,160
1621592511163,1621592511173,10,-1,100,-1.0,-1,-1
1621592511303,1621592511522,219,37,683,25891.9314695387,-24509,206
1621592511602,1621592511622,20,0,97,-1.0,-5501,120
1621592511722,1621592511792,70,9,326,20028.1341270088,-14860,140
1621592511852,1621592511872,20,0,59,-1.0,-2111,221
1621592511882,1621592511892,10,-1,56,3599.74069777654,-1,-1
1621592511902,1621592511942,40,2,87,3445.05461833378,-24,261
1621592512012,1621592512062,50,3,144,5540.46710438411,-6356,264
1621592514621,1621592514641,20,2,185,9862.12216212258,-1,180
1621592514711,1621592514780,69,2,91,282.797691170643,-3371,42
1621592514850,1621592514880,30,1,158,7835.52715789593,-1,184
1621592515130,1621592515160,30,1,158,-1.0,-10933,297
1621592515170,1621592515190,20,2,112,8791.57835454758,-2088,168
1621592515200,1621592515250,50,4,113,6385.18655793585,-4976,352
1621592515300,1621592515420,120,0,197,16045.0050329378,-13352,350
1621592515560,1621592515570,10,-1,98,7265.8254717595,-1,-1
1621592516579,1621592516589,10,-1,39,-1.0,-1,-1
1621592516599,1621592516619,20,1,54,1639.16200667357,-1,12
1621592516769,1621592516779,10,-1,39,-1.0,-1,-1
1621592516899,1621592516909,10,-1,40,1550.09028422555,-1,-1
1621592516939,1621592516969,30,2,87,3755.43212985964,-113,274
1621592517069,1621592517079,10,-1,96,-1.0,-1,-1
1621592517089,1621592517149,60,15,422,23494.4377776593,-13770,69
1621592517159,1621592517289,130,7,133,4598.00838588004,-8505,222
1621592517349,1621592517359,10,-1,35,-1.0,-1,-1
1621592517379,1621592517419,40,5,202,10306.7099194557,-10862,287
1621592517529,1621592517549,20,0,68,3547.47361852949,-1,41
1621592517629,1621592517639,10,-1,60,-1.0,-1,-1
1621592517699,1621592517719,20,0,37,871.404949865422,-1,96
1621592517939,1621592517969,30,1,80,3319.34829780263,-66,323
1621592517979,1621592517989,10,-1,39,3042.76464018565,-1,-1
1621592518098,1621592518108,10,-1,44,2966.38920410996,-1,-1
1621592518118,1621592518148,30,2,155,5161.32678749657,-1,97
1621592518268,1621592518288,20,0,105,-1.0,-4610,135
1621592518368,1621592518378,10,-1,37,-1.0,-1,-1
1621592519358,1621592519388,30,0,98,6719.89455247918,-4975,296
1621592519757,1621592519777,20,0,43,2197.69321865035,-8,190
1621592520167,1621592520207,40,1,59,2294.04501732286,-1462,120
1621592520307,1621592520317,10,-1,35,755.329797635584,-1,-1
1621592520447,1621592520507,60,5,173,10355.1713637521,-12566,102
1621592520587,1621592520647,60,2,106,5345.9493066961,-6043,42
1621592520717,1621592520727,10,-1,40,3702.06729430534,-1,-1
1621592520997,1621592521037,40,2,126,1317.33401062846,-5417,5
1621592521057,1621592521077,20,0,61,3085.62247180249,-1,36
1621592521087,1621592521127,40,1,44,2082.5670253269,-1,184
1621592521147,1621592521207,60,3,96,2582.11874299226,-51,207
