start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621850397253,1621850397263,9,-1,78,-1.0,-1,-1
1621850397293,1621850397313,20,1,122,6117.27174638174,-1,97
1621850397323,1621850397403,80,2,108,7933.08135758966,-6250,21
1621850397413,1621850397463,50,1,47,1407.47201928437,-879,3
1621850397523,1621850397683,160,12,2154,161992.989254195,-205578,238
1621850397693,1621850397813,120,7,94,5641.13832621202,-1907,26
1621850397843,1621850397933,90,2,262,14574.0506567672,-20124,31
1621850398093,1621850398393,300,43,617,38036.1211552661,-45431,353
1621850398403,1621850398633,230,24,404,23768.0809497605,-22605,173
1621850398643,1621850398683,40,1,43,1214.54041170229,-1039,170
1621850398763,1621850398783,20,0,37,1562.6138563724,-1,228
1621850398803,1621850399032,229,19,869,51592.2532971762,-37552,133
1621850399042,1621850399072,30,0,40,515.986452497515,-1,306
1621850399092,1621850399452,360,4,560,28411.3134858514,-23369,287
1621850399512,1621850399562,50,3,113,4895.56920470955,-5294,293
1621850399582,1621850399612,30,0,37,1617.66247596704,-349,248
1621850399622,1621850399642,20,0,33,1666.8184482559,-1,57
1621850399692,1621850399742,50,2,56,2712.34484968587,-2403,253
1621850399752,1621850399762,10,-1,37,1473.87588375658,-1,-1
1621850402041,1621850402101,60,4,148,8708.64156248778,-8318,1
1621850402450,1621850402470,20,1,83,6052.53294531828,-188,203
1621850402760,1621850402780,20,0,68,4405.27298648459,-1930,3
1621850403130,1621850403150,20,0,36,2656.39020710422,-40,80
1621850403260,1621850403320,60,6,230,10106.5854393755,-7988,336
1621850403340,1621850403350,10,-1,40,1027.64113735316,-1,-1
1621850403610,1621850403640,30,0,36,963.621746552578,-177,192
1621850403710,1621850403730,20,0,35,1245.64343329683,-7,122
1621850403740,1621850403750,10,-1,53,2666.60638742693,-1,-1
1621850403760,1621850403780,20,1,182,10600.5348689587,-1,43
1621850403890,1621850403960,70,7,363,18636.6538256732,-23108,265
1621850404109,1621850404129,20,0,55,4091.14588490677,-1361,104
1621850404459,1621850404519,60,10,481,28441.9123537616,-34355,178
1621850404659,1621850404709,50,11,390,21141.0096197619,-3958,354
1621850404829,1621850404889,60,5,67,-1.0,-111,336
1621850405009,1621850405019,10,-1,46,-1.0,-1,-1
1621850405029,1621850405049,20,0,32,479.83187644621,-1,120
1621850405059,1621850405139,80,3,86,7005.45938558436,-2458,292
1621850405149,1621850405169,20,1,62,1936.04975857872,-1,199
1621850405279,1621850405289,10,-1,30,450.146805897341,-1,-1
1621850405319,1621850405329,10,-1,39,1707.09056085436,-1,-1
1621850405339,1621850405379,40,1,74,6874.24223920707,-2284,241
1621850405399,1621850405409,10,-1,50,2435.55707612687,-1,-1
1621850405459,1621850405519,60,3,60,3937.04701558382,-1949,313
1621850405728,1621850405768,40,5,313,4371.35189336789,-15999,281
1621850405788,1621850405858,70,4,150,7635.13041442656,-5312,52
1621850405868,1621850405948,80,3,81,4595.31859254401,-4259,28
1621850405978,1621850406018,40,1,40,1049.34513162936,-318,318
1621850406088,1621850406118,30,8,258,25195.4408176732,-21209,148
1621850406138,1621850406188,50,22,947,31944.6998754002,-1,187
1621850406648,1621850406878,230,9,127,2859.21040349505,-7134,358
