start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622113724000,1622113724260,260,17,448,31559.3032628738,-19897,324
1622113724270,1622113724320,50,3,115,10214.016785382,-5025,47
1622113724390,1622113724400,10,-1,59,3001.35928614466,-1,-1
1622113724560,1622113724660,100,9,205,13320.7484503594,-7685,96
1622113724670,1622113724710,40,1,90,4314.64922709322,-5670,231
1622113724730,1622113724830,100,11,307,15294.7294543805,-11639,357
1622113724870,1622113724880,10,-1,43,2808.51953435567,-1,-1
1622113724970,1622113725000,30,1,50,2013.99241086845,-1534,275
1622113725010,1622113725170,160,1,445,23595.9827302058,-32970,28
1622113725180,1622113725200,20,0,67,3676.37731053245,-1,59
1622113725210,1622113725230,20,2,153,14187.5214631229,-3759,262
1622113725240,1622113725250,10,-1,35,1528.22184934154,-1,-1
1622113725310,1622113725330,20,0,49,1397.02191084964,-1,280
1622113725350,1622113725459,109,9,351,17331.9613694452,-17069,108
1622113725609,1622113725639,30,1,78,3694.73286623557,-3413,60
1622113725669,1622113725789,120,6,98,4926.49865730714,-6631,58
1622113725799,1622113725929,130,22,589,28297.6259176673,-27984,231
1622113725949,1622113726029,80,2,90,4894.38673777488,-4020,0
1622113726049,1622113726089,40,3,136,5761.98563510914,-4356,344
1622113726129,1622113726579,450,12,617,38886.4885789526,-20474,161
1622113726589,1622113726689,100,0,86,4294.3025019563,-3078,290
1622113726729,1622113726749,20,0,43,2740.08617367592,-1,48
1622113726769,1622113726799,30,2,112,5060.01977686346,-5639,30
1622113726809,1622113726819,10,-1,33,1337.53037430226,-1,-1
1622113726829,1622113726919,90,9,400,18775.5822754607,-14161,12
1622113727039,1622113727049,10,-1,43,1468.18048357492,-1,-1
1622113727058,1622113727168,109,15,370,21842.9119210196,-19304,340
1622113727178,1622113727248,70,4,127,5144.05766315731,-8943,183
1622113727258,1622113727328,70,3,135,8765.5753235752,-4734,174
1622113727338,1622113727498,160,0,407,23312.0796166321,-6167,273
1622113727638,1622113728028,390,27,1282,113353.102764398,-108377,148
1622113728078,1622113728108,30,1,56,2193.06459976111,-2421,210
1622113728518,1622113728528,10,-1,30,1037.06034286198,-1,-1
1622113728578,1622113728618,40,1,55,2633.68445529638,-1654,280
1622113728717,1622113728737,20,3,290,18229.2044716229,-1,82
1622113729007,1622113729127,120,17,609,47741.6245391208,-25479,260
1622113729137,1622113729147,10,-1,209,20462.3831015037,-1,-1
1622113729217,1622113729317,100,3,663,36945.3279114842,-1039,74
1622113729507,1622113729677,170,14,265,13382.2152038157,-18948,268
1622113729697,1622113729727,30,1,51,3014.70510189867,-1437,87
1622113729787,1622113729847,60,3,137,8159.98235286071,-67,269
1622113729857,1622113729877,20,0,33,1798.46798905587,-1,90
1622113729917,1622113729927,10,-1,63,4568.36135093343,-1,-1
1622113729937,1622113730087,150,36,2151,168541.618368454,-166648,140
1622113730137,1622113730237,100,1,2178,196638.030456493,-187692,55
1622113730277,1622113730466,189,46,2122,179123.61415685,-174585,315
1622113730726,1622113730806,80,4,201,12871.8837085011,-13333,312
1622113730856,1622113730866,10,-1,45,1669.2822353061,-1,-1
1622113730886,1622113730926,40,0,60,3112.41641584383,-1453,82
1622113731026,1622113731066,40,2,108,5431.77779353297,-4577,329
1622113731216,1622113731276,60,2,52,2921.37529364901,-14,256
1622113731336,1622113731356,20,0,58,2489.92604993117,-1,73
1622113731366,1622113731386,20,0,71,4676.07157402896,-1320,192
1622113731396,1622113731446,50,0,73,3979.52966382921,-3039,315
1622113731516,1622113731526,10,-1,95,6928.34639799358,-1,-1
1622113731616,1622113731666,50,10,585,-1.0,-20809,241
1622113731676,1622113731706,30,3,156,7195.56332889335,-10752,100
1622113731726,1622113731766,40,2,96,3422.24443701123,-5574,305
1622113731776,1622113731866,90,9,291,20626.8593529371,-12572,41
1622113731896,1622113731906,10,-1,45,2296.57920445514,-1,-1
1622113732005,1622113732035,30,1,89,4459.36974062995,-5606,88
1622113732185,1622113732235,50,1,196,13608.7592604243,-15617,94
1622113732345,1622113732375,30,2,235,11413.9815950944,-1,247
