start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622109309854,1622109309944,90,18,808,32708.3430812498,-35383,246
1622109310014,1622109310124,110,6,1277,120927.464559291,-123472,83
1622109310134,1622109310194,60,13,404,20812.1640856327,-33997,245
1622109310204,1622109310244,40,1,41,956.600643974495,-352,61
1622109310324,1622109310394,70,4,264,15829.3540150186,-16783,297
1622109310404,1622109310444,40,2,99,4233.52465533853,-4051,322
1622109310464,1622109310494,30,1,258,16016.1816196757,-5210,83
1622109310504,1622109310674,170,8,392,19647.8301769355,-14112,167
1622109310684,1622109310694,10,-1,55,3927.91454407427,-1,-1
1622109310704,1622109310913,209,25,3189,248417.145190731,-254844,213
1622109310923,1622109311403,480,19,888,39363.9690332572,-48796,76
1622109311433,1622109311483,50,1,45,1219.03300359196,-1044,27
1622109311493,1622109311523,30,0,40,903.342338690657,-856,17
1622109311533,1622109311553,20,0,48,2568.67244304175,-1,344
1622109311573,1622109311913,340,13,468,19046.8960140283,-17687,299
1622109311923,1622109311973,50,2,62,1753.88827421614,-2230,26
1622109311983,1622109311993,10,-1,31,143.331069251282,-1,-1
1622109312003,1622109312033,30,0,71,2866.02695191961,-1,345
1622109312043,1622109312053,10,-1,46,3606.47516318358,-1,-1
1622109312063,1622109312073,10,-1,31,463.838922390443,-1,-1
1622109312083,1622109312413,330,21,850,62877.5741696075,-34103,5
1622109312423,1622109312493,70,4,231,14317.9150043255,-15480,192
1622109312513,1622109312563,50,2,177,15924.2471521261,-12056,83
1622109312642,1622109312662,20,0,40,1438.74737179413,-1,135
1622109312702,1622109312722,20,0,36,1534.01824369311,-332,153
1622109312992,1622109313272,280,26,909,33357.0988533581,-39710,227
1622109313282,1622109313592,310,1,664,55689.2601336103,-58079,309
1622109313612,1622109313662,50,2,62,2444.44224776537,-1284,52
1622109313672,1622109313712,40,1,46,1591.86036629726,-1447,60
1622109313722,1622109313772,50,1,65,3500.1014318298,-3252,72
1622109313812,1622109313902,90,14,1381,135852.372485255,-133119,29
1622109314142,1622109314152,10,-1,30,457.545559972559,-1,-1
1622109314202,1622109314241,39,5,197,9800.09767958617,-9026,187
1622109314441,1622109314501,60,10,415,20685.5320720416,-18160,7
1622109314521,1622109314531,10,-1,31,2643.50840439475,-1,-1
1622109314851,1622109314971,120,35,726,48159.7335802535,-34896,63
1622109315001,1622109315031,30,1,62,1678.82181544661,-1,171
1622109315061,1622109315111,50,8,252,13026.039075462,-5096,226
1622109315121,1622109315161,40,0,347,31812.4317518953,-11825,231
1622109315171,1622109315241,70,3,389,21227.6433071946,-30863,143
1622109315261,1622109315321,60,2,43,1629.96124303308,-968,230
1622109315341,1622109315361,20,4,393,19790.8899331439,-1,13
1622109315371,1622109315381,10,-1,190,16490.2987383505,-1,-1
1622109315401,1622109315571,170,2,537,25813.9161571802,-19832,271
1622109315611,1622109315621,10,-1,55,4437.208271809,-1,-1
1622109315631,1622109315701,70,7,299,28333.8885798095,-16705,259
1622109315721,1622109315741,20,3,206,17075.2805687121,-1,16
1622109315751,1622109315811,60,4,317,20345.9635767851,-14295,105
1622109315871,1622109315940,69,1,134,9688.23639286605,-8289,279
1622109315950,1622109315960,10,-1,40,2855.63679773006,-1,-1
1622109315980,1622109316100,120,5,246,11680.5022796242,-16257,219
1622109316110,1622109316120,10,-1,35,1375.80159548053,-1,-1
1622109316390,1622109316440,50,5,283,18367.1125976823,-11900,22
1622109316500,1622109316530,30,3,160,8530.19603790814,-8232,5
