start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621593163687,1621593163707,20,2,270,17797.7710847467,-1,87
1621593163767,1621593163857,90,2,350,23550.2790596224,-26500,109
1621593163867,1621593163907,40,1,252,22875.1523940959,-17949,66
1621593164057,1621593164087,30,1,68,2931.09622874438,-2036,278
1621593165526,1621593165546,20,0,74,2995.73025595633,-1,86
1621593165636,1621593165686,50,6,849,8576.20618396592,-39086,317
1621593165746,1621593165776,30,1,809,-1.0,-73818,282
1621593165846,1621593165856,10,-1,50,3284.6203217001,-1,-1
1621593165916,1621593165956,40,7,304,-1.0,-12464,151
1621593166315,1621593166345,30,1,82,3570.79301750692,-1836,60
1621593166635,1621593166755,120,30,529,14487.5106722317,-18279,313
1621593166825,1621593166835,10,-1,35,2786.26962802637,-1,-1
1621593166895,1621593166915,20,0,61,2999.62511588106,-1,291
1621593167025,1621593167045,20,0,54,4169.11638266545,-1,356
1621593167295,1621593167345,50,3,291,13819.6067351462,-17805,247
1621593167365,1621593167375,10,-1,45,1732.93761750262,-1,-1
1621593167535,1621593167635,100,17,346,23977.3939346781,-10927,86
1621593167695,1621593167705,10,-1,31,-1.0,-1,-1
1621593167814,1621593167824,10,-1,34,1366.6991331031,-1,-1
1621593167834,1621593167864,30,4,170,8546.72631687118,-6229,15
1621593167964,1621593168604,640,33,142,5609.27056952201,-5575,204
1621593168634,1621593168794,160,9,159,5186.98172900055,-6042,306
1621593168814,1621593168824,10,-1,31,709.731173745385,-1,-1
1621593168834,1621593168854,20,0,89,4284.88445968913,-1,312
1621593169124,1621593169144,20,0,90,5461.87317418588,-1,31
1621593169353,1621593169373,20,0,51,-1.0,-1965,156
1621593169793,1621593169823,30,1,84,3713.45408402976,-2885,155
1621593170023,1621593170053,30,1,49,2730.55527476513,-1098,86
1621593170133,1621593170143,10,-1,1603,-1.0,-1,-1
1621593170203,1621593170233,30,0,162,2860.45782277163,-12115,319
1621593170413,1621593170423,10,-1,38,-1.0,-1,-1
1621593170623,1621593170663,40,0,57,4359.63349557905,-1572,0
1621593170693,1621593170703,10,-1,40,1872.13233742022,-1,-1
1621593170763,1621593170773,10,-1,39,-1.0,-1,-1
1621593170813,1621593170823,10,-1,35,1762.63659759926,-1,-1
1621593170883,1621593170893,10,-1,30,-1.0,-1,-1
1621593171062,1621593171072,10,-1,30,711.051078946141,-1,-1
1621593171082,1621593171102,20,0,71,3862.74281015867,-1,165
1621593171252,1621593171322,70,2,56,1917.58802700734,-876,171
1621593171372,1621593171392,20,1,140,7236.35859906893,-1,177
1621593171452,1621593171502,50,1,50,269.644164988202,-1397,176
1621593171512,1621593171672,160,15,322,9002.65163930634,-1414,168
1621593171732,1621593171792,60,8,174,5391.73190730843,-2422,172
1621593172052,1621593172192,140,44,629,19662.4979128503,-25210,352
1621593172232,1621593172242,10,-1,31,2066.29958036716,-1,-1
1621593172542,1621593172621,79,19,417,17444.0158986328,-13717,170
1621593173001,1621593173021,20,2,200,-1.0,-585,180
1621593173231,1621593173451,220,32,470,14748.8659555627,-20517,5
1621593173511,1621593173521,10,-1,48,-1.0,-1,-1
1621593173591,1621593173601,10,-1,33,1302.31308207954,-1,-1
1621593173931,1621593173941,10,-1,38,890.262453572252,-1,-1
1621593173971,1621593173991,20,0,58,2434.72011740263,-1,208
1621593174001,1621593174021,20,0,49,2492.36912356851,-6,319
