start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1622112101776,1622112102116,340,27,907,56488.5245423337,-38078,354
1622112102136,1622112102196,60,4,151,7437.45474528317,-6404,287
1622112102206,1622112102216,10,-1,35,2224.43448523576,-1,-1
1622112102246,1622112102266,20,1,53,1390.48034818713,-1,249
1622112102596,1622112102646,50,4,121,7123.16558560658,-6031,341
1622112102676,1622112102696,20,0,31,2049.22111103575,-15,272
1622112102776,1622112102796,20,0,31,2087.59341668897,-14,267
1622112102846,1622112102866,20,0,49,3639.1323170877,-1226,218
1622112102886,1622112102896,10,-1,37,1351.3378693906,-1,-1
1622112103126,1622112103156,30,0,46,1002.40214142829,-992,354
1622112103186,1622112103275,89,28,734,36339.8424146795,-50793,128
1622112103295,1622112103325,29,5,266,17804.0042673763,-11689,216
1622112103385,1622112103435,50,4,121,4957.36679598214,-1,31
1622112103455,1622112103465,10,-1,36,1964.61075498527,-1,-1
1622112103555,1622112103565,10,-1,32,1128.14831352181,-1,-1
1622112103625,1622112103675,50,6,278,12540.1112248374,-15192,285
1622112103925,1622112103935,10,-1,36,2113.89794451925,-1,-1
1622112104045,1622112104105,60,10,246,13959.3608394636,-9975,266
1622112104165,1622112104185,20,0,61,3325.4291919517,-1,294
1622112104195,1622112104205,10,-1,34,1058.92286577488,-1,-1
1622112104215,1622112104235,20,0,37,1573.7356830027,-1,330
1622112104275,1622112104305,30,0,38,806.158356420599,-97,352
1622112104335,1622112104355,20,1,84,6613.30875094662,-2437,80
1622112104455,1622112104475,20,3,408,-1.0,-25212,160
1622112104525,1622112104545,20,0,45,2576.88974539897,-1,315
1622112104605,1622112104625,20,0,54,2857.75758492061,-1332,333
1622112104695,1622112104924,229,28,908,48241.4163915032,-60877,329
1622112104954,1622112104984,30,1,53,2556.69138135073,-1491,237
1622112104994,1622112105004,10,-1,38,1416.47164692713,-1,-1
1622112105024,1622112105034,10,-1,38,1897.6622469349,-1,-1
1622112105084,1622112105104,20,0,37,3234.40794389013,-257,195
1622112105384,1622112105404,20,1,63,3343.60243261018,-1,294
1622112105434,1622112105444,10,-1,41,1970.13574032002,-1,-1
1622112105544,1622112105574,30,1,60,2641.48949209797,-2235,94
1622112105654,1622112105704,50,1,237,12351.8248814004,-7571,90
1622112105724,1622112105854,130,4,151,10928.9019740511,-10464,209
1622112105874,1622112105884,10,-1,48,2121.16390933929,-1,-1
1622112105894,1622112105914,20,0,44,3951.21865246284,-1009,264
1622112106014,1622112106034,20,1,75,7070.36859618912,-622,260
1622112106094,1622112106104,10,-1,34,2689.66668949512,-1,-1
1622112106114,1622112106144,30,0,41,2399.80063158708,-397,85
1622112106324,1622112106364,40,1,42,1322.86041000765,-1,97
1622112106444,1622112106523,79,0,110,4311.48204400637,-8463,37
1622112106953,1622112107003,50,15,1149,64061.4157950733,-94052,288
1622112107113,1622112107143,30,1,76,1300.94814807024,-1488,244
1622112107213,1622112107363,150,18,345,20946.4914240263,-27214,109
1622112107593,1622112107753,160,20,279,9369.9960033229,-9006,299
1622112107933,1622112108023,90,19,856,2577.86601527027,-43483,128
1622112108232,1622112108262,30,2,112,5645.1403254601,-6020,17
1622112108352,1622112108372,20,0,50,2719.47846311975,-1491,228
1622112108422,1622112108442,20,0,33,1603.74042383031,-62,225
1622112108512,1622112108582,70,2,34,423.522870680142,-8,223
1622112108602,1622112108662,60,11,287,12714.9651394583,-13232,254
1622112108702,1622112108732,30,2,90,5213.11552875959,-4660,264
1622112108742,1622112108762,20,0,44,1848.04550642678,-1,3
1622112108782,1622112108812,30,1,75,2672.07165000826,-3164,331
1622112108892,1622112108962,70,2,52,892.381210477652,-1941,23
1622112109062,1622112109192,130,6,70,3361.56519531887,-1669,4
1622112109292,1622112109302,10,-1,34,675.060943409326,-1,-1
1622112109412,1622112109442,30,2,130,5938.6388041483,-5082,351
1622112110031,1622112110051,20,0,65,4706.48634384265,-1605,310
1622112110281,1622112110321,40,2,61,2812.68053992225,-2398,357
1622112110431,1622112110501,70,2,65,3017.60194650158,-1914,238
1622112110581,1622112110611,30,3,140,8247.68609884196,-4606,139
1622112110651,1622112110781,130,14,315,14201.099836153,-12313,175
1622112110801,1622112110891,90,5,84,3367.85038222134,-2650,193
1622112110941,1622112110971,30,1,48,2036.8131679818,-842,217
1622112110991,1622112111041,50,2,66,1862.83334339165,-1954,155
1622112111101,1622112111111,10,-1,53,3936.04372011808,-1,-1
1622112111131,1622112111141,10,-1,34,2742.23974438668,-1,-1
1622112111221,1622112111231,10,-1,36,1083.2968653389,-1,-1
1622112111251,1622112111261,10,-1,35,1266.61557206084,-1,-1
1622112111271,1622112111311,40,4,206,9924.05304844099,-12919,347
1622112111350,1622112111370,20,1,57,4002.47393462312,-1,7
1622112111390,1622112111400,10,-1,35,2025.5765875844,-1,-1
1622112111700,1622112111720,20,2,118,7408.54241532765,-1,289
1622112111970,1622112111980,10,-1,38,1766.16516194466,-1,-1
1622112112000,1622112112080,80,1,157,3928.72108967194,-1,24
1622112112100,1622112112150,50,1,56,3188.28418425809,-2069,346
