start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621849821182,1621849821662,479,10,506,17525.32568667,-20443,74
1621849821672,1621849821792,120,14,452,23937.2307533957,-29388,237
1621849821802,1621849821852,50,2,56,1799.87557535993,-1757,21
1621849821872,1621849821882,10,-1,32,680.476710469381,-1,-1
1621849821932,1621849821972,40,1,61,2693.62304614195,-1249,304
1621849822082,1621849822262,180,8,653,41623.866204647,-52826,194
1621849822282,1621849822302,20,0,38,569.036264662287,-1,0
1621849822312,1621849822332,20,0,92,5042.1871009232,-1,10
1621849822402,1621849822632,230,6,365,18655.6163015773,-13425,122
1621849822672,1621849822702,30,0,44,1210.98518881673,-727,3
1621849822712,1621849822872,160,7,864,64667.5395397939,-71946,291
1621849822882,1621849822892,10,-1,54,3644.6090351035,-1,-1
1621849822961,1621849823031,70,14,383,19584.689427701,-13255,302
1621849823281,1621849823331,50,4,123,7756.87760191598,-4015,66
1621849823481,1621849823501,20,0,59,2618.46572985851,-1,319
1621849823551,1621849823601,50,7,657,46046.8390319283,-60098,144
1621849823741,1621849823831,90,27,545,25489.2004319076,-25005,359
1621849823871,1621849823891,20,0,36,615.19140180948,-1,206
1621849823971,1621849823991,20,0,53,2081.44077560104,-1,236
1621849824041,1621849824201,160,9,371,27355.3850959623,-19108,168
1621849824211,1621849824261,50,1,149,12750.6439616154,-9250,205
1621849824271,1621849824281,10,-1,57,2786.19334423045,-1,-1
1621849824311,1621849824321,10,-1,35,1181.24119119589,-1,-1
1621849824381,1621849824521,140,11,616,31490.1274168148,-32174,340
1621849824531,1621849824660,129,11,390,30411.525222654,-28959,156
1621849824760,1621849824770,10,-1,77,-1.0,-1,-1
1621849824880,1621849825160,280,37,874,56573.4753527839,-80982,209
1621849825180,1621849825270,90,3,49,818.503874636121,-1567,142
1621849825280,1621849825290,10,-1,30,956.181317993525,-1,-1
1621849825310,1621849825400,90,2,351,29018.2621776178,-31477,186
1621849825410,1621849825440,30,1,68,2212.00372424364,-2974,95
1621849825470,1621849825530,60,3,68,1528.20513856967,-3091,125
1621849825540,1621849825610,70,4,710,61269.8252721545,-450,130
1621849825620,1621849825630,10,-1,684,66814.1899652359,-1,-1
1621849825640,1621849825670,30,6,293,14674.578066613,-179,298
1621849825910,1621849825940,30,3,251,-1.0,-12133,96
1621849826100,1621849826130,30,0,40,1247.31589906677,-726,234
1621849826170,1621849826280,110,5,75,2378.14951625728,-2411,145
1621849826290,1621849826310,20,0,61,2282.99188742674,-1,140
1621849826370,1621849826659,289,3,278,24766.5969436783,-14853,54
1621849826669,1621849826949,280,10,236,13442.9067439111,-11078,328
1621849827109,1621849827139,30,2,114,5797.3087154193,-3019,183
1621849827359,1621849827399,40,1,68,2745.76247983294,-2540,358
1621849827549,1621849827589,40,4,181,9084.95659739101,-8061,78
1621849828049,1621849828089,40,3,156,9419.17736806854,-7396,252
1621849828398,1621849828428,30,2,98,6047.2876019712,-6092,177
1621849828608,1621849828628,20,0,53,3035.26404567006,-1005,355
1621849828958,1621849829018,60,15,493,20302.1471957866,-15150,245
1621849829638,1621849829708,70,13,869,17940.0361999838,-45026,354
1621849829718,1621849829728,10,-1,37,3275.75420309809,-1,-1
1621849829738,1621849829758,20,1,91,6340.65573933389,-2913,106
1621849829768,1621849829828,60,3,277,18657.9244257195,-19752,206
1621849829977,1621849830077,100,8,255,13086.8166001514,-12817,119
1621849830247,1621849830277,30,0,40,919.207099310018,-269,266
1621849830447,1621849830527,80,6,505,20819.2437697842,-22147,184
1621849830677,1621849830717,40,2,108,8098.36011537433,-5777,266
1621849830837,1621849830907,70,9,694,58541.5647025083,-49394,69
1621849831097,1621849831127,30,5,579,57429.7254471266,-28931,258
1621849831307,1621849831377,70,23,1177,86750.0539580946,-91655,227
1621849831467,1621849831497,30,3,159,245.29739204483,-2892,17
1621849831507,1621849831517,10,-1,45,1591.19489234222,-1,-1
1621849831537,1621849831586,49,1,614,50077.9861223279,-1281,251
1621849832206,1621849832256,50,5,402,10731.452227542,-33963,61
1621849832266,1621849832286,20,0,470,43501.2798924328,-1,21
1621849832296,1621849832316,20,1,484,46040.809006402,-43593,223
1621849832336,1621849832356,20,2,122,10931.0890952302,-1729,110
1621849832366,1621849832376,10,-1,30,256.682071017851,-1,-1
1621849832436,1621849832496,60,6,410,25659.1692359186,-27131,113
1621849832816,1621849832926,110,0,453,38318.72997493,-15069,45
1621849833565,1621849833615,50,6,249,16905.1733335856,-14077,19
1621849833735,1621849833795,60,12,418,18787.0580716447,-22625,17
1621849833805,1621849833855,50,1,161,12731.0529814569,-5037,341
1621849833955,1621849833975,20,0,37,2971.11769901319,-229,335
1621849834515,1621849834535,20,1,81,5927.57056321355,-767,301
1621849834805,1621849834875,70,4,178,13894.9009237145,-7420,118
1621849835074,1621849835104,30,2,102,7886.03645726804,-6947,291
1621849835334,1621849835364,30,1,71,5347.26539665308,-3496,83
