timestamp,x,y,pupil_left,pupil_right,validity_left,validity_right
1622112101752,-1,-1,5,5,5,5
1622112101761,546,218,4,4,0,0
1622112101771,546,214,4,4,0,0
1622112101781,539,215,4,4,0,0
1622112101791,526,212,4,4,0,0
1622112101801,510,207,4,4,0,0
1622112101811,495,206,4,4,0,0
1622112101821,490,207,3,4,0,0
1622112101831,-1,-1,5,5,5,5
1622112101841,-1,-1,5,5,5,5
1622112101851,611,406,5,3,0,0
1622112101861,678,439,3,5,0,0
1622112101871,884,646,5,5,0,0
1622112101881,-1,-1,5,5,5,5
1622112101891,-1,-1,5,5,5,5
1622112101901,-1,-1,5,5,5,5
1622112101911,742,308,3,5,0,0
1622112101921,984,385,3,5,0,0
1622112101931,1080,352,3,5,0,0
1622112101941,1170,319,3,4,0,0
1622112101951,-1,-1,5,5,5,5
1622112101961,-1,-1,5,5,5,5
1622112101971,1295,189,4,3,0,0
1622112101981,1301,174,4,3,0,0
1622112101991,1400,62,4,3,0,0
1622112102001,1314,169,4,3,0,0
1622112102011,1298,168,3,3,0,0
1622112102021,1350,175,4,3,0,0
1622112102031,1218,166,4,3,0,0
1622112102041,1186,151,4,3,0,0
1622112102051,1173,152,4,3,0,0
1622112102061,1146,159,4,3,0,0
1622112102071,1119,164,3,3,0,0
1622112102081,-1,-1,5,5,5,5
1622112102091,-1,-1,5,5,5,5
1622112102101,-1,-1,5,5,5,5
1622112102111,-1,-1,5,5,5,5
1622112102121,1073,163,4,3,0,0
1622112102131,1077,168,3,3,0,0
1622112102141,1069,172,4,3,0,0
1622112102151,1062,174,3,3,0,0
1622112102161,1059,162,4,3,0,0
1622112102171,1077,129,4,3,0,0
1622112102181,1090,103,4,4,0,0
1622112102191,1096,86,4,3,0,0
1622112102201,1099,87,4,4,0,0
1622112102211,1091,89,4,4,0,0
1622112102221,1084,87,4,4,0,0
1622112102231,-1,-1,5,5,5,5
1622112102241,-1,-1,5,5,5,5
1622112102251,1074,104,4,3,0,0
1622112102261,1067,85,4,4,0,0
1622112102271,1066,82,4,4,0,0
1622112102281,1063,81,4,4,0,0
1622112102291,1061,80,4,4,0,0
1622112102301,1060,81,4,4,0,0
1622112102311,1061,80,4,4,0,0
1622112102321,1061,80,4,4,0,0
1622112102331,1059,82,4,4,0,0
1622112102341,-1,-1,5,5,5,5
1622112102351,-1,-1,5,5,5,5
1622112102361,-1,-1,5,5,5,5
1622112102371,-1,-1,5,5,5,5
1622112102381,1058,78,4,4,0,0
1622112102391,1058,77,4,4,0,0
1622112102401,1058,75,4,4,0,0
1622112102411,1058,73,4,4,0,0
1622112102421,1059,71,4,4,0,0
1622112102431,1059,69,4,4,0,0
1622112102441,1061,67,4,4,0,0
1622112102451,1061,66,4,4,0,0
1622112102461,1060,64,4,4,0,0
1622112102471,1064,62,4,4,0,0
1622112102481,1068,61,4,4,0,0
1622112102491,1069,61,4,4,0,0
1622112102501,1069,60,4,4,0,0
1622112102511,1072,59,4,4,0,0
1622112102521,1074,56,4,4,0,0
1622112102531,-1,-1,5,5,5,5
1622112102541,-1,-1,5,5,5,5
1622112102551,1067,67,4,4,0,0
1622112102561,1076,59,4,4,0,0
1622112102571,-1,-1,5,5,5,5
1622112102581,-1,-1,5,5,5,5
1622112102591,1070,68,4,4,0,0
1622112102601,1079,64,4,4,0,0
1622112102611,1090,63,4,4,0,0
1622112102621,1128,46,4,4,0,0
1622112102631,1139,41,4,4,0,0
1622112102641,1154,39,4,4,0,0
1622112102651,-1,-1,5,5,5,5
1622112102661,-1,-1,5,5,5,5
1622112102671,1159,47,4,4,0,0
1622112102681,-1,-1,5,5,5,5
1622112102691,-1,-1,5,5,5,5
1622112102701,1160,25,4,4,0,0
1622112102711,1163,32,4,4,0,0
1622112102721,1168,34,4,4,0,0
1622112102731,1172,38,4,4,0,0
1622112102741,1175,43,4,4,0,0
1622112102751,1179,46,4,4,0,0
1622112102761,1183,50,4,4,0,0
1622112102771,1187,54,4,4,0,0
1622112102781,-1,-1,5,5,5,5
1622112102791,-1,-1,5,5,5,5
1622112102801,1186,32,4,4,0,0
1622112102811,1189,43,4,4,0,0
1622112102821,-1,-1,5,5,5,5
1622112102831,-1,-1,5,5,5,5
1622112102841,1200,44,4,4,0,0
1622112102851,1193,39,4,4,0,0
1622112102861,1183,31,4,4,0,0
1622112102871,1183,26,4,4,0,0
1622112102881,1183,22,4,4,0,0
1622112102891,1187,15,4,4,0,0
1622112102901,1192,6,4,4,0,0
1622112102911,-1,-1,5,5,5,5
1622112102921,-1,-1,5,5,5,5
1622112102931,-1,-1,5,5,5,5
1622112102941,-1,-1,5,5,5,5
1622112102951,1196,6,4,4,0,0
1622112102961,1196,9,4,4,0,0
1622112102971,1197,10,4,4,0,0
1622112102981,1201,8,4,4,0,0
1622112102991,1204,8,4,4,0,0
1622112103001,1206,7,4,4,0,0
1622112103011,1209,9,4,4,0,0
1622112103021,1210,18,4,4,0,0
1622112103031,-1,-1,4,4,5,5
1622112103041,-1,-1,4,4,5,5
1622112103051,-1,-1,4,4,5,5
1622112103061,-1,-1,5,5,5,5
1622112103071,-1,-1,5,5,5,5
1622112103081,-1,-1,5,5,5,5
1622112103091,-1,-1,5,5,5,5
1622112103101,-1,-1,5,5,5,5
1622112103111,-1,-1,5,5,5,5
1622112103121,1236,21,4,4,0,0
1622112103131,-1,-1,4,4,5,5
1622112103141,1253,6,4,4,0,0
1622112103151,1261,12,4,4,0,0
1622112103161,1265,23,4,4,0,0
1622112103171,1270,11,4,4,0,0
1622112103181,-1,-1,4,4,5,5
1622112103191,1259,12,4,4,0,0
1622112103201,1205,68,4,4,0,0
1622112103211,1100,198,4,4,0,0
1622112103221,1049,270,4,4,0,0
1622112103231,-1,-1,5,5,5,5
1622112103241,-1,-1,5,5,5,5
1622112103251,820,632,4,4,0,0
1622112103261,932,431,4,4,0,0
1622112103271,911,449,4,4,0,0
1622112103280,904,449,4,4,0,0
1622112103290,902,448,4,4,0,0
1622112103301,900,450,4,4,0,0
1622112103311,872,428,4,4,0,0
1622112103320,820,391,4,4,0,0
1622112103330,-1,-1,5,5,5,5
1622112103340,-1,-1,5,5,5,5
1622112103350,-1,-1,5,5,5,5
1622112103360,-1,-1,5,5,5,5
1622112103370,-1,-1,5,5,5,5
1622112103380,-1,-1,5,5,5,5
1622112103390,856,384,4,4,0,0
1622112103400,-1,-1,5,5,5,5
1622112103410,-1,-1,5,5,5,5
1622112103420,-1,-1,5,5,5,5
1622112103430,-1,-1,5,5,5,5
1622112103440,956,446,4,4,0,0
1622112103450,938,439,4,4,0,0
1622112103460,952,441,4,4,0,0
1622112103470,952,439,4,4,0,0
1622112103480,956,441,4,4,0,0
1622112103490,959,439,4,4,0,0
1622112103500,960,440,4,4,0,0
1622112103510,961,439,4,4,0,0
1622112103520,963,436,4,4,0,0
1622112103530,-1,-1,5,5,5,5
1622112103540,-1,-1,5,5,5,5
1622112103550,965,440,4,4,0,0
1622112103560,969,432,4,4,0,0
1622112103570,971,429,4,4,0,0
1622112103580,972,427,4,4,0,0
1622112103590,975,425,4,4,0,0
1622112103600,976,425,4,4,0,0
1622112103610,976,424,4,4,0,0
1622112103620,977,422,4,4,0,0
1622112103630,-1,-1,5,5,5,5
1622112103640,-1,-1,5,5,5,5
1622112103650,984,398,4,4,0,0
1622112103660,999,342,4,4,0,0
1622112103670,1013,291,4,4,0,0
1622112103680,-1,-1,5,5,5,5
1622112103690,-1,-1,5,5,5,5
1622112103700,-1,-1,5,5,5,5
1622112103710,-1,-1,5,5,5,5
1622112103720,1013,302,4,4,0,0
1622112103730,1009,303,4,4,0,0
1622112103740,1008,304,4,4,0,0
1622112103750,1009,305,4,4,0,0
1622112103760,1009,305,4,4,0,0
1622112103770,1009,304,4,4,0,0
1622112103780,1010,301,4,4,0,0
1622112103790,1012,297,4,4,0,0
1622112103800,-1,-1,5,5,5,5
1622112103810,-1,-1,5,5,5,5
1622112103820,-1,-1,5,5,5,5
1622112103830,-1,-1,5,5,5,5
1622112103840,1015,294,4,4,0,0
1622112103850,1014,296,4,4,0,0
1622112103860,1014,296,4,4,0,0
1622112103870,1017,295,4,4,0,0
1622112103880,1019,295,4,4,0,0
1622112103890,1021,294,4,4,0,0
1622112103900,1023,293,4,4,0,0
1622112103910,1026,294,4,4,0,0
1622112103920,1026,296,4,4,0,0
1622112103930,1032,295,4,4,0,0
1622112103940,1040,292,4,4,0,0
1622112103950,-1,-1,5,5,5,5
1622112103960,-1,-1,5,5,5,5
1622112103970,-1,-1,5,5,5,5
1622112103980,-1,-1,5,5,5,5
1622112103990,-1,-1,5,5,5,5
1622112104000,-1,-1,5,5,5,5
1622112104010,-1,-1,5,5,5,5
1622112104020,-1,-1,5,5,5,5
1622112104030,-1,-1,5,5,5,5
1622112104040,889,598,4,4,0,0
1622112104050,878,622,3,4,0,0
1622112104060,855,600,4,4,0,0
1622112104070,839,543,4,4,0,0
1622112104080,-1,-1,5,5,5,5
1622112104090,-1,-1,5,5,5,5
1622112104100,866,428,4,4,0,0
1622112104110,-1,-1,5,5,5,5
1622112104120,-1,-1,5,5,5,5
1622112104130,-1,-1,5,5,5,5
1622112104140,-1,-1,5,5,5,5
1622112104150,-1,-1,5,5,5,5
1622112104160,-1,-1,5,5,5,5
1622112104170,873,425,4,4,0,0
1622112104180,879,412,4,4,0,0
1622112104190,883,403,4,4,0,0
1622112104200,886,406,4,4,0,0
1622112104210,892,413,4,4,0,0
1622112104220,892,407,4,4,0,0
1622112104230,899,403,4,4,0,0
1622112104240,905,400,4,4,0,0
1622112104250,-1,-1,5,5,5,5
1622112104260,-1,-1,5,5,5,5
1622112104270,917,399,4,4,0,0
1622112104280,922,397,4,4,0,0
1622112104290,929,399,4,4,0,0
1622112104300,937,395,4,4,0,0
1622112104310,942,392,4,4,0,0
1622112104320,946,388,4,4,0,0
1622112104330,947,385,4,4,0,0
1622112104340,951,393,4,4,0,0
1622112104350,955,417,4,4,0,0
1622112104360,959,415,4,4,0,0
1622112104370,-1,-1,5,5,5,5
1622112104380,-1,-1,5,5,5,5
1622112104390,-1,-1,5,5,5,5
1622112104400,-1,-1,5,5,5,5
1622112104410,-1,-1,5,5,5,5
1622112104420,-1,-1,5,5,5,5
1622112104430,-1,-1,5,5,5,5
1622112104440,-1,-1,5,5,5,5
1622112104450,807,425,4,4,0,0
1622112104460,713,466,4,4,0,0
1622112104470,655,486,4,4,0,0
1622112104480,654,490,4,4,0,0
1622112104490,653,490,4,4,0,0
1622112104500,655,488,4,4,0,0
1622112104510,656,488,4,4,0,0
1622112104520,656,488,4,4,0,0
1622112104530,660,488,4,4,0,0
1622112104540,668,480,4,4,0,0
1622112104550,673,475,4,4,0,0
1622112104560,673,475,4,4,0,0
1622112104570,673,474,4,4,0,0
1622112104580,676,472,4,4,0,0
1622112104590,679,472,4,4,0,0
1622112104600,683,471,4,4,0,0
1622112104610,689,469,4,4,0,0
1622112104620,703,462,4,4,0,0
1622112104630,-1,-1,5,5,5,5
1622112104640,-1,-1,5,5,5,5
1622112104650,-1,-1,5,5,5,5
1622112104660,-1,-1,5,5,5,5
1622112104670,-1,-1,5,5,5,5
1622112104680,-1,-1,5,5,5,5
1622112104690,704,452,4,4,0,0
1622112104700,702,457,4,4,0,0
1622112104710,749,465,4,4,0,0
1622112104720,-1,-1,5,5,5,5
1622112104730,-1,-1,5,5,5,5
1622112104740,1142,534,4,3,0,0
1622112104750,960,575,3,3,0,0
1622112104760,995,629,3,5,0,0
1622112104770,-1,-1,5,5,5,5
1622112104780,-1,-1,5,5,5,5
1622112104790,-1,-1,5,5,5,5
1622112104800,-1,-1,5,5,5,5
1622112104810,-1,-1,5,5,5,5
1622112104820,-1,-1,5,5,5,5
1622112104830,1239,683,3,5,0,0
1622112104840,1107,435,3,5,0,0
1622112104850,1097,352,4,5,0,0
1622112104860,1142,320,4,4,0,0
1622112104870,1272,331,4,4,0,0
1622112104879,1243,302,4,4,0,0
1622112104889,1129,261,4,5,0,0
1622112104900,-1,-1,4,4,5,5
1622112104910,1185,191,4,4,0,0
1622112104919,1177,175,4,4,0,0
1622112104929,-1,-1,5,5,5,5
1622112104939,-1,-1,5,5,5,5
1622112104949,1170,162,4,4,0,0
1622112104959,1162,162,4,4,0,0
1622112104969,1149,156,4,4,0,0
1622112104979,1150,143,4,4,0,0
1622112104989,1155,140,4,4,0,0
1622112104999,1156,134,4,4,0,0
1622112105009,1155,123,4,4,0,0
1622112105019,1159,121,4,4,0,0
1622112105029,1151,131,4,4,0,0
1622112105039,1144,129,4,4,0,0
1622112105049,-1,-1,5,5,5,5
1622112105059,-1,-1,5,5,5,5
1622112105069,-1,-1,5,5,5,5
1622112105079,-1,-1,5,5,5,5
1622112105089,1139,127,4,4,0,0
1622112105099,1125,123,4,4,0,0
1622112105109,1125,123,4,4,0,0
1622112105119,1122,130,4,4,0,0
1622112105129,1120,133,4,4,0,0
1622112105139,1120,138,4,4,0,0
1622112105149,1118,140,4,4,0,0
1622112105159,1116,140,4,4,0,0
1622112105169,1115,141,4,4,0,0
1622112105179,1115,143,4,4,0,0
1622112105189,1112,148,4,4,0,0
1622112105199,1109,151,4,4,0,0
1622112105209,-1,-1,5,5,5,5
1622112105219,-1,-1,5,5,5,5
1622112105229,-1,-1,5,5,5,5
1622112105239,-1,-1,5,5,5,5
1622112105249,1112,148,4,4,0,0
1622112105259,1109,155,4,4,0,0
1622112105269,1110,152,4,4,0,0
