timestamp,x,y,pupil_left,pupil_right,validity_left,validity_right
1621849821178,-1,-1,5,5,5,5
1621849821187,780,363,3,3,0,0
1621849821197,776,368,3,3,0,0
1621849821207,770,418,3,3,0,0
1621849821217,770,476,5,3,0,0
1621849821227,-1,-1,5,5,5,5
1621849821237,-1,-1,5,5,5,5
1621849821247,-1,-1,5,5,5,5
1621849821257,-1,-1,5,5,5,5
1621849821267,-1,-1,5,5,5,5
1621849821277,-1,-1,5,5,5,5
1621849821287,469,490,5,3,0,0
1621849821297,337,482,5,3,0,0
1621849821307,214,457,5,3,0,0
1621849821317,165,462,5,3,0,0
1621849821327,151,480,5,3,0,0
1621849821337,177,491,5,3,0,0
1621849821347,261,544,3,3,0,0
1621849821357,174,476,5,3,0,0
1621849821367,282,476,3,4,0,0
1621849821377,331,503,3,3,0,0
1621849821387,393,530,3,3,0,0
1621849821397,425,529,3,3,0,0
1621849821407,454,536,3,3,0,0
1621849821417,480,533,2,3,0,0
1621849821427,521,540,3,3,0,0
1621849821437,514,506,5,3,0,0
1621849821447,-1,-1,3,3,5,5
1621849821457,500,480,3,3,0,0
1621849821467,512,445,3,3,0,0
1621849821477,520,440,3,3,0,0
1621849821487,533,435,3,3,0,0
1621849821497,541,433,3,3,0,0
1621849821507,550,433,3,3,0,0
1621849821517,567,437,3,3,0,0
1621849821527,582,435,3,3,0,0
1621849821537,588,434,3,3,0,0
1621849821547,596,436,3,3,0,0
1621849821557,648,462,3,3,0,0
1621849821567,712,500,3,3,0,0
1621849821577,756,533,3,3,0,0
1621849821587,775,544,3,3,0,0
1621849821597,788,549,3,3,0,0
1621849821607,797,554,3,3,0,0
1621849821617,806,556,3,3,0,0
1621849821627,813,554,3,3,0,0
1621849821637,818,553,3,3,0,0
1621849821647,826,553,3,3,0,0
1621849821657,832,551,3,3,0,0
1621849821667,837,547,3,3,0,0
1621849821677,841,544,3,3,0,0
1621849821687,838,586,3,3,0,0
1621849821697,851,676,3,3,0,0
1621849821707,854,594,3,3,0,0
1621849821717,864,590,3,3,0,0
1621849821727,864,583,3,3,0,0
1621849821737,834,542,2,3,0,0
1621849821747,774,474,3,3,0,0
1621849821757,718,405,3,3,0,0
1621849821767,694,348,3,3,0,0
1621849821777,688,316,3,3,0,0
1621849821787,688,303,3,3,0,0
1621849821797,693,303,3,3,0,0
1621849821807,700,303,3,3,0,0
1621849821817,709,305,3,3,0,0
1621849821827,722,312,2,3,0,0
1621849821837,729,315,2,3,0,0
1621849821847,736,317,2,3,0,0
1621849821857,743,319,2,3,0,0
1621849821867,746,321,2,3,0,0
1621849821877,753,322,2,3,0,0
1621849821887,759,323,2,3,0,0
1621849821897,762,325,2,3,0,0
1621849821907,767,328,2,3,0,0
1621849821917,770,331,2,3,0,0
1621849821927,774,331,2,3,0,0
1621849821937,778,327,2,3,0,0
1621849821947,784,314,2,3,0,0
1621849821957,791,306,2,3,0,0
1621849821967,797,299,2,3,0,0
1621849821977,801,295,2,3,0,0
1621849821987,806,293,2,3,0,0
1621849821997,811,292,2,3,0,0
1621849822007,815,293,2,3,0,0
1621849822017,820,293,2,3,0,0
1621849822027,823,294,2,3,0,0
1621849822037,827,295,2,3,0,0
1621849822047,832,296,2,3,0,0
1621849822057,838,299,2,3,0,0
1621849822067,842,298,2,3,0,0
1621849822077,847,295,2,3,0,0
1621849822087,852,294,2,3,0,0
1621849822097,853,313,2,3,0,0
1621849822107,863,313,2,3,0,0
1621849822117,874,279,2,3,0,0
1621849822127,859,274,2,3,0,0
1621849822137,820,276,2,2,0,0
1621849822147,726,300,2,2,0,0
1621849822157,585,319,2,2,0,0
1621849822167,626,298,2,2,0,0
1621849822177,736,322,2,3,0,0
1621849822187,686,416,2,3,0,0
1621849822197,626,392,2,2,0,0
1621849822207,512,483,2,3,0,0
1621849822217,654,299,2,2,0,0
1621849822227,677,269,2,2,0,0
1621849822237,685,258,2,2,0,0
1621849822247,694,252,2,3,0,0
1621849822257,700,255,2,2,0,0
1621849822267,705,260,2,2,0,0
1621849822277,710,262,2,2,0,0
1621849822287,716,265,2,2,0,0
1621849822297,724,265,2,2,0,0
1621849822307,732,265,2,2,0,0
1621849822317,733,267,2,2,0,0
1621849822327,749,270,2,2,0,0
1621849822337,771,272,5,2,0,0
1621849822347,757,268,2,2,0,0
1621849822357,742,269,2,2,0,0
1621849822367,761,272,2,2,0,0
1621849822377,785,270,5,2,0,0
1621849822387,774,265,2,2,0,0
1621849822397,764,265,2,2,0,0
1621849822407,770,271,2,2,0,0
1621849822417,755,286,2,2,0,0
1621849822427,698,337,2,2,0,0
1621849822437,642,381,2,2,0,0
1621849822447,612,402,2,2,0,0
1621849822457,599,413,2,2,0,0
1621849822467,596,424,2,3,0,0
1621849822477,601,430,2,3,0,0
1621849822487,582,438,2,3,0,0
1621849822497,617,434,2,3,0,0
1621849822507,619,419,2,3,0,0
1621849822517,618,410,2,3,0,0
1621849822527,625,408,2,3,0,0
1621849822537,635,407,2,3,0,0
1621849822547,641,402,2,2,0,0
1621849822557,646,393,2,2,0,0
1621849822567,654,392,2,2,0,0
1621849822577,661,393,2,2,0,0
1621849822587,668,389,2,2,0,0
1621849822597,678,385,2,2,0,0
1621849822607,684,382,2,2,0,0
1621849822617,691,382,2,2,0,0
1621849822627,699,381,2,2,0,0
1621849822637,703,379,2,2,0,0
1621849822647,706,376,2,2,0,0
1621849822657,710,376,2,2,0,0
1621849822667,714,375,2,2,0,0
1621849822677,719,375,2,2,0,0
1621849822687,728,376,2,2,0,0
1621849822697,737,376,2,2,0,0
1621849822707,743,376,2,2,0,0
1621849822717,749,376,2,2,0,0
1621849822727,756,375,2,2,0,0
1621849822737,764,375,2,2,0,0
1621849822747,773,375,2,2,0,0
1621849822757,783,375,2,2,0,0
1621849822767,783,363,2,2,0,0
1621849822777,773,322,2,2,0,0
1621849822787,766,263,2,2,0,0
1621849822797,765,240,2,2,0,0
1621849822807,763,229,2,2,0,0
1621849822817,772,227,2,2,0,0
1621849822827,762,269,2,2,0,0
1621849822837,877,325,2,2,0,0
1621849822847,878,573,2,2,0,0
1621849822857,797,289,2,2,0,0
1621849822867,802,238,2,2,0,0
1621849822877,796,229,2,2,0,0
1621849822887,808,234,2,2,0,0
1621849822897,817,237,5,2,0,0
1621849822907,818,236,2,2,0,0
1621849822917,820,237,5,2,0,0
1621849822927,823,239,2,2,0,0
1621849822937,833,246,5,2,0,0
1621849822946,824,243,2,2,0,0
1621849822956,812,242,2,2,0,0
1621849822966,819,252,2,2,0,0
1621849822976,830,252,2,2,0,0
1621849822986,855,217,2,2,0,0
1621849822996,911,148,2,2,0,0
1621849823006,970,106,5,2,0,0
1621849823016,971,43,2,2,0,0
1621849823026,977,8,2,3,0,0
1621849823036,985,8,2,2,0,0
1621849823046,984,2,2,3,0,0
