timestamp,x,y,pupil_left,pupil_right,validity_left,validity_right
1621588449221,-1,-1,5,5,5,5
1621588449230,929,313,2,2,0,0
1621588449240,929,313,5,2,0,0
1621588449250,929,314,2,2,0,0
1621588449260,929,314,5,2,0,0
1621588449270,929,316,2,2,0,0
1621588449280,928,319,5,2,0,0
1621588449290,929,319,2,2,0,0
1621588449300,930,317,5,2,0,0
1621588449310,929,317,2,2,0,0
1621588449320,927,318,5,2,0,0
1621588449330,929,316,2,2,0,0
1621588449340,930,314,5,2,0,0
1621588449350,-1,-1,5,5,5,5
1621588449360,-1,-1,5,5,5,5
1621588449370,-1,-1,5,5,5,5
1621588449380,-1,-1,5,5,5,5
1621588449390,929,315,2,2,0,0
1621588449400,928,315,5,2,0,0
1621588449410,927,315,2,2,0,0
1621588449420,927,315,5,2,0,0
1621588449430,926,314,2,2,0,0
1621588449440,924,311,2,2,0,0
1621588449450,924,322,2,2,0,0
1621588449460,922,354,2,2,0,0
1621588449470,-1,-1,5,5,5,5
1621588449480,-1,-1,5,5,5,5
1621588449490,-1,-1,5,5,5,5
1621588449500,-1,-1,5,5,5,5
1621588449510,-1,-1,5,5,5,5
1621588449520,-1,-1,5,5,5,5
1621588449530,-1,-1,5,5,5,5
1621588449540,-1,-1,5,5,5,5
1621588449550,-1,-1,5,5,5,5
1621588449560,957,432,2,2,0,0
1621588449570,-1,-1,5,5,5,5
1621588449580,1043,398,2,2,0,0
1621588449590,1003,379,2,5,0,0
1621588449600,-1,-1,5,5,5,5
1621588449610,-1,-1,5,5,5,5
1621588449620,949,345,2,2,0,0
1621588449630,934,340,2,2,0,0
1621588449640,925,338,2,2,0,0
1621588449650,920,337,2,2,0,0
1621588449660,916,337,2,2,0,0
1621588449670,915,336,2,2,0,0
1621588449680,914,335,2,2,0,0
1621588449690,913,335,2,2,0,0
1621588449700,914,334,2,2,0,0
1621588449710,914,333,2,2,0,0
1621588449720,914,333,2,2,0,0
1621588449730,913,331,2,2,0,0
1621588449740,912,329,2,2,0,0
1621588449750,910,325,2,2,0,0
1621588449760,909,318,2,2,0,0
1621588449770,-1,-1,5,5,5,5
1621588449780,-1,-1,5,5,5,5
1621588449790,911,322,2,2,0,0
1621588449800,910,317,2,2,0,0
1621588449810,911,315,2,2,0,0
1621588449820,911,315,2,2,0,0
1621588449830,912,319,2,2,0,0
1621588449840,917,339,2,2,0,0
1621588449850,917,335,2,2,0,0
1621588449860,914,323,2,2,0,0
1621588449870,913,319,2,2,0,0
1621588449880,912,316,2,2,0,0
1621588449890,912,312,2,2,0,0
1621588449900,910,308,2,2,0,0
1621588449910,911,309,2,2,0,0
1621588449920,918,313,2,2,0,0
1621588449930,1000,361,2,2,0,0
1621588449940,1044,403,5,2,0,0
1621588449950,955,338,2,2,0,0
1621588449960,943,327,5,2,0,0
1621588449970,934,323,2,2,0,0
1621588449980,928,322,5,2,0,0
1621588449990,925,322,2,2,0,0
1621588450000,924,321,5,2,0,0
1621588450010,923,320,2,2,0,0
1621588450020,922,320,5,2,0,0
1621588450030,923,319,2,2,0,0
1621588450040,924,316,5,2,0,0
1621588450050,924,319,2,2,0,0
1621588450060,923,322,5,2,0,0
1621588450070,-1,-1,5,5,5,5
1621588450080,-1,-1,5,5,5,5
1621588450090,924,322,2,2,0,0
1621588450100,-1,-1,5,5,5,5
1621588450110,-1,-1,5,5,5,5
1621588450120,926,320,5,2,0,0
1621588450130,925,322,2,2,0,0
1621588450140,-1,-1,5,5,5,5
1621588450150,-1,-1,5,5,5,5
1621588450160,-1,-1,5,5,5,5
1621588450170,-1,-1,5,5,5,5
1621588450180,-1,-1,5,5,5,5
1621588450190,-1,-1,5,5,5,5
1621588450200,-1,-1,5,5,5,5
1621588450210,-1,-1,5,5,5,5
1621588450220,579,535,5,2,0,0
1621588450230,376,571,5,2,0,0
1621588450240,215,631,5,2,0,0
1621588450250,-1,-1,5,5,5,5
1621588450260,165,699,5,2,0,0
1621588450270,-1,-1,5,5,5,5
1621588450280,168,724,5,2,0,0
1621588450290,117,687,5,2,0,0
1621588450300,-1,-1,5,5,5,5
1621588450310,387,691,5,2,0,0
1621588450320,-1,-1,5,5,5,5
1621588450330,-1,-1,5,5,5,5
1621588450340,-1,-1,5,5,5,5
1621588450350,-1,-1,5,5,5,5
1621588450360,404,669,5,2,0,0
1621588450370,679,613,2,2,0,0
1621588450380,-1,-1,5,5,5,5
1621588450390,729,715,2,2,0,0
1621588450400,628,707,2,5,0,0
1621588450410,670,690,2,2,0,0
1621588450420,689,667,2,2,0,0
1621588450430,609,668,2,2,0,0
1621588450440,519,668,2,2,0,0
1621588450450,-1,-1,5,5,5,5
1621588450460,-1,-1,5,5,5,5
1621588450470,546,627,2,2,0,0
1621588450480,967,513,2,5,0,0
1621588450490,-1,-1,5,5,5,5
1621588450500,-1,-1,5,5,5,5
1621588450510,673,499,2,2,0,0
1621588450520,658,577,2,2,0,0
1621588450530,641,630,2,2,0,0
1621588450540,660,627,2,2,0,0
1621588450550,687,625,2,2,0,0
1621588450560,713,616,2,2,0,0
1621588450570,736,615,2,2,0,0
1621588450580,763,612,2,2,0,0
1621588450590,787,606,2,2,0,0
1621588450600,805,603,2,2,0,0
1621588450610,821,602,2,2,0,0
1621588450620,837,598,2,2,0,0
1621588450630,852,594,2,2,0,0
1621588450640,866,589,2,2,0,0
1621588450650,880,585,2,2,0,0
1621588450660,895,583,2,2,0,0
1621588450670,906,579,2,2,0,0
1621588450680,913,579,2,2,0,0
1621588450690,920,577,2,2,0,0
1621588450700,924,572,2,2,0,0
1621588450710,938,566,2,2,0,0
1621588450720,953,559,2,2,0,0
1621588450730,-1,-1,5,5,5,5
1621588450740,-1,-1,5,5,5,5
1621588450750,-1,-1,5,5,5,5
1621588450760,-1,-1,5,5,5,5
1621588450770,978,559,2,2,0,0
1621588450780,980,561,2,2,0,0
1621588450789,986,560,2,2,0,0
1621588450799,990,560,2,2,0,0
1621588450810,995,559,2,2,0,0
1621588450820,999,558,2,2,0,0
1621588450829,1003,558,2,2,0,0
1621588450839,1006,558,2,2,0,0
1621588450849,1009,558,2,2,0,0
1621588450859,1012,559,2,2,0,0
1621588450869,1014,559,2,2,0,0
1621588450879,1016,557,2,2,0,0
1621588450889,1017,557,2,2,0,0
1621588450899,1018,558,2,2,0,0
1621588450909,1020,555,2,2,0,0
1621588450919,1025,550,2,2,0,0
1621588450929,1025,551,2,2,0,0
1621588450939,1023,555,2,2,0,0
1621588450949,1025,553,2,3,0,0
1621588450959,1029,549,2,3,0,0
1621588450969,1029,548,3,3,0,0
1621588450979,1030,547,2,3,0,0
1621588450989,1030,547,3,3,0,0
1621588450999,1034,551,2,3,0,0
1621588451009,1054,573,3,3,0,0
1621588451019,1072,592,2,3,0,0
1621588451029,1074,596,3,3,0,0
1621588451039,1075,596,3,3,0,0
1621588451049,1074,596,3,3,0,0
1621588451059,1073,596,3,3,0,0
1621588451069,1072,595,3,3,0,0
1621588451079,1071,595,3,3,0,0
1621588451089,1070,595,3,3,0,0
1621588451099,1069,595,3,3,0,0
1621588451109,1068,595,3,3,0,0
1621588451119,1066,594,3,3,0,0
1621588451129,1064,595,3,3,0,0
1621588451139,1061,596,3,3,0,0
1621588451149,1058,598,3,3,0,0
1621588451159,1054,600,3,2,0,0
1621588451169,-1,-1,5,5,5,5
1621588451179,-1,-1,5,5,5,5
1621588451189,1049,606,3,2,0,0
1621588451199,1049,608,2,2,0,0
1621588451209,1048,612,3,2,0,0
1621588451219,1045,612,2,2,0,0
1621588451229,1034,612,5,2,0,0
1621588451239,1026,642,2,2,0,0
1621588451249,1021,647,5,2,0,0
1621588451259,1009,642,2,2,0,0
1621588451269,1018,641,2,2,0,0
1621588451279,1043,635,2,2,0,0
1621588451289,1040,636,2,2,0,0
1621588451299,1018,548,2,2,0,0
1621588451309,1004,556,2,2,0,0
1621588451319,994,560,2,2,0,0
1621588451329,991,557,2,2,0,0
1621588451339,986,556,2,2,0,0
1621588451349,982,554,2,2,0,0
1621588451359,1012,629,2,2,0,0
1621588451369,1007,630,2,2,0,0
1621588451379,1003,632,2,2,0,0
1621588451389,1001,632,2,2,0,0
1621588451399,999,631,2,2,0,0
1621588451409,996,631,2,2,0,0
1621588451419,-1,-1,5,5,5,5
1621588451429,-1,-1,5,5,5,5
1621588451439,999,628,2,2,0,0
1621588451449,1025,604,2,2,0,0
1621588451459,-1,-1,2,2,5,5
1621588451469,958,498,2,2,0,0
1621588451479,1037,515,2,2,0,0
1621588451489,1066,525,2,2,0,0
1621588451499,1088,535,2,2,0,0
1621588451509,1085,551,2,2,0,0
1621588451519,1047,550,2,2,0,0
1621588451529,1052,546,2,2,0,0
1621588451539,1054,547,3,5,0,0
1621588451549,-1,-1,5,5,5,5
1621588451559,-1,-1,5,5,5,5
1621588451569,-1,-1,5,5,5,5
1621588451579,-1,-1,5,5,5,5
1621588451589,1061,546,3,2,0,0
1621588451599,1053,534,3,5,0,0
1621588451609,1029,558,3,2,0,0
1621588451619,1042,655,2,2,0,0
1621588451629,1188,629,3,2,0,0
1621588451639,1236,640,3,2,0,0
1621588451649,1168,598,3,2,0,0
1621588451659,1147,582,3,5,0,0
1621588451669,1150,580,3,3,0,0
1621588451679,1144,579,3,5,0,0
1621588451689,1124,593,3,3,0,0
1621588451699,1109,598,3,5,0,0
1621588451709,1103,582,3,3,0,0
1621588451719,1090,584,3,5,0,0
1621588451729,1080,594,3,3,0,0
1621588451739,1059,529,3,2,0,0
1621588451749,1063,516,3,2,0,0
1621588451759,1056,541,3,2,0,0
1621588451769,1062,530,3,3,0,0
1621588451779,1068,520,3,2,0,0
1621588451789,-1,-1,5,5,5,5
1621588451799,-1,-1,5,5,5,5
1621588451809,1094,524,3,2,0,0
1621588451819,-1,-1,5,5,5,5
1621588451829,-1,-1,5,5,5,5
1621588451839,-1,-1,5,5,5,5
1621588451849,-1,-1,5,5,5,5
1621588451859,1095,491,3,2,0,0
1621588451869,1076,503,3,2,0,0
1621588451879,1060,497,3,3,0,0
1621588451889,1033,510,3,3,0,0
1621588451899,1000,527,3,3,0,0
1621588451909,967,528,3,3,0,0
1621588451919,958,536,3,3,0,0
1621588451929,952,546,5,3,0,0
1621588451939,-1,-1,5,5,5,5
1621588451949,-1,-1,5,5,5,5
