timestamp,x,y,pupil_left,pupil_right,validity_left,validity_right
1622106928007,-1,-1,5,5,5,5
1622106928016,970,348,3,3,0,0
1622106928026,970,347,3,3,0,0
1622106928036,971,346,3,3,0,0
1622106928046,-1,-1,5,5,5,5
1622106928056,-1,-1,5,5,5,5
1622106928066,967,347,3,3,0,0
1622106928076,968,345,3,3,0,0
1622106928086,967,344,3,3,0,0
1622106928096,968,343,3,3,0,0
1622106928106,970,342,3,3,0,0
1622106928116,970,343,3,3,0,0
1622106928126,971,344,3,3,0,0
1622106928136,972,345,3,3,0,0
1622106928146,972,345,3,3,0,0
1622106928156,972,344,3,3,0,0
1622106928166,972,343,3,3,0,0
1622106928176,973,343,3,3,0,0
1622106928186,974,341,3,3,0,0
1622106928196,975,342,3,3,0,0
1622106928206,974,342,3,3,0,0
1622106928216,973,341,3,3,0,0
1622106928226,972,341,3,3,0,0
1622106928236,972,341,3,3,0,0
1622106928246,972,341,3,3,0,0
1622106928256,972,341,3,3,0,0
1622106928266,972,341,3,3,0,0
1622106928276,972,340,3,3,0,0
1622106928286,-1,-1,5,5,5,5
1622106928296,-1,-1,5,5,5,5
1622106928306,971,341,3,3,0,0
1622106928316,971,340,3,3,0,0
1622106928326,971,340,3,3,0,0
1622106928336,971,340,3,3,0,0
1622106928346,971,340,3,3,0,0
1622106928356,971,341,3,3,0,0
1622106928366,970,342,3,3,0,0
1622106928376,970,342,3,3,0,0
1622106928386,970,342,3,3,0,0
1622106928396,970,343,3,3,0,0
1622106928406,971,343,3,3,0,0
1622106928416,971,343,3,3,0,0
1622106928426,970,344,3,3,0,0
1622106928436,971,344,3,3,0,0
1622106928446,971,344,3,3,0,0
1622106928456,970,343,3,3,0,0
1622106928466,970,341,3,3,0,0
1622106928476,970,341,3,3,0,0
1622106928486,970,341,3,3,0,0
1622106928496,970,341,3,3,0,0
1622106928506,970,340,3,3,0,0
1622106928516,970,341,3,3,0,0
1622106928526,971,341,3,3,0,0
1622106928536,972,342,3,3,0,0
1622106928546,972,343,3,3,0,0
1622106928556,973,345,3,3,0,0
1622106928566,974,346,3,3,0,0
1622106928576,974,348,3,3,0,0
1622106928586,973,356,3,3,0,0
1622106928596,976,384,3,3,0,0
1622106928606,979,407,3,3,0,0
1622106928616,983,411,3,3,0,0
1622106928626,985,415,3,3,0,0
1622106928636,986,418,3,3,0,0
1622106928646,986,419,3,3,0,0
1622106928656,987,420,3,3,0,0
1622106928666,988,420,3,3,0,0
1622106928676,987,421,3,3,0,0
1622106928686,988,421,3,3,0,0
1622106928696,988,421,3,3,0,0
1622106928706,989,422,3,3,0,0
1622106928716,989,423,3,3,0,0
1622106928726,989,423,3,3,0,0
1622106928736,990,422,3,3,0,0
1622106928746,-1,-1,5,5,5,5
1622106928756,-1,-1,5,5,5,5
1622106928766,-1,-1,5,5,5,5
1622106928776,-1,-1,5,5,5,5
1622106928786,990,421,3,3,0,0
1622106928796,989,414,3,3,0,0
1622106928806,986,402,3,3,0,0
1622106928816,-1,-1,5,5,5,5
1622106928826,-1,-1,5,5,5,5
1622106928836,984,368,3,3,0,0
1622106928846,982,356,3,3,0,0
1622106928856,979,346,3,3,0,0
1622106928866,978,344,3,3,0,0
1622106928876,977,341,3,3,0,0
1622106928886,977,340,3,3,0,0
1622106928896,976,339,3,3,0,0
1622106928906,976,338,3,3,0,0
1622106928916,976,337,3,3,0,0
1622106928926,976,336,3,3,0,0
1622106928936,976,334,3,3,0,0
1622106928946,-1,-1,5,5,5,5
1622106928956,-1,-1,5,5,5,5
1622106928966,973,330,3,3,0,0
1622106928976,975,329,3,3,0,0
1622106928986,975,328,3,3,0,0
1622106928996,-1,-1,5,5,5,5
1622106929006,-1,-1,5,5,5,5
1622106929016,977,328,3,3,0,0
1622106929026,979,331,3,3,0,0
1622106929036,981,331,3,3,0,0
1622106929046,982,332,3,3,0,0
1622106929056,982,334,3,3,0,0
1622106929066,982,336,3,3,0,0
1622106929076,983,337,3,3,0,0
1622106929086,984,338,3,3,0,0
1622106929096,985,340,3,3,0,0
1622106929106,985,342,3,3,0,0
1622106929116,984,342,3,3,0,0
1622106929126,984,343,3,3,0,0
1622106929136,983,344,3,3,0,0
1622106929146,983,344,3,3,0,0
1622106929156,983,344,3,3,0,0
1622106929166,984,343,3,3,0,0
1622106929176,984,344,3,3,0,0
1622106929186,983,345,3,3,0,0
1622106929196,982,344,3,3,0,0
1622106929206,982,344,3,3,0,0
1622106929216,982,345,3,3,0,0
1622106929226,982,345,3,3,0,0
1622106929236,982,344,3,3,0,0
1622106929246,982,342,3,3,0,0
1622106929256,981,341,3,3,0,0
1622106929266,981,340,3,3,0,0
1622106929276,981,339,3,3,0,0
1622106929286,-1,-1,5,5,5,5
1622106929296,-1,-1,5,5,5,5
1622106929306,982,338,3,3,0,0
1622106929316,983,338,3,3,0,0
1622106929326,983,339,3,3,0,0
1622106929336,983,337,3,3,0,0
1622106929346,983,336,3,3,0,0
1622106929356,983,336,3,3,0,0
1622106929366,983,337,3,3,0,0
1622106929376,983,338,3,3,0,0
1622106929386,-1,-1,5,5,5,5
1622106929396,-1,-1,5,5,5,5
1622106929406,985,336,3,3,0,0
1622106929416,984,336,3,3,0,0
1622106929426,984,336,3,3,0,0
1622106929436,983,336,3,3,0,0
1622106929446,984,335,3,3,0,0
1622106929456,984,336,3,3,0,0
1622106929466,983,337,3,3,0,0
1622106929476,984,337,3,3,0,0
1622106929486,985,337,3,3,0,0
1622106929496,985,337,3,3,0,0
1622106929506,984,338,3,3,0,0
1622106929516,984,338,3,3,0,0
1622106929526,984,338,3,3,0,0
1622106929535,-1,-1,5,5,5,5
1622106929545,-1,-1,5,5,5,5
1622106929555,985,338,3,3,0,0
1622106929565,985,338,3,3,0,0
1622106929575,986,337,3,3,0,0
1622106929585,986,336,3,3,0,0
1622106929595,987,335,3,3,0,0
1622106929605,986,335,3,3,0,0
1622106929615,987,335,3,3,0,0
1622106929625,988,335,3,3,0,0
1622106929635,989,335,3,3,0,0
1622106929645,990,336,3,3,0,0
1622106929655,990,336,3,3,0,0
1622106929665,991,335,3,3,0,0
1622106929675,990,336,3,3,0,0
1622106929685,988,339,3,3,0,0
1622106929695,989,339,3,3,0,0
1622106929705,989,340,3,3,0,0
1622106929715,990,341,3,3,0,0
1622106929725,990,341,3,3,0,0
1622106929735,991,340,3,3,0,0
1622106929745,992,339,3,3,0,0
1622106929755,993,339,3,3,0,0
1622106929765,993,340,3,3,0,0
1622106929775,994,339,3,3,0,0
1622106929785,995,337,3,3,0,0
1622106929795,-1,-1,5,5,5,5
1622106929805,-1,-1,5,5,5,5
1622106929815,-1,-1,5,5,5,5
1622106929825,-1,-1,5,5,5,5
1622106929835,996,336,3,3,0,0
1622106929845,997,336,3,3,0,0
1622106929855,998,335,3,3,0,0
1622106929865,998,334,3,3,0,0
1622106929875,1001,332,3,3,0,0
1622106929885,1004,331,3,3,0,0
1622106929895,976,350,3,3,0,0
1622106929905,939,374,3,5,0,0
1622106929915,-1,-1,5,5,5,5
